"SECTION_NAME","SECTION_OFFICE_NAME","GULLY_TYPE_NAME","START_METRES","END_METRES","EASTING","NORTHING"
"7065U8027_48 - FERNBANK RD1: SOUTH END TO NORTH END -  NORTH DOWN","NORTH DOWN","Surface Type",194,194,352332,380613
"7065U8027_48 - FERNBANK RD1: SOUTH END TO NORTH END -  NORTH DOWN","NORTH DOWN","Surface Type",220,220,352343,380590
"7065B0197_05 - BALLYHOLME ESPLANADE1: WAVERLEY DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",231,231,351936,382246
"7065B0197_05 - BALLYHOLME ESPLANADE1: WAVERLEY DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",305,305,352007,382270
"7065B0197_05 - BALLYHOLME ESPLANADE1: WAVERLEY DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",327,327,352031,382270
"7065U8015_04 - BRYANSGLEN WEST1: BRYANSGLEN PK TO END -  NORTH DOWN","NORTH DOWN","Surface Type",74,74,348817,381818
"7065U8106_14 - CHURCH VW3: DOWNSHIRE RD TO CHURCH RD -  NORTH DOWN","NORTH DOWN","Surface Type",15,15,339785,379016
"7065U8106_14 - CHURCH VW3: DOWNSHIRE RD TO CHURCH RD -  NORTH DOWN","NORTH DOWN","Surface Type",97,97,339841,379076
"7065B0020_07 - CRAWFORDSBURN RD1: SPRINGHILL RD C379 TO COOTEHALL RD C251 -  NORTH DOWN","NORTH DOWN","Surface Type",650,650,348148,381591
"7065B0020_07 - CRAWFORDSBURN RD1: SPRINGHILL RD C379 TO COOTEHALL RD C251 -  NORTH DOWN","NORTH DOWN","Surface Type",682,682,348116,381588
"7065B0020_07 - CRAWFORDSBURN RD1: SPRINGHILL RD C379 TO COOTEHALL RD C251 -  NORTH DOWN","NORTH DOWN","Surface Type",725,725,348074,381584
"7065U8037_63 - CARLTON PK1: CARLTON PK TO END -  NORTH DOWN","NORTH DOWN","Surface Type",18,18,352663,380282
"7065U8037_64 - WOODFORD GGE1: ASHBURY AV TO END -  NORTH DOWN","NORTH DOWN","Surface Type",2,2,352638,380217
"7065U8103_02 - WOODCROFT PK1: CROFT RD TO WOODCROFT PK -  NORTH DOWN","NORTH DOWN","Surface Type",144,144,341048,378822
"7065B0020_07 - CRAWFORDSBURN RD1: SPRINGHILL RD C379 TO COOTEHALL RD C251 -  NORTH DOWN","NORTH DOWN","Surface Type",821,821,347979,381567
"7065B0020_07 - CRAWFORDSBURN RD1: SPRINGHILL RD C379 TO COOTEHALL RD C251 -  NORTH DOWN","NORTH DOWN","Surface Type",839,839,347961,381566
"7065A0002_72 - SOUTH CIRCULAR RD1: BLOOMFIELD RBT - NEWTOWNARDS RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",117,117,350981,380200
"7065U8007_52 - VICEROY'S WOOD1: OLD BELFAST RD TO VICEROY'S WOOD (Junction) -  NORTH DOWN","NORTH DOWN","Surface Type",38,38,347986,380310
"7065U8021_48 - TOWERVIEW GDS1: TOWERVIEW CRE TO END -  NORTH DOWN","NORTH DOWN","Surface Type",13,13,353165,381862
"7065U8034_25 - CASTLE PK RD: CASTLE PK AV TO CASTLE ST C252 -  NORTH DOWN","NORTH DOWN","Surface Type",176,176,350625,381213
"7065C0262_05 - BRIDGE RD S2, HELEN'S BAY: BALLYROBERT RD B20 TO CHURCH RD -  NORTH DOWN","NORTH DOWN","Surface Type",594,594,346100,381935
"7065C0262_05 - BRIDGE RD S2, HELEN'S BAY: BALLYROBERT RD B20 TO CHURCH RD -  NORTH DOWN","NORTH DOWN","Surface Type",607,607,346096,381947
"7065C0262_05 - BRIDGE RD S2, HELEN'S BAY: BALLYROBERT RD B20 TO CHURCH RD -  NORTH DOWN","NORTH DOWN","Surface Type",636,636,346090,381976
"7065U0103_42 - MOYNE RD1: MAIN ST TO END -  NORTH DOWN","NORTH DOWN","Surface Type",190,190,350171,377992
"7065U0103_54 - BEECHFIELD AV1 (3RD CDS LHS):  BEECHFIELD AV TO END -  NORTH DOWN","NORTH DOWN","Surface Type",148,148,349762,378627
"7065U0110_33 - BALLYMACONNELL RD1 S: DONAGHADEE RD TO EAST CIRCULAR RD -  NORTH DOWN","NORTH DOWN","Surface Type",396,396,352965,381696
"7065U8030_36 - GLEN ANNESLEY GDS1: GLEN ANNESLEY RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",74,74,351427,379283
"7065U8031_18 - MEADOWLANDS SPINE RD: MELVIN PK TO END -  NORTH DOWN","NORTH DOWN","Surface Type",108,108,351718,380130
"7065U8037_56 - ASHBURY AV1: SILVERBIRCH RD TO MALVERN HTS -  NORTH DOWN","NORTH DOWN","Surface Type",253,253,352598,380271
"7065U8037_59 - CLOVERHILL CL1: CLOVERHILL PK TO END -  NORTH DOWN","NORTH DOWN","Surface Type",31,31,352505,380303
"7065U8034_25 - CASTLE PK RD: CASTLE PK AV TO CASTLE ST C252 -  NORTH DOWN","NORTH DOWN","Surface Type",306,306,350719,381124
"7065U8034_58 - THE CRESCENT4: WHITEHILL AV TO END -  NORTH DOWN","NORTH DOWN","Surface Type",52,52,350220,380412
"7065U8034_58 - THE CRESCENT4: WHITEHILL AV TO END -  NORTH DOWN","NORTH DOWN","Surface Type",108,108,350197,380361
"7065U8021_11 - KENBROOK CRE1: ROSSDALE RD TO HEATHERSTONE RD -  NORTH DOWN","NORTH DOWN","Surface Type",244,244,353317,382323
"7065U8021_11 - KENBROOK CRE1: ROSSDALE RD TO HEATHERSTONE RD -  NORTH DOWN","NORTH DOWN","Surface Type",279,279,353319,382358
"7065U8031_19 - MEADOWLANDS: SPINE RD TO MEADOWLANDS -  NORTH DOWN","NORTH DOWN","Surface Type",39,39,351661,380138
"7065U8032_10 - SKIPPERSTONE DR1: SKIPPERSTONE AV TO END -  NORTH DOWN","NORTH DOWN","Surface Type",80,80,351013,380061
"7065U8032_27 - BLOOMFIELD WK1: BLOOMFIELD LK1 TO NORTH END -  NORTH DOWN","NORTH DOWN","Surface Type",47,47,351199,379778
"7065U0134_31 - BALLOO RD1: BALLOO DR1 TO GRANSHA RD C252 -  NORTH DOWN","NORTH DOWN","Surface Type",796,796,351628,379488
"7065U0134_31 - BALLOO RD1: BALLOO DR1 TO GRANSHA RD C252 -  NORTH DOWN","NORTH DOWN","Surface Type",822,822,351654,379496
"7065U8002_13 - BEECHWOOD AV1: CHURCH ST TO NUMBER 92 ON RIGHT -  NORTH DOWN","NORTH DOWN","Surface Type",30,30,349769,380962
"7065U8002_16 - ELMWOOD DR1: BELFAST RD TO OAKWOOD AV -  NORTH DOWN","NORTH DOWN","Surface Type",376,376,349441,381042
"7065U8032_12 - PRIMACY DR1: PRIMACY PK TO END -  NORTH DOWN","NORTH DOWN","Surface Type",43,43,351051,379873
"7065B0021_03 - HIGH DONAGHADEE RD1: KYLESTONE RD RHS TO DONAGHADEE RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",849,849,355026,380722
"7065B0021_03 - HIGH DONAGHADEE RD1: KYLESTONE RD RHS TO DONAGHADEE RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",930,930,354946,380712
"7065U8030_70 - ROCKFIELD GLEN1: ROCKFIELD1 TO END AT NO.10 -  NORTH DOWN","NORTH DOWN","Surface Type",50,50,352082,379284
"7065U8030_70 - ROCKFIELD GLEN1: ROCKFIELD1 TO END AT NO.10 -  NORTH DOWN","NORTH DOWN","Surface Type",70,70,352079,379273
"7065B0511_05 - GROOMSPORT RD1: SHERIDAN DR B197 TO DONAGHADEE RD B21 -  NORTH DOWN","NORTH DOWN","Surface Type",294,294,351850,381888
"7065B0511_05 - GROOMSPORT RD1: SHERIDAN DR B197 TO DONAGHADEE RD B21 -  NORTH DOWN","NORTH DOWN","Surface Type",422,422,351740,381827
"7065B0511_05 - GROOMSPORT RD1: SHERIDAN DR B197 TO DONAGHADEE RD B21 -  NORTH DOWN","NORTH DOWN","Footway Type",445,445,351721,381811
"7065U8018_05 - BAY LANDS SECOND AV1: BALLYHOLME RD TO BAY LANDS FIFTH AV -  NORTH DOWN","NORTH DOWN","Surface Type",0,0,351631,382192
"7065U8033_18 - GLENAAN CRT1: GLENAAN PK TO END -  NORTH DOWN","NORTH DOWN","Surface Type",35,35,351290,380954
"7065U8034_01 - SKIPPERSTONE RD1: NEWTOWNARDS RD A21 TO LISNABREEN CRE -  NORTH DOWN","NORTH DOWN","Surface Type",529,529,350598,380215
"7065A0002_93 - ABBEY ST1: NEWTOWNARDS RD A21 TO ABBEY ST RBT -  NORTH DOWN","NORTH DOWN","Surface Type",120,120,350188,381251
"7065A0002_93 - ABBEY ST1: NEWTOWNARDS RD A21 TO ABBEY ST RBT -  NORTH DOWN","NORTH DOWN","Surface Type",179,179,350233,381286
"7065A0002_87 - BELFAST RD6: BOUNDARY KNOCKNAGONEY RD TO BELFAST RD -  NORTH DOWN","NORTH DOWN","Surface Type",581,581,338555,377303
"7065A0002_87 - BELFAST RD6: BOUNDARY KNOCKNAGONEY RD TO BELFAST RD -  NORTH DOWN","NORTH DOWN","Surface Type",600,600,338566,377319
"7065U8006_17 - KILLEEN CL1: KILLEEN DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",13,13,348406,380825
"7065C0368_04 - GREEN RD2: NEWTOWNARDS RD A21 TO GRANSHA RD S A48 -  NORTH DOWN","NORTH DOWN","Surface Type",1711,1711,351883,378389
"7065C0368_04 - GREEN RD2: NEWTOWNARDS RD A21 TO GRANSHA RD S A48 -  NORTH DOWN","NORTH DOWN","Surface Type",1721,1721,351892,378384
"7065A0002_89 - BANGOR RD4: BANGOR RD B198 TO WHINNEY HILL C263 -  NORTH DOWN","NORTH DOWN","Surface Type",363,363,340724,379594
"7065U0102_34 - CROFT RD1: BALLYMENOCH RD U102 TO BANGOR RD B198 -  NORTH DOWN","NORTH DOWN","Surface Type",666,666,340603,379339
"7065U0103_32 - MAIN ST CONLIG: LISBANE PK TO BANGOR RD A21 -  NORTH DOWN","NORTH DOWN","Surface Type",217,217,350020,377832
"7065A0002_78 - EAST CIRCULAR RD1: GRANSHA RD RBT TO DONAGHADEE RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",470,470,352090,380747
"7065C0262_02 - BALLYMONEY RD1: WHINNEY HILL B170 TO BANGOR RD A2 -  NORTH DOWN","NORTH DOWN","Surface Type",28,28,343763,376993
"7065C0262_02 - BALLYMONEY RD1: WHINNEY HILL B170 TO BANGOR RD A2 -  NORTH DOWN","NORTH DOWN","Surface Type",59,59,343777,377021
"7065U8038_14 - RAVENSWOOD1: ALBANY RD1 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",30,30,352761,379924
"7065U8014_39 - WORCESTER LN1: WORCESTER AV TO END -  NORTH DOWN","NORTH DOWN","Surface Type",82,82,348285,381735
"7065U8007_06 - WANDSWORTH PK1: WANDSWORTH RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",46,46,347932,381488
"7065U8007_06 - WANDSWORTH PK1: WANDSWORTH RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",55,55,347940,381494
"7065U8026_12 - THORNLEIGH GDS1: DONAGHADEE RD B21 TO CHARLES MOUNT -  NORTH DOWN","NORTH DOWN","Surface Type",175,175,351976,381554
"7065U8026_12 - THORNLEIGH GDS1: DONAGHADEE RD B21 TO CHARLES MOUNT -  NORTH DOWN","NORTH DOWN","Surface Type",224,224,351984,381504
"7065U8028_09 - KNIGHTSBRIDGE CRT1: KNIGHTSBRIDGE CRT AT NO.15 TO END AT NO.51 -  NORTH DOWN","NORTH DOWN","Surface Type",86,86,353496,380602
"7065U8028_09 - KNIGHTSBRIDGE CRT1: KNIGHTSBRIDGE CRT AT NO.15 TO END AT NO.51 -  NORTH DOWN","NORTH DOWN","Surface Type",106,106,353505,380617
"7065U8030_53 - RATHGILL CL: RATHGILL WAY TO END -  NORTH DOWN","NORTH DOWN","Surface Type",7,7,351125,379327
"7065U8030_53 - RATHGILL CL: RATHGILL WAY TO END -  NORTH DOWN","NORTH DOWN","Surface Type",17,17,351128,379339
"7065U8007_02 - RATHMORE CRE1: RATHMORE RD TO RATHMORE AV -  NORTH DOWN","NORTH DOWN","Surface Type",198,198,348082,381384
"7065U8027_02 - KILMAINE RD1: DONAGHADEE RD TO SILVERBIRCH RD -  NORTH DOWN","NORTH DOWN","Surface Type",151,151,352937,381250
"7065U8027_02 - KILMAINE RD1: DONAGHADEE RD TO SILVERBIRCH RD -  NORTH DOWN","NORTH DOWN","Surface Type",152,152,352944,381252
"7065U8027_43 - HANOVER DALE:  HANOVER CHASE TO END -  NORTH DOWN","NORTH DOWN","Surface Type",157,157,352130,380499
"7065U8108_04 - ALEXANDRA PK1: MY LADY'S MILE TO END -  NORTH DOWN","NORTH DOWN","Surface Type",5,5,339974,378584
"7065U8108_04 - ALEXANDRA PK1: MY LADY'S MILE TO END -  NORTH DOWN","NORTH DOWN","Surface Type",27,27,339967,378563
"7065A0002_75 - WEST CIRCULAR RD1: SPRINGHILL RD TS - NEWTOWNARDS RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",1121,1121,349587,380074
"7065U0102_31 - CREIGHTON'S GREEN 1: WHINNEY HILL C263 TO BALLYMENOCH RD -  NORTH DOWN","NORTH DOWN","Surface Type",546,546,342709,378299
"7065U0102_31 - CREIGHTON'S GREEN 1: WHINNEY HILL C263 TO BALLYMENOCH RD -  NORTH DOWN","NORTH DOWN","Surface Type",588,588,342678,378327
"7065U8017_31 - CLIFTON RD: CAR PK ENT TO WARD AVE -  NORTH DOWN","NORTH DOWN","Surface Type",31,31,350934,382079
"7065U8007_37 - RATHMORE RD1: OLD BELFAST RD TO CRAWFORDSBURN RD B20 -  NORTH DOWN","NORTH DOWN","Surface Type",913,913,348259,381559
"7065U8007_39 - SINCLAIR RD N1: SINCLAIR RD END OF NO 1 RHS TO HENDERSON RD -  NORTH DOWN","NORTH DOWN","Surface Type",17,17,347959,380958
"7065U8028_02 - KNIGHTSBRIDGE CRT1: BALLYCROCHAN RD TO KNIGHTSBRIDGE CRT (ROUND LOOP) -  NORTH DOWN","NORTH DOWN","Surface Type",8,8,353314,380691
"7065U8109_04 - THE ESPLANADE1: HOLYWOOD THROUGH PASS TO KINNEGAR AV1 -  NORTH DOWN","NORTH DOWN","Surface Type",75,75,339670,379334
"7065A0002_75 - WEST CIRCULAR RD1: SPRINGHILL RD TS - NEWTOWNARDS RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",1188,1188,349639,380033
"7065A0002_75 - WEST CIRCULAR RD1: SPRINGHILL RD TS - NEWTOWNARDS RD RBT -  NORTH DOWN","NORTH DOWN","Surface Type",1210,1210,349657,380020
"7065U0641_31 - GLENCRAIG PK1: BANGOR RD A2 W TO BANGOR RD A2 E -  NORTH DOWN","NORTH DOWN","Surface Type",214,214,343205,381021
"7065U8001_15 - AUBURN PK1: ALEXANDRA GDS TO END -  NORTH DOWN","NORTH DOWN","Surface Type",125,125,349684,380049
"7065U8014_12 - STATION RD1: CRAWFORDSBURN RD B20 TO END AT BRIDGE -  NORTH DOWN","NORTH DOWN","Surface Type",474,474,348041,382010
"7065U8030_13 - RATHGILL GVE1: NORTH TO SOUTH END -  NORTH DOWN","NORTH DOWN","Surface Type",75,75,351109,379179
"7065U8030_05 - THE POPLARS1: BALLOO RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",38,38,352041,379522
"7065U8019_04 - LYLE RD1: SHERIDAN DR TO SANDHURST PK -  NORTH DOWN","NORTH DOWN","Surface Type",56,56,352072,382220
"7065U8032_37 - BALLOO PL1: BALLOO DR TO END AT TURNING HEAD -  NORTH DOWN","NORTH DOWN","Surface Type",132,132,350893,379650
"7065U8039_27 - LORD WARDENS CRT1: LORD WARDENS GGE1 TO END AT NO.59 -  NORTH DOWN","NORTH DOWN","Surface Type",229,229,349179,379558
"7065U8039_33 - LORD WARDENS GLADE1: LORD WARDENS HOLLOW TO END AT NO.55 -  NORTH DOWN","NORTH DOWN","Surface Type",1,1,349097,379436
"7065U8038_06 - STRATFORD DR: ASHBURY AVE TO END -  NORTH DOWN","NORTH DOWN","Surface Type",30,30,352640,379926
"7065U0111_31 - SPRINGWELL RD1: DONAGHADEE RD A2 TO DONAGHADEE RD B21 -  NORTH DOWN","NORTH DOWN","Surface Type",2474,2474,353935,383138
"7065U8016_08 - SOUTHWELL RD1: CENTRAL AV TO QUEEN'S PDE -  NORTH DOWN","NORTH DOWN","Surface Type",145,145,350330,381830
"7065U8027_35 - ROBINSON WAY1: ROBINSON CRE1 TO ROBINSON WAY1 -  NORTH DOWN","NORTH DOWN","Surface Type",12,12,352560,380654
"7065U8103_01 - ARDMORE HTS2: ARDMORE RD TO END HOUSE NO 29 -  NORTH DOWN","NORTH DOWN","Surface Type",51,51,341045,378657
"7065U8103_04 - ARDMORE RD1: CROFT RD TO ARDMORE HTS -  NORTH DOWN","NORTH DOWN","Surface Type",329,329,340976,378777
"7065C0263_11 - WHINNEY HILL2: WHINNEY HILL B170 TO BALLYMENOCH RD -  NORTH DOWN","NORTH DOWN","Surface Type",3399,3399,342077,379671
"7065C0379_03 - SPRINGHILL RD1: U8005_14 SPRINGHILL AVE SB TO C0379_05 BELFAST RD -  NORTH DOWN","NORTH DOWN","Surface Type",44,44,348814,380980
"7065B0170_05 - BALLYMISCAW RD1: WHINNEY HILL C263 TO COUNCIL SIGN -  NORTH DOWN","NORTH DOWN","Surface Type",2148,2148,341661,376490
"7065U8015_29 - DOWNSHIRE RD1: MAXWELL RD TO END HO 36 RHS -  NORTH DOWN","NORTH DOWN","Surface Type",317,317,349156,382245
"7065U0102_31 - CREIGHTON'S GREEN 1: WHINNEY HILL C263 TO BALLYMENOCH RD -  NORTH DOWN","NORTH DOWN","Surface Type",2300,2300,341560,379152
"7065U0103_34 - TOWER PK1: TOWER RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",52,52,349856,377947
"7065C0303_05 - CHURCH RD, HOLYWOOD: CAR PK TO DEMESNE RD -  NORTH DOWN","NORTH DOWN","Surface Type",361,361,340277,378988
"7065U0134_31 - BALLOO RD1: BALLOO DR1 TO GRANSHA RD C252 -  NORTH DOWN","NORTH DOWN","Surface Type",283,283,351126,379406
"7065U0134_31 - BALLOO RD1: BALLOO DR1 TO GRANSHA RD C252 -  NORTH DOWN","NORTH DOWN","Surface Type",302,302,351144,379413
"7065U8038_25 - KINWOOD COURT: KINWOOD RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",70,70,352938,379899
"7065U8001_28 - ARDMORE GDS1: NEWTOWNARDS RD TO GATE LEFT END -  NORTH DOWN","NORTH DOWN","Surface Type",69,69,350016,380818
"7065U8001_08 - DRUMGLASS PK1: ROSEMARY AV TO END -  NORTH DOWN","NORTH DOWN","Surface Type",39,39,349744,380375
"7065U8006_01 - INNISFAYLE DR1: RATHMORE RD TO SPRINGHILL RD C379 -  NORTH DOWN","NORTH DOWN","Surface Type",31,31,348733,381375
"7065U8006_01 - INNISFAYLE DR1: RATHMORE RD TO SPRINGHILL RD C379 -  NORTH DOWN","NORTH DOWN","Surface Type",49,49,348717,381385
"7065U8024_08 - BEATRICE AV1: HIGH ST TO BEATRICE RD -  NORTH DOWN","NORTH DOWN","Surface Type",23,23,350845,381961
"7065U8033_09 - GLENDUN PK1: SUNNINGDALE PK TO ASHDALE CRE -  NORTH DOWN","NORTH DOWN","Surface Type",1,1,351156,380647
"7065U8033_09 - GLENDUN PK1: SUNNINGDALE PK TO ASHDALE CRE -  NORTH DOWN","NORTH DOWN","Surface Type",12,12,351167,380641
"7065U0103_68 - BEECHFIELD DR1 (S CDS):  BEECHFIELD DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",50,50,349983,378985
"7065U0103_68 - BEECHFIELD DR1 (S CDS):  BEECHFIELD DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",87,87,350008,379010
"7065C0368_04 - GREEN RD2: NEWTOWNARDS RD A21 TO GRANSHA RD S A48 -  NORTH DOWN","NORTH DOWN","Surface Type",2802,2802,352914,378241
"7065C0262_02 - BALLYMONEY RD1: WHINNEY HILL B170 TO BANGOR RD A2 -  NORTH DOWN","NORTH DOWN","Surface Type",553,553,343981,377471
"7065U8021_28 - HILLSIDE GDS1: TOWERVIEW AV TO END -  NORTH DOWN","NORTH DOWN","Surface Type",108,108,353420,381909
"7065U8007_24 - HARPER PK1: LYNNE CRE TO END OF NO 20 RHS -  NORTH DOWN","NORTH DOWN","Surface Type",71,71,348079,380684
"7065U1133_35 - STATION ROAD CDS:  STATION RD HOLYWOOD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",81,81,342429,380738
"7065U8003_16 - BALLYHALBERT GDS1: DRUMHIRK DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",40,40,348354,380184
"7065U8028_09 - KNIGHTSBRIDGE CRT1: KNIGHTSBRIDGE CRT AT NO.15 TO END AT NO.51 -  NORTH DOWN","NORTH DOWN","Surface Type",258,258,353626,380560
"7065U8028_09 - KNIGHTSBRIDGE CRT1: KNIGHTSBRIDGE CRT AT NO.15 TO END AT NO.51 -  NORTH DOWN","NORTH DOWN","Surface Type",273,273,353637,380549
"7065U8023_18 - BROOKLYN AV1: WINDMILL RD TO GROOMSPORT RD B511 -  NORTH DOWN","NORTH DOWN","Surface Type",142,142,352246,382079
"7065U0111_31 - SPRINGWELL RD1: DONAGHADEE RD A2 TO DONAGHADEE RD B21 -  NORTH DOWN","NORTH DOWN","Surface Type",1196,1196,354387,381971
"7065U0111_31 - SPRINGWELL RD1: DONAGHADEE RD A2 TO DONAGHADEE RD B21 -  NORTH DOWN","NORTH DOWN","Surface Type",1226,1226,354379,382000
"7065U8111_01 - HOLYWOOD RD COT1: HOLYWOOD RD1 TO END AT NO.69 -  NORTH DOWN","NORTH DOWN","Surface Type",35,35,344104,376617
"7065U8030_82 - RATHGILL PDE1: BALLOO RD1 TO RATHGILL PDE RBT1 -  NORTH DOWN","NORTH DOWN","Surface Type",170,170,350935,379140
"7065U8030_82 - RATHGILL PDE1: BALLOO RD1 TO RATHGILL PDE RBT1 -  NORTH DOWN","NORTH DOWN","Surface Type",205,205,350930,379106
"7065U8023_23 - RIVERSIDE RD2: DONAGHADEE RD B21 TO END INCLUDE STEPS -  NORTH DOWN","NORTH DOWN","Surface Type",146,146,352609,381650
"7065U8030_21 - WILLOWBROOK GREEN1: WILLOWBROOK PK TO END -  NORTH DOWN","NORTH DOWN","Surface Type",79,79,351467,379356
"7065U0103_59 - BEECHFIELD AV1 (4TH CDS LHS):  BEECHFIELD AV TO END -  NORTH DOWN","NORTH DOWN","Surface Type",34,34,349692,378733
"7065U8032_36 - BALLOO PK1: BALLOO DR1 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",110,110,350657,380019
"7065U8032_36 - BALLOO PK1: BALLOO DR1 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",135,135,350681,380028
"7065U0157_31 - MILLBROOKE RD1: BALLYSALLAGH RD B170 TO HO21 HIGHFIELDS -  NORTH DOWN","NORTH DOWN","Surface Type",380,380,345682,378561
"7065U0157_31 - MILLBROOKE RD1: BALLYSALLAGH RD B170 TO HO21 HIGHFIELDS -  NORTH DOWN","NORTH DOWN","Surface Type",452,452,345690,378631
"7065U8007_12 - HENDERSON AV1: RATHMORE RD TO HENDERSON DR -  NORTH DOWN","NORTH DOWN","Surface Type",11,11,348226,380980
"7065U8007_12 - HENDERSON AV1: RATHMORE RD TO HENDERSON DR -  NORTH DOWN","NORTH DOWN","Surface Type",89,89,348148,380976
"7065U8026_38 - ARDMILLAN GDS1: NORTH END AT NO.6 TO SOUTH END AT NO.27 -  NORTH DOWN","NORTH DOWN","?",228,228,0,0
"7065U8026_38 - ARDMILLAN GDS1: NORTH END AT NO.6 TO SOUTH END AT NO.27 -  NORTH DOWN","NORTH DOWN","?",233,233,0,0
"7065U0103_56 - FOREST HILL2: BANGOR RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",5,5,350042,378272
"7065B0109_02 - CHURCH ST2: BEECHWOOD AV TO NEWTOWNARDS RD A21 -  NORTH DOWN","NORTH DOWN","Surface Type",231,231,350004,381093
"7065B0109_02 - CHURCH ST2: BEECHWOOD AV TO NEWTOWNARDS RD A21 -  NORTH DOWN","NORTH DOWN","Surface Type",249,249,350020,381098
"7065B0197_01 - HAMILTON RD1: MAIN ST A2 TO DONAGHADEE RD B21 -  NORTH DOWN","NORTH DOWN","Surface Type",3,3,350525,381670
"7065B0511_04 - GROOMSPORT RD1: GROOMSPORT RD RBT A2 TO SHERIDAN DR -  NORTH DOWN","NORTH DOWN","Surface Type",393,393,352463,382289
"7065B0511_04 - GROOMSPORT RD1: GROOMSPORT RD RBT A2 TO SHERIDAN DR -  NORTH DOWN","NORTH DOWN","Surface Type",411,411,352444,382284
"7065U8015_26 - QUEEN'S PDE1 CDS: QUEEN'S PDE TO END -  NORTH DOWN","NORTH DOWN","Surface Type",155,155,350158,381910
"7065U8032_36 - BALLOO PK1: BALLOO DR1 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",160,160,350705,380003
"7065U8007_51 - WANDSWORTH LN1: WANDSWORTH DALE1 TO END -  NORTH DOWN","NORTH DOWN","Surface Type",3,3,347758,381181
"7065U8007_23 - LYNNE CRE1: LYNNE AV TO END OF NO 64 RHS -  NORTH DOWN","NORTH DOWN","Surface Type",5,5,348194,380778
"7065U8007_23 - LYNNE CRE1: LYNNE AV TO END OF NO 64 RHS -  NORTH DOWN","NORTH DOWN","Surface Type",45,45,348154,380775
"7065U8103_07 - ARDMORE AV2: ARDMORE RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",93,93,340849,378825
"7065U8103_08 - ELIZABETH RD1: ARDMORE RD TO END -  NORTH DOWN","NORTH DOWN","Surface Type",3,3,340889,379005
"7065B0020_09 - BALLYROBERT RD1: BALLYMULLAN RD U106 TO BANGOR RD A2 -  NORTH DOWN","NORTH DOWN","Surface Type",1009,1009,345688,381162
"7065B0020_09 - BALLYROBERT RD1: BALLYMULLAN RD U106 TO BANGOR RD A2 -  NORTH DOWN","NORTH DOWN","Surface Type",1125,1125,345582,381121
"7065B0109_02 - CHURCH ST2: BEECHWOOD AV TO NEWTOWNARDS RD A21 -  NORTH DOWN","NORTH DOWN","Surface Type",286,286,350056,381106
"7065B0109_02 - CHURCH ST2: BEECHWOOD AV TO NEWTOWNARDS RD A21 -  NORTH DOWN","NORTH DOWN","Surface Type",298,298,350056,381106
"7065U1133_31 - STATION RD3: BANGOR RD A2 TO RAIL BRIDGE -  NORTH DOWN","NORTH DOWN","Surface Type",4,4,342532,380698
"7065U1133_31 - STATION RD3: BANGOR RD A2 TO RAIL BRIDGE -  NORTH DOWN","NORTH DOWN","Surface Type",95,95,342511,380777
"7065U8029_02 - BREEZEMOUNT PK1: GREEN RD TO BREEZEMOUNT PK AT NO.57 (JUNCTION) -  NORTH DOWN","NORTH DOWN","Surface Type",25,25,350541,378518
"7065U0103_70 - BEECHFIELD CRE1: BEECHFIELD CRE1 AT NO.31 TO END AT NO.25 (CDS) -  NORTH DOWN","NORTH DOWN","Surface Type",28,28,349785,378907
"7065U8109_05 - KINNEGAR CRT1: KINNEGAR DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",9,9,339335,378973
"7065U8109_05 - KINNEGAR CRT1: KINNEGAR DR TO END -  NORTH DOWN","NORTH DOWN","Surface Type",23,23,339324,378982
"7065B0109_02 - CHURCH ST2: BEECHWOOD AV TO NEWTOWNARDS RD A21 -  NORTH DOWN","NORTH DOWN","Surface Type",79,79,349877,381009
"7065C0263_10 - HOLYWOOD RD1: COUNCIL SIGN TO CRAIGANTLET RD -  NORTH DOWN","NORTH DOWN","Surface Type",639,639,344177,376475
