09:00,742.7,23.0,68.0,29.0,.037,.037,,,308
10:00,742.9,23.0,63.6,30.0,.046,.046,,2,304
11:00,742.8,23.1,61.5,30.5,.048,.048,27,9,309
12:00,742.5,23.1,53.2,32.2,.051,.051,32,12,294
13:00,742.2,23.1,50.2,33.0,.054,.054,20,11,307
14:00,741.9,23.2,48.0,33.2,.058,.058,25,10,309
15:00,741.9,23.2,42.0,33.5,.055,.055,23,7,319
16:00,741.7,23.3,36.3,34.0,.057,.057,24,7,316
17:00,741.7,23.3,34.1,33.9,.061,.061,26,4,354
18:00,741.8,23.3,37.6,32.5,.061,.061,17,7,3
19:00,742.2,23.3,49.5,30.0,.052,.052,21,7,23
20:00,742.8,23.3,60.4,28.0,.028,.028,39,6,355
21:00,743.3,23.3,64.4,26.8,.029,.029,36,10,20
22:00,743.5,23.3,71.0,25.4,.021,.021,40,15,3
23:00,743.5,23.3,76.1,24.4,.014,.014,40,13,3
Avg,742.2,23.2,65.3,28.9,.034,.034,28,8,0
Max,743.5,23.4,88.9,34.0,.061,.061,43,16,355
Hr. of Max,23,01,01,16,18,18,06,06,20
Min,741.0,23.0,34.1,24.4,.003,.003,11,2,3
Count,24,24,24,24,24,24,21,23,24
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/26/2016,,,Interval:,001h
,RWS,SIGTHETA,SONICWD,SONICWS,,,,,
Hour,MPH,DEG,DEG,MPH,,,,,
00:00,.8,54.0,219,1.6,,,,,
01:00,1.5,33.7,212,1.7,,,,,
02:00,2.4,21.5,253,2.6,,,,,
03:00,3.3,12.4,265,3.5,,,,,
04:00,3.2,13.5,265,3.3,,,,,
05:00,2.2,26.4,245,2.5,,,,,
06:00,.9,54.1,186,1.3,,,,,
07:00,2.9,25.2,239,3.2,,,,,
08:00,3.7,28.7,291,4.1,,,,,
09:00,4.4,23.0,308,4.7,,,,,
10:00,4.5,28.2,304,5.0,,,,,
11:00,5.2,24.2,309,5.7,,,,,
12:00,5.7,24.1,296,6.4,,,,,
13:00,6.0,23.1,308,6.6,,,,,
14:00,5.2,24.0,309,5.8,,,,,
15:00,6.3,25.7,320,6.9,,,,,
16:00,5.0,20.4,316,5.3,,,,,
17:00,3.7,33.0,354,4.2,,,,,
18:00,3.0,33.0,7,3.6,,,,,
19:00,2.1,27.2,19,2.4,,,,,
20:00,1.2,25.2,356,1.5,,,,,
21:00,1.4,24.8,22,1.6,,,,,
22:00,1.6,23.3,359,1.7,,,,,
23:00,1.8,20.2,2,1.9,,,,,
Avg,3.2,27.0,303,3.6,,,,,
Max,6.3,54.1,359,6.9,,,,,
Hr. of Max,15,06,22,15,,,,,
Min,.8,12.4,2,1.3,,,,,
Count,24,24,24,24,,,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/27/2016,,,Interval:,001h
,BP,INT_T,OUT_RH,OUT_T,OZONE,OZONE2,PM10B,PM25B,RWD
Hour,MM/HG,DEGC,PERCENT,DEGC,PPM,PPM,UG/M3,UG/M3,DEG
00:00,743.4,23.3,80.1,23.4,.013,.013,39,11,359
01:00,743.3,23.2,83.2,22.7,.008,.008,32,12,8
02:00,743.4,23.2,84.0,22.4,.005,.005,37,9,3
03:00,743.7,23.1,84.5,22.0,.006,.006,29,6,18
04:00,743.9,23.0,84.4,21.7,.004,.004,42,9,27
05:00,744.1,23.0,85.7,21.4,.003,.003,35,9,6
06:00,744.2,22.9,83.4,21.8,.004,.004,39,9,0
07:00,744.1,22.9,75.1,23.7,.007,.007,31,8,1
08:00,744.1,22.9,66.7,25.9,.014,.014,32,7,68
09:00,743.9,22.9,58.5,28.7,.022,.022,40,10,350
10:00,743.6,23.0,50.3,31.0,.043,.043,38,8,198
11:00,743.3,23.0,43.2,32.8,.065,.065,43,18,125
12:00,743.1,23.0,41.5,33.9,.068,.068,34,16,161
13:00,742.6,23.1,38.4,34.8,.065,.065,25,15,115
14:00,742.3,23.2,37.2,35.5,.057,.057,22,5,138
15:00,742.1,23.3,39.4,35.7,.059,.059,23,11,154
16:00,742.2,23.4,37.9,36.3,.057,.057,20,10,168
17:00,742.3,23.5,40.0,36.0,.056,.056,20,8,152
18:00,742.2,23.5,43.1,35.1,.050,.050,26,5,145
19:00,742.8,23.6,56.0,32.5,.037,.037,37,12,12
20:00,743.2,23.7,64.6,30.3,.027,.027,30,9,15
21:00,743.0,23.7,71.4,28.9,.021,.021,29,10,9
22:00,743.0,23.7,74.5,28.1,.016,.016,29,14,9
23:00,743.1,23.7,78.5,27.3,.012,.012,35,10,17
Avg,743.2,23.2,62.5,28.8,.029,.029,31,10,0
Max,744.2,23.7,85.7,36.3,.068,.068,43,18,359
Hr. of Max,06,23,05,16,12,12,11,11,00
Min,742.1,22.9,37.2,21.4,.003,.003,20,5,0
Count,24,24,24,24,24,24,24,24,24
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/27/2016,,,Interval:,001h
,RWS,SIGTHETA,SONICWD,SONICWS,,,,,
Hour,MPH,DEG,DEG,MPH,,,,,
00:00,2.3,21.9,359,2.4,,,,,
01:00,2.1,20.3,6,2.2,,,,,
02:00,2.0,20.1,0,2.2,,,,,
03:00,1.6,27.6,16,1.8,,,,,
04:00,1.9,21.6,25,2.0,,,,,
05:00,1.6,28.7,3,1.8,,,,,
06:00,1.9,23.0,359,2.1,,,,,
07:00,1.3,41.1,359,1.6,,,,,
08:00,1.4,52.5,56,2.1,,,,,
09:00,2.2,47.3,352,2.7,,,,,
10:00,.5,49.3,194,3.4,,,,,
11:00,4.2,35.1,124,5.1,,,,,
12:00,2.7,60.1,157,4.5,,,,,
13:00,3.6,44.9,115,4.8,,,,,
14:00,4.1,37.8,137,5.5,,,,,
15:00,4.0,35.7,157,4.9,,,,,
16:00,3.0,41.9,164,3.7,,,,,
17:00,3.1,30.8,155,3.5,,,,,
18:00,2.4,26.7,149,2.6,,,,,
19:00,1.3,41.3,15,1.8,,,,,
20:00,1.8,33.5,14,2.2,,,,,
21:00,2.3,31.0,11,2.7,,,,,
22:00,1.7,38.3,14,2.1,,,,,
23:00,2.1,26.6,18,2.2,,,,,
Avg,2.2,34.8,45,2.9,,,,,
Max,4.2,60.1,359,5.5,,,,,
Hr. of Max,11,12,07,14,,,,,
Min,.5,20.1,0,1.6,,,,,
Count,24,24,24,24,,,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/28/2016,,,Interval:,001h
,BP,INT_T,OUT_RH,OUT_T,OZONE,OZONE2,PM10B,PM25B,RWD
Hour,MM/HG,DEGC,PERCENT,DEGC,PPM,PPM,UG/M3,UG/M3,DEG
00:00,743.1,23.7,80.7,26.6,.007,.007,29,13,13
01:00,743.1,23.6,82.3,26.1,.006,.006,28,14,19
02:00,743.1,23.6,83.9,25.7,.005,.005,36,12,11
03:00,743.4,23.5,85.0,25.2,.004,.004,33,15,6
04:00,743.6,23.5,86.0,24.9,.003,.003,39,7,8
05:00,744.0,23.4,86.3,24.7,.003,.003,34,9,2
06:00,744.4,23.4,83.2,25.4,.004,.004,38,14,355
07:00,744.6,23.4,74.6,27.4,.009,.009,43,10,327
08:00,744.8,23.4,66.7,29.4,.019,.019,46,14,195
09:00,744.6,23.4,59.0,31.5,.030,.030,40,16,225
10:00,744.6,23.4,51.4,33.3,.046,.046,28,12,249
11:00,744.4,23.5,51.2,33.9,.061,.061,34,13,284
12:00,744.2,23.5,52.0,34.1,.062,.062,29,14,302
13:00,743.6,23.6,47.0,35.6,.057,.057,26,13,277
14:00,743.0,23.7,48.8,35.6,.059,.059,29,10,277
15:00,742.6,23.8,47.5,36.1,.056,.056,31,10,273
16:00,742.0,23.8,46.4,36.2,.054,.054,32,12,164
17:00,742.4,23.7,64.2,28.7,.052,.052,21,4,113
18:00,743.2,23.6,76.4,24.8,.049,.049,16,-1,119
19:00,744.6,23.6,80.4,24.8,.042,.042,20,0,219
20:00,744.6,23.6,79.9,25.2,.041,.041,21,4,121
21:00,744.8,23.5,80.3,24.8,.041,.041,24,5,102
22:00,745.2,23.5,83.2,24.6,.038,.038,20,5,88
23:00,744.6,23.5,84.4,24.3,.033,.033,26,4,284
Avg,743.8,23.5,70.0,28.7,.032,.032,30,9,0
Max,745.2,23.8,86.3,36.2,.062,.062,46,16,355
Hr. of Max,22,16,05,16,12,12,08,09,06
Min,742.0,23.4,46.4,24.3,.003,.003,16,-1,2
Count,24,24,24,24,24,24,24,24,24
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/28/2016,,,Interval:,001h
,RWS,SIGTHETA,SONICWD,SONICWS,,,,,
Hour,MPH,DEG,DEG,MPH,,,,,
00:00,2.3,23.2,14,2.5,,,,,
01:00,1.7,29.2,22,1.9,,,,,
02:00,1.8,22.8,10,1.9,,,,,
03:00,1.7,25.5,5,1.8,,,,,
04:00,1.6,28.5,10,1.8,,,,,
05:00,1.7,25.5,3,1.8,,,,,
06:00,1.5,33.3,358,1.7,,,,,
07:00,1.8,26.9,328,2.0,,,,,
08:00,.3,56.3,185,1.7,,,,,
09:00,1.9,40.6,225,2.4,,,,,
10:00,1.2,52.0,253,2.4,,,,,
11:00,3.2,36.0,285,3.9,,,,,
12:00,3.8,35.8,303,4.6,,,,,
13:00,2.6,52.3,278,3.5,,,,,
14:00,3.7,35.3,278,4.5,,,,,
15:00,2.8,48.3,279,3.6,,,,,
16:00,1.2,50.3,172,3.5,,,,,
17:00,15.5,20.6,114,16.7,,,,,
18:00,6.8,48.3,123,8.6,,,,,
19:00,4.7,51.1,232,6.2,,,,,
20:00,3.0,36.5,135,5.8,,,,,
21:00,4.2,37.9,103,4.9,,,,,
22:00,.7,73.3,80,1.5,,,,,
23:00,.1,62.3,229,1.2,,,,,
Avg,2.9,39.6,315,3.7,,,,,
Max,15.5,73.3,358,16.7,,,,,
Hr. of Max,17,22,06,17,,,,,
Min,.1,20.6,3,1.2,,,,,
Count,24,24,24,24,,,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/29/2016,,,Interval:,001h
,BP,INT_T,OUT_RH,OUT_T,OZONE,OZONE2,PM10B,PM25B,RWD
Hour,MM/HG,DEGC,PERCENT,DEGC,PPM,PPM,UG/M3,UG/M3,DEG
00:00,744.3,23.4,86.9,23.7,.024,.024,25,2,24
01:00,744.0,23.3,88.1,23.2,.022,.022,22,1,351
02:00,743.8,23.2,88.5,22.9,.019,.019,24,2,342
03:00,743.9,23.1,88.9,22.6,.016,.016,18,0,359
04:00,744.0,23.1,88.2,22.5,.017,.017,24,-1,347
05:00,744.4,23.0,87.9,22.6,.012,.012,24,2,79
06:00,744.9,22.9,86.5,23.1,.003,.003,27,3,23
07:00,745.4,22.8,84.9,23.7,.008,.008,39,7,53
08:00,745.7,22.7,83.3,23.9,.017,.017,28,6,26
09:00,745.9,22.7,78.7,25.0,.021,.021,31,6,53
10:00,745.8,22.7,71.0,26.8,.021,.021,34,12,104
11:00,745.4,22.7,62.0,28.9,.033,.033,30,12,96
12:00,745.0,22.8,54.2,30.8,.042,.042,28,9,49
13:00,744.7,22.9,46.9,32.2,.048,.048,32,12,268
14:00,744.0,23.0,34.3,33.3,.047,.047,31,9,332
15:00,743.5,23.0,29.8,33.8,.047,.047,20,5,359
16:00,743.4,23.1,28.7,33.7,.048,.048,18,2,353
17:00,743.2,23.2,30.0,33.2,.049,.049,22,2,346
18:00,743.3,23.3,35.1,31.8,.043,.043,18,0,8
19:00,743.7,23.2,46.0,29.0,.031,.031,19,2,10
20:00,744.0,23.2,58.7,26.2,.019,.019,26,4,338
21:00,744.4,23.2,63.7,24.9,.016,.016,26,4,357
22:00,744.3,23.2,65.8,23.9,.022,.022,22,3,27
23:00,744.3,23.2,67.0,23.1,.024,.024,22,7,17
Avg,744.3,23.0,64.7,26.8,.027,.027,25,4,0
Max,745.9,23.4,88.9,33.8,.049,.049,39,12,359
Hr. of Max,09,00,03,15,17,17,07,13,15
Min,743.2,22.7,28.7,22.5,.003,.003,18,-1,8
Count,24,24,24,24,24,24,24,24,24
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/29/2016,,,Interval:,001h
,RWS,SIGTHETA,SONICWD,SONICWS,,,,,
Hour,MPH,DEG,DEG,MPH,,,,,
00:00,2.0,29.0,23,2.4,,,,,
01:00,1.4,23.9,344,1.8,,,,,
02:00,1.2,32.8,342,1.4,,,,,
03:00,.5,50.2,351,1.2,,,,,
04:00,.7,34.5,350,1.1,,,,,
05:00,.6,45.2,72,1.0,,,,,
06:00,.7,55.1,15,1.4,,,,,
07:00,1.3,59.7,56,1.9,,,,,
08:00,2.7,42.4,26,3.3,,,,,
09:00,2.3,51.3,46,3.1,,,,,
10:00,3.6,38.8,103,4.2,,,,,
11:00,1.0,68.1,111,2.6,,,,,
12:00,1.4,76.5,36,2.9,,,,,
13:00,1.7,67.1,260,3.3,,,,,
14:00,3.6,46.7,339,4.5,,,,,
15:00,4.0,31.3,3,4.8,,,,,
16:00,3.8,35.1,354,4.5,,,,,
17:00,4.3,29.4,347,4.8,,,,,
18:00,2.2 R ,35.7,11,2.8 R ,,,,,
19:00,1.7,15.2,5,1.8,,,,,
20:00,1.1,21.7,339,1.3,,,,,
21:00,.9,38.2,0,1.1,,,,,
22:00,1.6,28.5,28,1.8,,,,,
23:00,1.6,22.6,15,1.7,,,,,
Avg,1.9,40.7,13,2.5,,,,,
Max,4.3,76.5,354,4.8,,,,,
Hr. of Max,17,12,16,17,,,,,
Min,.5,15.2,0,1.0,,,,,
Count,24,24,24,24,,,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/30/2016,,,Interval:,001h
,BP,INT_T,OUT_RH,OUT_T,OZONE,OZONE2,PM10B,PM25B,RWD
Hour,MM/HG,DEGC,PERCENT,DEGC,PPM,PPM,UG/M3,UG/M3,DEG
00:00,744.1,23.2,70.2,22.2,.021,.021,20,5,35
01:00,743.9,23.0,74.9,21.0,.019,.019,22,2,358
02:00,744.0,22.9,79.7,20.0,.013,.013,24,0,335
03:00,744.1,22.8,81.1,19.4,.015,.015,19,0,0
04:00,744.1,22.6,82.7,18.6,.013,.013,21,2,2
05:00,744.2,22.6,82.6,18.2,.012,.012,20,7,23
06:00,744.3,22.5,81.3,18.4,.007,.007,24,3,2
07:00,744.1,22.4,73.7,20.5,.007,.007,37,0,347
08:00,,,,,,,,,
09:00,,,,,,,,,
10:00,,,,,,,,,
11:00,,,,,,,,,
12:00,,,,,,,,,
13:00,,,,,,,,,
14:00,,,,,,,,,
15:00,,,,,,,,,
16:00,,,,,,,,,
17:00,,,,,,,,,
18:00,,,,,,,,,
19:00,,,,,,,,,
20:00,,,,,,,,,
21:00,,,,,,,,,
22:00,,,,,,,,,
23:00,,,,,,,,,
Avg,744.1,22.7,78.2,19.7,.013,.013,23,2,0
Max,744.3,23.2,82.7,22.2,.021,.021,37,7,358
Hr. of Max,06,00,04,00,00,00,07,05,01
Min,743.9,22.4,70.2,18.2,.007,.007,19,0,0
Count,8,8,8,8,8,8,8,8,8
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville,,,,8/30/2016,,,Interval:,001h
,RWS,SIGTHETA,SONICWD,SONICWS,,,,,
Hour,MPH,DEG,DEG,MPH,,,,,
00:00,1.4,22.7,36,1.6,,,,,
01:00,1.4,26.2,358,1.5,,,,,
02:00,1.1,19.8,335,1.2,,,,,
03:00,1.4,23.4,357,1.6,,,,,
04:00,1.1,18.3,358,1.4,,,,,
05:00,1.7,16.9,22,1.7,,,,,
06:00,1.2,30.6,0,1.4,,,,,
07:00,2.1,21.3,348,2.3,,,,,
08:00,,,,,,,,,
09:00,,,,,,,,,
10:00,,,,,,,,,
11:00,,,,,,,,,
12:00,,,,,,,,,
13:00,,,,,,,,,
14:00,,,,,,,,,
15:00,,,,,,,,,
16:00,,,,,,,,,
17:00,,,,,,,,,
18:00,,,,,,,,,
19:00,,,,,,,,,
20:00,,,,,,,,,
21:00,,,,,,,,,
22:00,,,,,,,,,
23:00,,,,,,,,,
Avg,1.4,22.4,2,1.5,,,,,
Max,2.1,30.6,358,2.3,,,,,
Hr. of Max,07,06,04,07,,,,,
Min,1.1,16.9,0,1.2,,,,,
Count,8,8,8,8,,,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville 2,,,,8/24/2016,,,Interval:,001h
,CO,INT_T,NO,NOY,NOYDIF,SO2,,,
Hour,PPB,DEGC,PPB,PPB,PPB,PPB,,,
00:00, C ,19.3,.1,14.0,13.8,.0,,,
01:00,283.2,19.2, C , C , C ,.0,,,
02:00,283.1,19.1,.2 C ,11.4 C ,11.2 C , C ,,,
03:00,273.1,18.9,.7,13.2,12.4,.1 C ,,,
04:00,280.2,18.8,3.2,15.0,11.7,.1,,,
05:00,310.6,18.6,7.3,18.1,10.8,.1,,,
06:00,427.8,18.6,21.6,31.6,10.0,.3,,,
07:00,686.5,18.8,26.4,40.6,14.0,1.5,,,
08:00,509.5,19.2,14.0,30.4,16.3,4.1,,,
09:00,231.9,19.5,3.1,11.7,8.6,1.5,,,
10:00,215.5,20.9,2.2,9.6,7.4,.7,,,
11:00,182.9,21.7,.6,4.7,4.1,.4,,,
12:00,170.1,21.9,.4,3.3,2.8,.3,,,
13:00,164.5,22.3,.4,3.5,3.1,.2,,,
14:00,174.0,23.1,.5,3.6,3.0,.2,,,
15:00,168.7,23.4,.4,3.5,3.0,.3,,,
16:00,158.4,23.7,.4,3.6,3.1,.2,,,
17:00,167.7,23.7,.3,3.5,3.1,.2,,,
18:00,173.0,23.8,.2,3.3,3.1,.2,,,
19:00,206.3,23.7,.1,6.3,6.1,.2,,,
20:00,212.8,23.4,.2,9.8,9.6,.2,,,
21:00,201.1,23.5,.1,7.3,7.1,.2,,,
22:00,178.8,23.5,.0,6.2,6.1,.2,,,
23:00,164.9,23.4,.1,5.7,5.6,.2,,,
Avg,253.2,21.3,3.5,11.3,7.6,.4,,,
Max,686.5,23.8,26.4,40.6,16.3,4.1,,,
Hr. of Max,07,18,07,07,08,08,,,
Min,158.4,18.6,.0,3.3,2.8,.0,,,
Count,23,24,23,23,23,23,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville 2,,,,8/25/2016,,,Interval:,001h
,CO,INT_T,NO,NOY,NOYDIF,SO2,,,
Hour,PPB,DEGC,PPB,PPB,PPB,PPB,,,
00:00, C ,23.3,.1,5.2,5.1,.2,,,
01:00,161.9,23.2, C , C , C ,.2,,,
02:00,146.6,23.4,.1 C ,2.9 C ,2.8 C , C ,,,
03:00,147.6,23.6,.0,2.6,2.6,.4 C ,,,
04:00,143.9,23.2,.1,4.1,3.9,.2,,,
05:00,159.7,23.1,.3,7.1,6.7,.1,,,
06:00,186.1,23.1,.7,10.4,9.5,.1,,,
07:00,190.6,23.5,1.6,11.2,9.6,.1,,,
08:00,178.9,23.5,2.0,8.6,6.5,.4,,,
09:00,146.8,24.0,1.1,5.8,4.7,.7,,,
10:00,135.5,23.9,.7,4.2,3.5,.6,,,
11:00,136.5,24.3,.6,4.3,3.7,.7,,,
12:00,126.9,24.6,.4,3.5,3.0,.9,,,
13:00,130.3,24.9,.3,3.8,3.4,1.2,,,
14:00,136.9,25.4,.3,3.5,3.1,1.0,,,
15:00,136.8,25.7,.4,3.4,2.9,.5,,,
16:00,143.8,25.8,.5,4.0,3.4,.4,,,
17:00,146.9,26.0,.3,4.2,3.9,.5,,,
18:00,164.5,26.0,.1,3.3,3.1,.3,,,
19:00,159.4,26.1,.1,4.3,4.1,.4,,,
20:00,156.8,26.0,.1,4.3,4.2,.4,,,
21:00,150.5,26.2,.0,4.0,3.9,.3,,,
22:00,149.0,26.2,.0,4.7,4.7,.3,,,
23:00,104.7,24.3,.0,2.7,2.6,.1,,,
Avg,149.5,24.5,.4,4.8,4.3,.4,,,
Max,190.6,26.2,2.0,11.2,9.6,1.2,,,
Hr. of Max,07,22,08,07,07,13,,,
Min,104.7,23.1,.0,2.6,2.6,.1,,,
Count,23,24,23,23,23,23,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville 2,,,,8/26/2016,,,Interval:,001h
,CO,INT_T,NO,NOY,NOYDIF,SO2,,,
Hour,PPB,DEGC,PPB,PPB,PPB,PPB,,,
00:00, C ,25.0,.0,6.7,6.6,.0,,,
01:00,174.6,25.1, C , C , C ,.0,,,
02:00,147.0,25.3,.3 C ,8.1 C ,7.8 C , C ,,,
03:00,141.2,25.1,.0,5.7,5.7,.1 C ,,,
04:00,145.7,24.9,.0,7.1,7.0,.1,,,
05:00,187.7,24.6,1.2,15.3,14.0,.1,,,
06:00,300.8,24.7,10.6,32.0,21.4,.2,,,
07:00,239.0,24.6,4.4,16.6,12.2,.2,,,
08:00,184.9,24.6,2.2,10.5,8.3,.7,,,
09:00,164.6,24.8,1.1,7.4,6.2,2.0,,,
10:00,146.9,24.7,.3,3.5,3.2,1.0,,,
11:00,145.5,24.9,.3,3.5,3.2,.9,,,
12:00,142.8,24.7,.4,4.1,3.6,1.6,,,
13:00,145.4,25.2,.4,4.3,3.9,1.7,,,
14:00,147.5,25.1,.3,3.8,3.5,1.9,,,
15:00,151.5,25.2,.2,3.0,2.8,.8,,,
16:00,159.8,25.2,.2,2.9,2.7,.4,,,
17:00,177.5,25.1,.1,3.1,2.9,.3,,,
18:00,203.7,25.3,.0,4.1,4.0,.3,,,
19:00,285.7,25.1,.0,7.0,6.9,.3,,,
20:00,438.0,24.8,.1,17.1,17.0,.3,,,
21:00,359.3,24.5,.1,11.9,11.7,.3,,,
22:00,396.0,24.3,.1,13.3,13.1,.2,,,
23:00,389.9,24.0,.1,13.8,13.7,.1,,,
Avg,216.3,24.8,.9,8.9,7.8,.5,,,
Max,438.0,25.3,10.6,32.0,21.4,2.0,,,
Hr. of Max,20,18,06,06,06,09,,,
Min,141.2,24.0,.0,2.9,2.7,.0,,,
Count,23,24,23,23,23,23,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville 2,,,,8/27/2016,,,Interval:,001h
,CO,INT_T,NO,NOY,NOYDIF,SO2,,,
Hour,PPB,DEGC,PPB,PPB,PPB,PPB,,,
00:00, C ,23.9,.1,10.3,10.1,.1,,,
01:00,337.6,23.3, C , C , C ,.1,,,
02:00,314.9,22.7,.4 C ,12.7 C ,12.2 C , C ,,,
03:00,309.8,21.6,.1,10.5,10.3,.1 C ,,,
04:00,302.6,21.3,.3,11.1,10.7,.0,,,
05:00,292.0,21.1,1.9,11.9,9.9,.1,,,
06:00,298.9,20.9,3.6,13.0,9.4,.1,,,
07:00,290.4,21.0,4.3,13.2,8.8,.3,,,
08:00,278.3,21.1,2.8,10.0,7.2,.5,,,
09:00,294.3,22.9,3.0,11.6,8.5,1.3,,,
10:00,276.6,23.5,1.0,7.9,6.9,2.1,,,
11:00,440.4,23.9,.3,5.1,4.8,4.1,,,
12:00,301.9,24.3,.2,3.9,3.7,2.5,,,
13:00,238.1,24.8,.2,3.5,3.3,2.0,,,
14:00,210.4,25.4,.3,3.5,3.1,1.5,,,
15:00,169.7,25.8,.2,3.4,3.1,1.5,,,
16:00,162.7,25.8,.3,3.6,3.3,1.7,,,
17:00,164.8,25.9,.2,3.4,3.1,1.4,,,
18:00,247.2,26.1,.4,10.0,9.6,1.2,,,
19:00,476.5,25.8,.1,11.3,11.1,.9,,,
20:00,436.9,25.7,.0,12.1,12.2,.5,,,
21:00,460.8,25.6,.1,12.2,12.0,.4,,,
22:00,440.8,25.4,.1,11.9,11.8,.3,,,
23:00,457.3,25.6,.1,12.8,12.6,.2,,,
Avg,313.1,23.8,.8,9.0,8.1,.9,,,
Max,476.5,26.1,4.3,13.2,12.6,4.1,,,
Hr. of Max,19,18,07,07,23,11,,,
Min,162.7,20.9,.0,3.4,3.1,.0,,,
Count,23,24,23,23,23,23,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville 2,,,,8/28/2016,,,Interval:,001h
,CO,INT_T,NO,NOY,NOYDIF,SO2,,,
Hour,PPB,DEGC,PPB,PPB,PPB,PPB,,,
00:00, C ,25.3,.1,12.5,12.3,.1,,,
01:00,395.2,25.1, C , C , C ,.1,,,
02:00,415.8,24.9,.1 C ,9.5 C ,9.3 C , C ,,,
03:00,430.8,24.9,.1,8.6,8.4,.2 C ,,,
04:00,419.4,24.8,.2,8.4,8.2,.1,,,
05:00,424.3,24.6,.4,7.9,7.5,.1,,,
06:00,516.4,24.3,3.0,11.3,8.2,.1,,,
07:00,614.3,24.7,3.9,12.9,9.0,.6,,,
08:00,403.0,25.0,2.9,13.6,10.7,2.4,,,
09:00,268.2,25.2,2.1,11.8,9.7,2.7,,,
10:00,200.6,25.6,.8,7.8,6.9,2.7,,,
11:00,209.9,25.9,.4,6.6,6.2,2.4,,,
12:00,198.6,26.0,.3,4.9,4.5,1.6,,,
13:00,183.4,26.3,.1,3.8,3.6,1.0,,,
14:00,182.3,26.6,.1,3.7,3.5,.9,,,
15:00,173.3,27.0,.2,3.3,3.1,.9,,,
16:00,169.8,26.8,.1,2.9,2.8,.9,,,
17:00,130.9,26.1,.1,1.9,1.8,.3,,,
18:00,123.0,25.3,.0,2.9,2.8,.1,,,
19:00,148.7,25.2,.1,6.5,6.4,.0,,,
20:00,152.0,25.2,.1,5.2,5.0,.0,,,
21:00,164.4,25.1,.0,4.4,4.4,.0,,,
22:00,152.3,24.8,.0,3.4,3.3,.0,,,
23:00,208.9,24.8,.1,4.4,4.3,.0,,,
Avg,273.2,25.3,.6,6.8,6.1,.7,,,
Max,614.3,27.0,3.9,13.6,12.3,2.7,,,
Hr. of Max,07,15,07,08,00,10,,,
Min,123.0,24.3,.0,1.9,1.8,.0,,,
Count,23,24,23,23,23,23,,,
Total,,,,,,,,,
Date Printed:,,08/30/2016 08:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville 2,,,,8/29/2016,,,Interval:,001h
,CO,INT_T,NO,NOY,NOYDIF,SO2,,,
Hour,PPB,DEGC,PPB,PPB,PPB,PPB,,,
00:00, C ,24.7,.0,4.4,4.4,.0,,,
01:00,160.2,24.4, C , C , C ,.1,,,
02:00,150.6,23.9,.2 C ,4.4 C ,4.2 C , C ,,,
03:00,155.0,24.0,.0,4.0,3.9,.1 C ,,,
04:00,157.2,23.5,.0,4.9,4.8,.0,,,
05:00,191.8,23.5,.8,11.0,10.0,.0,,,
06:00,288.2,23.4,6.9,22.9,16.0,.1,,,
