"ITEM_TYPE_NAME","CROSSING_TYPE_NAME","SECTION_NAME","EASTING","NORTHING","START_DATE"
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_11 - LISBURN RD3: BRADBURY PL1 TO TATE'S AV1 -  BELFAST SOUTH",333529,373083,11/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0704_05 - CREGAGH RD3: BELLS BRIDGE RBT1 TO UPPER KNOCKBREDA RD1 -  BELFAST SOUTH",336296,371073,18/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_04 - DONEGALL ST1: ROYAL AV TO CARRICK HILL -  BELFAST NORTH",333662,374976,13/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_12 - LISBURN RD3: TATE'S AV1 TO UPPER LISBURN RD1 -  BELFAST SOUTH",331380,370695,02/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_67 - MIDDLEPATH ST1: MIDDLEPATH ST1 TO CROSS HARBOUR SLIP -  BELFAST SOUTH",334744,374509,16/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0088_02 - FREDERICK ST1: DONEGALL ST TO YORK ST -  BELFAST NORTH",333637,375003,14/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0024_15 - BALLYNAHINCH RD1: CHURCH RD TO DRUMALIG RD (MAINT. BOUNDARY) -  CASTLEREAGH",336731,364961,08/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0102_01 - FALLS RD1: GLEN RD RBT TO ANDERSONSTOWN RD -  BELFAST NORTH",330644,372107,02/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_76 - QUEEN'S BRIDGE1: BRIDGE END1 TO OXFORD ST1 -  BELFAST SOUTH",334519,374379,11/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0178_04 - CHURCH RD5: SAINTFIELD RD TO BALLYNAHINCH RD -  CASTLEREAGH",337121,365128,08/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0024_12 - SAINTFIELD RD1: KNOCKBRACKEN RD TO CARRYDUFF RBT -  CASTLEREAGH",336651,366123,15/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0703_01 - DONEGALL PASS1: ORMEAU RD TO SHAFTESBURY SQUARE -  BELFAST SOUTH",333952,373286,26/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0024_07 - ORMEAU RD1: DONEGALL PASS1 TO ANNADALE EMBANKMENT1 -  BELFAST SOUTH",334394,372533,10/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0369_01 - CAIRNSHILL RD1: SAINTFIELD RD TO FOUR WINDS RBT -  CASTLEREAGH",335649,368498,18/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0126_09 - NORTH QUEEN ST1: BROUGHAM ST TO LIMESTONE RD -  BELFAST NORTH",334019,376004,19/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_10 - UPPER NEWTOWNARDS RD1: END DUAL C/WAY TO START DUAL C/WAY -  CASTLEREAGH",342110,374054,28/04/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035A0020_02 - NEWTOWNARDS RD2: BRYSON ST1 TO ALBERTBRIDGE RD1 -  BELFAST SOUTH",335389,374415,30/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0302_01 - BEECHILL RD1: SAINTFIELD RD TO BEECHILL RD1 RBT -  CASTLEREAGH",335614,368564,19/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_05 - CLIFTON ST1: CARRICK HILL TO CARLISLE CIRCUS RBT -  BELFAST NORTH",333638,374996,25/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_02 - NEWTOWNARDS RD2: BRYSON ST1 TO ALBERTBRIDGE RD1 -  BELFAST SOUTH",335954,374309,30/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_02 - NEWTOWNARDS RD2: BRYSON ST1 TO ALBERTBRIDGE RD1 -  BELFAST SOUTH",335971,374305,30/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_20 - ALBERT BRIDGE1: LAGANBANK RD TO ALBERTBRIDGE RD -  BELFAST SOUTH",334842,373946,25/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0059_01 - DOAGH RD2: SHORE RD TO DOAGH RD RBT -  NEWTOWNABBEY",335033,381141,01/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0506_05 - RAVENHILL RD1: ALBERTBRIDGE RD TO RAVENHILL AV -  BELFAST SOUTH",335092,373945,25/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0039_05 - SHANKILL RD1: NORTH BOUNDARY ST1 TO AGNES ST2 -  BELFAST NORTH",333113,374759,02/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0506_05 - RAVENHILL RD1: ALBERTBRIDGE RD TO RAVENHILL AV -  BELFAST SOUTH",335128,373362,25/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0502_04 - AGNES ST2: CRUMLIN RD1 TO SHANKILL RD1 -  BELFAST NORTH",332716,374809,05/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_17 - YORK ST1: GREAT PATRICK ST TO DONEGALL ST -  BELFAST NORTH",333901,374936,08/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_21 - GREAT PATRICK ST1: YORK ST TO NELSON ST -  BELFAST NORTH",333924,374945,22/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_22 - ALBERTBRIDGE RD1: SHORT STRAND TO MOUNTPOTTINGER RD -  BELFAST SOUTH",335340,373919,23/05/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035A0052_01 - CRUMLIN RD1: CARLISLE CIRCUS RBT TO OLDPARK RD -  BELFAST NORTH",333335,375223,16/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0502_07 - OLDPARK RD2: ROSAPENNA ST TO CRUMLIN RD -  BELFAST NORTH",332688,375473,08/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_24 - ALBERTBRIDGE RD1: WOODSTOCK LINK TO RAVENHILL RD -  BELFAST SOUTH",335145,373941,23/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_32 - GARMOYLE ST1: WHITLA ST TO DOCK ST -  BELFAST NORTH",334408,375400,19/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0052_01 - CRUMLIN RD1: CARLISLE CIRCUS RBT TO OLDPARK RD -  BELFAST NORTH",332765,375407,16/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_04 - UPPER NEWTOWNARDS RD1: HOLYWOOD RD TO BEERSBRIDGE RD -  BELFAST SOUTH",336501,374205,01/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0506_02 - SHORT STRAND1: ALBERTBRIDGE RD TO MOUNTPOTTINGER LK -  BELFAST SOUTH",335041,374003,22/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0019_01 - LIGONIEL RD1: CRUMLIN RD TO NO.115 LIGONIEL RD -  BELFAST NORTH",330779,376928,20/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0512_03 - OLD GOLF COURSE RD1: GOLF COURSE RBT TO BLACKS RD -  BELFAST NORTH",329636,369656,20/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0039_03 - SHANKILL RD1: AGNES ST2 TO AINSWORTH AV1 -  BELFAST NORTH",332017,374888,19/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0701_05 - LADAS DR1: BELL'S BRIDGE RBT TO CASTLEREAGH RD -  BELFAST SOUTH",336512,372791,22/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_35 - BALLYSILLAN RD1: NORTH CIRCULAR RD3 AT NO.105 TO OLDPARK RD1 -  BELFAST NORTH",331729,377778,26/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065C0003_07 - UPPER DUNMURRY LN1: STEWARTSTOWN RD B102 TO KINGSWAY A1 -  BELFAST NORTH",328265,370086,11/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0704_04 - CREGAGH RD1: RAVENHILL AV1 TO BELL'S BRIDGE RBT1 -  BELFAST SOUTH",335864,372778,27/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0170_01 - BELMONT RD1: HOLYWOOD RD TO ROUNDABOUT -  BELFAST SOUTH",337287,374534,10/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0701_10 - NORTH RD1: UPPER NEWTOWNARDS RD1 TO DUNDELA AV1 -  BELFAST SOUTH",337377,374043,07/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0170_01 - BELMONT RD1: HOLYWOOD RD TO ROUNDABOUT -  BELFAST SOUTH",337973,374453,10/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0520_03 - KNOCKMORE RD1: BROKERSTOWN RD C5 TO PRINCE WILLIAM RD A519 -  LISBURN",324926,365126,26/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0170_01 - BELMONT RD1: HOLYWOOD RD TO ROUNDABOUT -  BELFAST SOUTH",338155,374512,10/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065C0004_02 - BELSIZE RD1: WILMAR RD B102 / BOOMERS RD A513 TO KIRKWOODS RD C4 -  LISBURN",326804,366135,21/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0030_14 - ANTRIM RD2: DUNCANS RD C4 TO ANTRIM RD RBT -  LISBURN",326027,364939,19/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0023_05 - CASTLEREAGH ST1: ALBERTBRIDGE RD TO BEERSBRIDGE RD -  BELFAST SOUTH",335702,373696,20/07/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035B0505_02 - BEERSBRIDGE RD1: CASTLEREAGH RD1 TO UPPER NEWTOWNARDS RD1 -  BELFAST SOUTH",336198,373521,05/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065C0003_08 - DUNMURRY LN1: KINGSWAY A1 TO M1 FLYOVER -  BELFAST NORTH",329387,368918,10/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0505_02 - BEERSBRIDGE RD1: CASTLEREAGH RD1 TO UPPER NEWTOWNARDS RD1 -  BELFAST SOUTH",336438,373625,05/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0052_04 - CRUMLIN RD1: CRUMLIN RD RBT TO BALLYSILLAN RD -  BELFAST NORTH",330843,376578,28/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_26 - KNOCK RD1: END OF DUAL CARRIAGEWAY TO UPPER NEWTOWNARDS RD -  BELFAST SOUTH",338692,373685,11/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_26 - KNOCK RD1: END OF DUAL CARRIAGEWAY TO UPPER NEWTOWNARDS RD -  BELFAST SOUTH",338692,373686,11/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0505_03 - HOLYWOOD RD1: UPPER NEWTOWNARDS RD1 TO BELMONT RD1 -  BELFAST SOUTH",336516,374218,25/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_51 - SHORE RD2: DONEGALL PK AV TO FORTWILLIAM PK -  BELFAST NORTH",334199,377872,09/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0102_09 - WILMAR RD1: McKINSTRY RD TO BELSIZE RD LHS -  LISBURN",326884,367210,14/08/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035B0505_03 - HOLYWOOD RD1: UPPER NEWTOWNARDS RD1 TO BELMONT RD1 -  BELFAST SOUTH",336765,374359,25/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_09 - SHORE RD2: GRAY'S LN TO DONEGALL PK AV -  BELFAST NORTH",334140,378890,23/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0505_03 - HOLYWOOD RD1: UPPER NEWTOWNARDS RD1 TO BELMONT RD1 -  BELFAST SOUTH",337136,374565,25/07/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035B0503_02 - SANDY ROW3: DONEGALL RD TO DURHAM ST AT BOYNE BRIDGE -  BELFAST NORTH",333417,373302,14/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_08 - ANTRIM RD1: CLIFTONVILLE RD TO LIMESTONE RD -  BELFAST NORTH",333305,376081,10/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0505_01 - BEERSBRIDGE RD1: WOODSTOCK RD1 TO CASTLEREAGH RD1 -  BELFAST SOUTH",335522,373594,21/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0170_02 - BELMONT RD1: ROUNDABOUT TO GLEN RD -  BELFAST SOUTH",338950,375025,19/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0505_04 - HOLYWOOD RD1: BELMONT RD1 TO PARKWAY1 -  BELFAST SOUTH",338200,376205,21/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_10 - ANTRIM RD1: SALISBURY AV1 TO NORTH CIRCULAR RD3 -  BELFAST NORTH",333227,377263,31/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0501_04 - DIVIS ST1: MILLFIELD TO ARDMOULIN ST(END OF DUAL C/WAY) -  BELFAST NORTH",333424,374314,07/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_19 - COLLEGE SQUARE E1: MURRAY ST1 TO WELLINGTON PL1 -  BELFAST NORTH",333535,374042,20/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0030_20 - WALLACE AV1: RAILWAY ST TO BELFAST RD A1 -  LISBURN",327206,364708,08/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_03 - DONEGALL SQUARE NORTH1: DONEGALL PL1 TO FOUNTAIN ST1 -  BELFAST NORTH",333812,374083,19/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_03 - DONEGALL SQUARE NORTH1: DONEGALL PL1 TO FOUNTAIN ST1 -  BELFAST NORTH",333728,374077,19/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_13 - CHICHESTER ST1: CALLENDER ST TO OXFORD ST -  BELFAST NORTH",333921,374096,08/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0038_03 - GROSVENOR RD1: GROSVENOR RD AT WESTLINK C\LINE TO FALLS RD -  BELFAST NORTH",332262,373869,29/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0501_06 - FALLS RD3: GROSVENOR RD TO DONEGALL RD -  BELFAST NORTH",331864,373504,31/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_19 - EAST BRIDGE ST1: OXFORD ST1 TO LAGANBANK RD1 -  BELFAST NORTH",334413,373902,11/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0104_06 - BALLINDERRY RD1: KNOCKMORE RD A520 TO MOIRA RD A3 -  LISBURN",325613,364020,25/09/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035B0038_04 - SPRINGFIELD RD5: FALLS RD1 TO SPRINGFIELD RD1 RBT -  BELFAST NORTH",331947,374172,05/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0024_05 - CROMAC ST1: EAST BRIDGE ST1 TO ORMEAU AV1 -  BELFAST NORTH",334209,373786,13/09/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035B0038_04 - SPRINGFIELD RD5: FALLS RD1 TO SPRINGFIELD RD1 RBT -  BELFAST NORTH",331805,374399,05/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0033_02 - WHITEWELL RD1: FLORAL RD TO SHORE RD -  BELFAST NORTH",334137,379760,22/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0501_06 - FALLS RD3: GROSVENOR RD TO DONEGALL RD -  BELFAST NORTH",331345,373150,31/08/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035A0501_02 - CASTLE PL1: LOMBARD ST TO DONEGALL PL -  BELFAST NORTH",333907,374323,12/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0704_03 - WOODSTOCK RD1: CHERRYVILLE ST TO RAVENHILL AV -  BELFAST SOUTH",335584,373479,24/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_15 - GREAT VICTORIA ST1: SHAFTESBURY SQ1 TO BRUCE ST1 -  BELFAST NORTH",333585,373491,25/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0501_05 - FALLS RD3: NORTHUMBERLAND ST TO GROSVENOR RD -  BELFAST NORTH",332757,374304,30/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0704_03 - WOODSTOCK RD1: CHERRYVILLE ST TO RAVENHILL AV -  BELFAST SOUTH",335823,372924,24/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_18 - EAST BRIDGE ST1: CROMAC SQ1 TO OXFORD ST1 -  BELFAST NORTH",334261,373889,12/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_16 - BRUCE ST1: GREAT VICTORIA ST1 TO DUBLIN RD1 -  BELFAST NORTH",333581,373609,29/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065C0297_11 - YOUNG ST1: HILLSBOROUGH OLD RD C305 TO SLOAN ST A49 -  LISBURN",327193,364118,13/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0501_05 - FALLS RD3: NORTHUMBERLAND ST TO GROSVENOR RD -  BELFAST NORTH",332233,373883,30/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0003_04 - MOIRA RD1: KNOCKMORE LN A520 TO LISSUE RD C6 -  LISBURN",324107,363670,31/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0501_06 - FALLS RD3: GROSVENOR RD TO DONEGALL RD -  BELFAST NORTH",332153,373772,31/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_01 - KINGSWAY1: M1 FLYOVER TO RAILWAY BRIDGE (CONWAY) -  BELFAST NORTH",329381,368914,04/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0109_02 - CHURCH ST2: BEECHWOOD AV TO NEWTOWNARDS RD A21 -  NORTH DOWN",349814,380975,04/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0059_02 - DOAGH RD2: DOAGH RD RBT TO MONKSTOWN RD -  NEWTOWNABBEY",334392,383229,20/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0021_43 - NEWTOWNARDS RD1: NEWTOWNARDS RD RBT A2 TO CHURCH ST B109 -  NORTH DOWN",350068,381025,02/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065C0368_03 - CLANDEBOYE RD1: WEST CIRCULAR RD A2 TO RATHGAEL RD C368 -  NORTH DOWN",349349,380246,13/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0035_01 - MONKSTOWN RD1: DOAGH RD TO OLD CARRICK RD -  NEWTOWNABBEY",334329,384425,20/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065C0368_03 - CLANDEBOYE RD1: WEST CIRCULAR RD A2 TO RATHGAEL RD C368 -  NORTH DOWN",348907,379681,13/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0021_46 - NEWTOWNARDS RD1: RATHGAEL RD C368 LHS TO GREEN RD C368 LHS -  NORTH DOWN",350179,378601,29/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065C0368_01 - RATHGAEL RD1: BELFAST RD A2 TO CLANDEBOYE RD C368 -  NORTH DOWN",347786,380073,11/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0198_02 - HIGH ST3 HOLYWOOD: VICTORIA RD TO MY LADY'S MILE -  NORTH DOWN",339850,379219,02/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065C0368_01 - RATHGAEL RD1: BELFAST RD A2 TO CLANDEBOYE RD C368 -  NORTH DOWN",348889,379678,11/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0002_99 - MAIN ST2, BANGOR: DUFFERIN AV RBT TO BRIDGE ST B20 -  NORTH DOWN",350529,381829,12/11/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0030_16 - ANTRIM RD2: ROUNDABOUT TO RAILWAY BRIDGE C/L -  LISBURN",326361,364576,14/11/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0002_88 - HOLYWOOD B/P1: BELFAST RD B198 TO BANGOR RD B198 -  NORTH DOWN",339035,378084,24/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0019_02 - LIGONIEL RD1: LIGONIEL RD AT NO.115 TO WOLFHILL RD -  BELFAST NORTH",330387,377074,22/05/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U7116_01 - TWINBROOK RD1: STEWARTSTOWN RD B102 TO SUMMERHILL RD -  BELFAST NORTH",327715,369187,24/06/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065C0305_02 - RAVARNET RD1: HILLSBOROUGH RD A1 TO HILLSBOROUGH OLD RD -  LISBURN",326061,362524,09/07/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0841_02 - CHLORINE GDS1: MALONE RD TO STRANDMILLIS RD -  BELFAST SOUTH",333322,372158,10/07/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0841_02 - CHLORINE GDS1: MALONE RD TO STRANDMILLIS RD -  BELFAST SOUTH",333554,372110,10/07/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_41 - MARKET ST4: BOW ST TO SMITHFIELD ST -  LISBURN",326672,364207,28/07/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0815_51 - ROSETTA AV1: ORMEAU RD TO END -  BELFAST SOUTH",334948,371188,11/09/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0412_47 - NORTHCOTT LINK RD1: ANTRIM RD1 TO BALLYCLARE RD1 -  NEWTOWNABBEY",331047,382781,22/07/2009 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U7108_01 - LAGMORE AVE1:  STEWARTSTOWN RD B0102 TO TEMPORARY END AT LAGMORE VW -  BELFAST NORTH",327652,368747,20/10/2009 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_15 - ANTRIM RD5: BELLEVUE BRIDGE (NORTH SIDE) TO HIGHTOWN RD1 -  NEWTOWNABBEY",332314,381695,20/10/2009 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_15 - ANTRIM RD5: BELLEVUE BRIDGE (NORTH SIDE) TO HIGHTOWN RD1 -  NEWTOWNABBEY",332032,381996,20/10/2009 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_15 - ANTRIM RD5: BELLEVUE BRIDGE (NORTH SIDE) TO HIGHTOWN RD1 -  NEWTOWNABBEY",331764,382242,20/10/2009 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0803_16 - FALLS RD1: FALLS RD AT KENNEDY CENTRE FOR 11m. -  BELFAST NORTH",330697,371882,05/07/2010 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0262_04 - DUNLADY RD2: UPPER NEWTOWNARDS RD1 TO MURDER BRIDGE1 -  CASTLEREAGH",342340,374068,26/11/2010 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0032_05 - PRINCE CHARLES WAY1: ROUNDABOUT TO MANSE RD4 -  NEWTOWNABBEY",331607,383711,26/11/2010 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7020U3115_01 - VICTORIA RD3: LARNE RD TO VICTORIA RD3 RBT AT PRINCE ANDREW WAY -  CARRICKFERGUS",342095,388980,26/11/2010 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0703_07 - BROADWAY RBT1: BROADWAY, CLOCKWISE -  BELFAST NORTH",331980,373056,22/12/2010 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_06 - UPPER NEWTOWNARDS RD1: KNOCK RD TO GALWAY PK -  BELFAST SOUTH",339272,373928,09/06/2011 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_47 - QUEEN'S SQUARE1: VICTORIA ST2 TO DONEGALL QUAY1 -  BELFAST NORTH",334287,374525,05/02/2013 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_15 - DONEGALL SQUARE SOUTH1: HOWARD ST TO MAY ST -  BELFAST NORTH",333770,373936,13/02/2013 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0102_04 - ANDERSONSTOWN RD1: SLEMISH WAY2 TO SHAWS RD1 -  BELFAST NORTH",329924,371287,13/02/2013 00:00:00
