a_year,a_ref,a_dcu,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2014,3125,ARMA,3,2,2,TUE,8,7,9,24,288604,345191,13,30, , , , , , , , , , 
2014,3126,LIMA,3,1,1,TUE,8,7,12,30,268109,422427,13,30, , , , , , , , , , 
2014,3127,BELN,3,1,1,TUE,8,7,12,40,333766,374715,13,30, , , , , , , , , , 
2014,3128,MFEL,3,2,1,TUE,8,7,13,53,293080,393253,13,30, , , , , , , , , , 
2014,3129,BELW,3,2,1,TUE,8,7,6,50,330113,372250,13,30, , , , , , , , , , 
2014,3130,ANTR,3,2,1,TUE,8,7,15,54,321909,379509,13,60, , , , , , , , , , 
2014,3131,DAST,3,2,2,TUE,8,7,16,55,277910,365487,13,60, , , , , , , , , , 
2014,3132,BELE,3,2,1,TUE,8,7,17,10,336405,374089,13,30, , , , , , , , , , 
2014,3133,DAST,2,2,5,TUE,8,7,17,56,278523,353243,13,60,6,7,1,1,2,1,1,4,1,1
2014,3134,CRAI,3,1,1,TUE,8,7,14,0,300358,353343,13,30, , , , , , , , , , 
2014,3135,LISB,3,2,4,TUE,8,7,19,45,324520,368407,13,60, , , , , , , , , , 
2014,3136,CREA,3,2,3,TUE,8,7,20,30,332561,369024,13,50, , , , , , , , , , 
2014,3137,STRB,3,2,1,WED,9,7,15,2,235160,379462,13,60, , , , , , , , , , 
2014,3138,ARDS,3,1,1,WED,9,7,15,45,365067,361274,13,60, , , , , , , , , , 
2014,3139,BMON,2,1,1,WED,9,7,15,30,294560,424831,13,30,12,7,1,1,1,10,1,1,1,1
2014,3140,LARN,3,1,1,WED,9,7,16,45,334153,399454,13,60, , , , , , , , , , 
2014,3141,DAST,3,2,1,TUE,8,7,9,35,266263,352563,13,30, , , , , , , , , , 
2014,3142,MFEL,3,3,6,WED,9,7,18,10,296375,391819,13,60, , , , , , , , , , 
2014,3143,NABB,3,2,1,WED,9,7,18,20,331098,383232,13,30, , , , , , , , , , 
2014,3144,FOYL,3,2,4,WED,9,7,18,45,244018,416075,13,30, , , , , , , , , , 
2014,3145,NEWM,3,1,2,WED,9,7,19,59,318901,316095,13,40, , , , , , , , , , 
2014,3146,ARMA,3,2,2,WED,9,7,20,15,288791,356906,13,60, , , , , , , , , , 
2014,3147,NDOW,3,2,1,WED,9,7,23,20,353080,378299,13,40, , , , , , , , , , 
2014,3148,BELW,2,2,1,WED,9,7,23,24,329825,373300,13,40,12,7,1,1,4,1,1,1,1,1
2014,3149,FERM,3,1,1,THU,10,7,9,34,235052,347717,13,30, , , , , , , , , , 
2014,3150,FERM,3,2,2,THU,10,7,10,22,211574,366516,13,60, , , , , , , , , , 
2014,3151,BELE,3,4,5,THU,10,7,12,3,335890,374774,11,50, , , , , , , , , , 
2014,3152,ARMA,3,1,1,THU,10,7,9,15,290372,342729,13,60, , , , , , , , , , 
2014,3153,FOYL,3,2,1,THU,10,7,13,45,243562,416209,13,30, , , , , , , , , , 
2014,3154,NEWM,3,2,1,THU,10,7,13,59,308374,327165,13,30, , , , , , , , , , 
2014,3155,NDOW,3,1,1,THU,10,7,16,0,348512,380978,13,30, , , , , , , , , , 
2014,3156,FOYL,3,2,1,THU,10,7,16,40,245305,415985,13,30, , , , , , , , , , 
2014,3157,NDOW,3,2,1,THU,10,7,17,30,347592,380024,11,60, , , , , , , , , , 
2014,3158,MOYL,2,2,1,THU,10,7,18,30,312064,441277,13,30,12,7,1,1,1,1,1,1,1,1
2014,3159,DOWN,2,1,4,THU,10,7,22,50,338796,354219,13,60,1,1,1,1,7,10,1,1,1,1
2014,3160,STRB,3,2,1,FRI,11,7,8,43,222672,382751,13,60, , , , , , , , , , 
2014,3161,COOK,3,2,1,FRI,11,7,9,9,281138,377533,13,30, , , , , , , , , , 
2014,3162,NEWM,3,2,1,FRI,11,7,10,10,307626,328252,1,30, , , , , , , , , , 
2014,3163,FERM,2,1,1,FRI,11,7,10,58,219825,338481,13,60,10,7,1,1,2,1,1,1,1,1
2014,3164,LISB,2,2,1,FRI,11,7,15,28,327643,370773,13,30,12,7,1,1,1,1,1,1,1,1
2014,3165,LISB,3,3,4,FRI,11,7,15,35,329610,366817,12,70, , , , , , , , , , 
2014,3166,BELS,3,2,1,FRI,11,7,15,31,333095,372667,13,30, , , , , , , , , , 
2014,3167,STRB,3,3,1,FRI,11,7,16,20,237063,402160,13,60, , , , , , , , , , 
2014,3168,CRAI,3,2,1,FRI,11,7,16,55,306355,357514,13,40, , , , , , , , , , 
2014,3169,ARDS,3,1,1,FRI,11,7,17,45,356435,373485,13,60, , , , , , , , , , 
2014,3170,LIMA,3,1,2,FRI,11,7,17,54,267276,422524,13,30, , , , , , , , , , 
2014,3171,STRB,3,2,3,FRI,11,7,18,33,231984,393220,13,60, , , , , , , , , , 
2014,3172,BELN,3,2,1,FRI,11,7,19,44,331987,376481,13,30, , , , , , , , , , 
2014,3173,FOYL,3,1,1,FRI,11,7,11,30,243208,417724,13,30, , , , , , , , , , 
2014,3174,MFEL,3,1,1,FRI,11,7,21,20,283244,396743,13,30, , , , , , , , , , 
2014,3175,BELN,3,1,1,FRI,11,7,23,30,331878,374637,13,30, , , , , , , , , , 
2014,3176,CRAI,3,2,1,SAT,12,7,0,45,307994,358341,13,30, , , , , , , , , , 
2014,3177,ARDS,3,1,1,SAT,12,7,2,45,343267,359569,13,60, , , , , , , , , , 
2014,3178,BELS,3,1,2,SAT,12,7,3,38,332226,373094,13,30, , , , , , , , , , 
2014,3179,BELS,2,1,1,SAT,12,7,13,30,332744,372334,13,30,12,7,1,1,1,2,10,1,1,2
2014,3180,NEWM,3,3,1,SAT,12,7,15,18,291038,314975,13,30, , , , , , , , , , 
2014,3181,CRAI,3,2,3,SAT,12,7,17,30,311571,353324,13,60, , , , , , , , , , 
2014,3182,ARDS,3,3,5,SAT,12,7,19,45,362849,368961,13,30, , , , , , , , , , 
2014,3183,BELN,3,2,1,SAT,12,7,20,10,333329,380202,13,30, , , , , , , , , , 
2014,3184,ARDS,3,1,1,SUN,13,7,0,49,348637,374285,13,30, , , , , , , , , , 
2014,3185,DAST,3,1,1,SUN,13,7,1,9,277350,360431,13,60, , , , , , , , , , 
2014,3186,BANB,2,1,1,SUN,13,7,1,24,311254,349408,13,60,12,7,1,1,4,1,2,1,1,1
2014,3187,FOYL,1,1,1,SUN,13,7,1,50,245666,415046,13,60,12,7,1,1,4,2,2,1,1,1
2014,3188,BMEN,3,1,2,SUN,13,7,6,50,310357,403775,13,30, , , , , , , , , , 
2014,3189,ARMA,2,1,1,SUN,13,7,11,9,290124,330187,13,60,1,1,1,1,2,1,1,1,1,1
2014,3190,ANTR,2,2,2,SUN,13,7,11,27,313804,389466,13,60,12,7,1,1,1,1,1,1,1,1
2014,3191,DAST,2,2,1,SUN,13,7,13,44,284104,361184,1,30,2,7,1,1,3,10,1,1,1,1
2014,3192,LISB,3,1,1,SUN,13,7,14,38,328375,370388,13,30, , , , , , , , , , 
2014,3193,BMEN,3,1,1,SUN,13,7,15,54,311072,399208,13,60, , , , , , , , , , 
2014,3194,NABB,3,2,2,SUN,13,7,16,0,333176,381921,13,30, , , , , , , , , , 
2014,3195,DOWN,2,2,1,SUN,13,7,17,19,340930,339732,13,60,10,7,1,1,1,1,1,1,1,1
2014,3196,NDOW,3,2,1,FRI,11,7,11,20,350528,381729,2,30, , , , , , , , , , 
2014,3197,NABB,3,2,5,SUN,13,7,19,40,330473,383210,12,70, , , , , , , , , , 
2014,3198,NDOW,3,2,2,SUN,13,7,20,0,352624,382472,13,30, , , , , , , , , , 
2014,3199,NEWM,3,1,1,SUN,13,7,22,3,316854,318277,13,40, , , , , , , , , , 
2014,3200,BELW,3,2,1,SUN,13,7,22,0,329473,371285,13,30, , , , , , , , , , 
2014,3201,ANTR,3,2,1,MON,14,7,1,27,312535,394476,13,60, , , , , , , , , , 
2014,3202,BMEN,2,2,1,MON,14,7,8,36,313052,401610,13,60,10,7,1,1,2,1,2,1,1,1
2014,3203,CRAI,3,2,1,MON,14,7,7,50,303199,357255,13,50, , , , , , , , , , 
2014,3204,CRAI,3,1,1,MON,14,7,9,0,304145,357176,13,30, , , , , , , , , , 
2014,3205,BELN,3,2,1,MON,14,7,9,20,333172,375284,13,30, , , , , , , , , , 
2014,3206,ARDS,3,1,1,MON,14,7,11,40,344203,374010,11,70, , , , , , , , , , 
2014,3207,BMEN,3,2,3,MON,14,7,13,16,307076,401957,13,30, , , , , , , , , , 
2014,3208,FOYL,3,2,1,MON,14,7,13,17,255962,405356,13,60, , , , , , , , , , 
2014,3209,NDOW,3,1,1,MON,14,7,13,0,341994,380399,13,60, , , , , , , , , , 
2014,3210,LARN,3,1,2,SUN,13,7,22,30,337058,408010,13,60, , , , , , , , , , 
2014,3211,DOWN,3,2,1,MON,14,7,15,29,348958,344001,13,30, , , , , , , , , , 
2014,3212,MFEL,3,2,1,MON,14,7,16,0,295943,397879,13,60, , , , , , , , , , 
2014,3213,ANTR,3,2,1,MON,14,7,16,50,324496,386368,12,70, , , , , , , , , , 
2014,3214,DOWN,3,1,1,MON,14,7,17,30,337710,331223,2,30, , , , , , , , , , 
2014,3215,ARDS,3,2,1,MON,14,7,19,2,346300,362685,13,60, , , , , , , , , , 
2014,3216,BELE,3,2,1,WED,9,7,13,25,339065,375130,13,30, , , , , , , , , , 
2014,3217,OMAG,3,2,1,FRI,4,7,21,0,248807,373540,13,60, , , , , , , , , , 
2014,3218,CRAI,3,1,1,TUE,15,7,12,55,303600,353685,13,60, , , , , , , , , , 
2014,3219,NEWM,3,2,4,TUE,15,7,13,58,308470,325939,13,30, , , , , , , , , , 
2014,3220,DOWN,3,2,1,TUE,15,7,14,5,351501,345530,13,60, , , , , , , , , , 
2014,3221,BELS,3,3,1,TUE,15,7,14,19,334723,371725,13,30, , , , , , , , , , 
2014,3222,LISB,1,3,3,TUE,15,7,15,22,329796,356465,13,30,12,7,1,1,1,1,1,1,1,1
2014,3223,LIMA,3,2,2,TUE,15,7,15,45,267094,423277,13,30, , , , , , , , , , 
2014,3224,OMAG,3,1,1,TUE,15,7,20,55,244159,358635,13,60, , , , , , , , , , 
2014,3225,LISB,3,2,1,WED,16,7,0,15,327841,369539,13,40, , , , , , , , , , 
2014,3226,BELS,3,2,1,WED,16,7,1,16,334226,373077,13,30, , , , , , , , , , 
2014,3227,BANB,3,2,2,WED,16,7,9,15,313925,345546,11,60, , , , , , , , , , 
2014,3228,ANTR,3,3,3,WED,16,7,10,15,315728,387980,13,30, , , , , , , , , , 
2014,3229,BELE,3,2,1,SUN,13,7,15,30,339164,373375,13,30, , , , , , , , , , 
2014,3230,DOWN,3,1,3,SAT,12,7,21,0,343378,338146,13,60, , , , , , , , , , 
2014,3231,ANTR,3,2,2,WED,16,7,12,39,311633,378280,13,60, , , , , , , , , , 
2014,3232,BELS,3,2,1,WED,16,7,15,20,334188,374411,2,30, , , , , , , , , , 
2014,3233,FOYL,3,1,1,WED,16,7,11,0,253977,407569,2,30, , , , , , , , , , 
2014,3234,FERM,3,2,1,WED,16,7,16,16,228845,342931,13,60, , , , , , , , , , 
2014,3235,MFEL,3,2,1,WED,16,7,16,30,290932,388442,13,60, , , , , , , , , , 
2014,3236,LIMA,3,1,1,WED,16,7,16,30,267068,423259,13,30, , , , , , , , , , 
2014,3237,NDOW,3,2,1,WED,16,7,18,9,350114,378709,13,40, , , , , , , , , , 
2014,3238,LISB,3,1,1,WED,16,7,18,33,328028,370627,13,30, , , , , , , , , , 
2014,3239,MFEL,3,2,1,WED,16,7,19,25,290933,388443,13,60, , , , , , , , , , 
2014,3240,NABB,3,1,1,WED,16,7,19,43,335864,383145,13,30, , , , , , , , , , 
2014,3241,FERM,3,1,1,WED,16,7,20,31,220074,345463,13,60, , , , , , , , , , 
2014,3242,LISB,3,2,2,THU,17,7,7,36,327423,352885,13,60, , , , , , , , , , 
2014,3243,ARDS,3,2,3,THU,17,7,9,59,348984,374595,13,30, , , , , , , , , , 
2014,3244,NEWM,2,2,1,THU,17,7,10,12,308809,327667,13,30,10,7,1,1,1,1,1,1,1,1
2014,3245,CFER,3,2,1,THU,17,7,13,58,342579,388282,13,40, , , , , , , , , , 
2014,3246,BELS,3,2,1,THU,17,7,16,0,334229,373076,13,30, , , , , , , , , , 
2014,3247,CRAI,3,2,1,THU,17,7,17,5,308846,357709,1,30, , , , , , , , , , 
2014,3248,BELN,3,2,2,THU,17,7,19,15,333305,376533,13,30, , , , , , , , , , 
2014,3249,LISB,3,2,1,THU,17,7,17,40,315897,361266,13,60, , , , , , , , , , 
2014,3250,NABB,3,3,3,THU,17,7,21,0,336506,383527,13,40, , , , , , , , , , 
2014,3251,NABB,2,2,2,THU,17,7,21,21,327992,389819,13,60,1,1,1,1,1,1,1,1,1,1
2014,3252,LARN,3,1,1,THU,17,7,22,50,335454,408433,13,60, , , , , , , , , , 
2014,3253,BELN,3,1,2,FRI,18,7,0,30,331069,378984,13,60, , , , , , , , , , 
2014,3254,FOYL,3,2,2,FRI,18,7,0,30,243750,416374,11,40, , , , , , , , , , 
2014,3255,NABB,1,1,3,FRI,18,7,1,28,327446,390575,13,60,1,1,1,1,6,1,1,1,1,1
2014,3256,ARMA,1,1,1,FRI,18,7,10,0,284599,334343,13,30,10,7,1,1,2,1,1,1,1,1
2014,3257,CREA,3,2,1,FRI,18,7,11,45,336353,371079,11,40, , , , , , , , , , 
2014,3258,COLE,3,1,1,FRI,18,7,12,59,284410,432452,13,30, , , , , , , , , , 
2014,3259,ARDS,3,1,1,FRI,18,7,11,30,366015,359676,13,30, , , , , , , , , , 
2014,3260,NDOW,3,2,3,FRI,18,7,14,1,338554,377284,11,60, , , , , , , , , , 
2014,3261,FERM,3,2,1,FRI,18,7,16,10,219077,362212,13,40, , , , , , , , , , 
2014,3262,FOYL,2,1,1,TUE,15,7,2,0,243607,416789,13,30,1,1,1,10,4,10,1,1,1,1
2014,3263,NABB,3,1,1,FRI,18,7,18,50,328726,391266,2,30, , , , , , , , , , 
2014,3264,BELS,3,2,2,FRI,18,7,19,34,330900,371291,13,30, , , , , , , , , , 
2014,3265,DOWN,3,2,2,FRI,18,7,21,0,330133,330735,13,60, , , , , , , , , , 
2014,3266,NEWM,3,2,5,FRI,18,7,21,36,313046,320089,13,60, , , , , , , , , , 
2014,3267,FOYL,3,2,1,FRI,18,7,21,40,241997,418917,13,30, , , , , , , , , , 
2014,3268,FOYL,3,1,1,SAT,19,7,0,10,242791,416902,13,30, , , , , , , , , , 
2014,3269,FOYL,2,1,3,SAT,19,7,6,20,241907,409876,13,60,1,1,1,1,2,1,1,1,1,1
2014,3270,BELS,3,2,1,SAT,19,7,9,40,331241,371076,13,30, , , , , , , , , , 
2014,3271,BELE,2,1,1,SAT,19,7,10,39,335017,373963,13,30,9,7,1,1,1,1,1,1,1,1
2014,3272,BELS,3,1,1,SAT,19,7,10,15,333530,373923,13,30, , , , , , , , , , 
2014,3273,DOWN,3,2,1,SAT,19,7,11,20,337525,330648,2,30, , , , , , , , , , 
2014,3274,NDOW,2,1,1,SAT,19,7,13,15,345274,377846,13,60,1,1,1,1,2,1,2,1,1,1
2014,3275,LISB,3,2,2,SAT,19,7,13,37,322725,363084,13,40, , , , , , , , , , 
2014,3276,DOWN,3,1,1,SAT,19,7,14,10,345151,351127,13,60, , , , , , , , , , 
2014,3277,ARDS,3,2,1,SAT,19,7,15,25,359198,379735,13,30, , , , , , , , , , 
2014,3278,FOYL,3,3,3,SAT,19,7,16,30,244228,416847,13,30, , , , , , , , , , 
2014,3279,BELS,2,2,2,SAT,19,7,16,42,334252,373862,13,30,12,3,1,11,1,1,2,1,1,1
2014,3280,BANB,3,1,1,SAT,19,7,17,25,319408,338606,13,60, , , , , , , , , , 
2014,3281,BELW,3,2,1,SAT,19,7,19,30,330728,371715,13,30, , , , , , , , , , 
2014,3282,BELS,3,2,1,SAT,19,7,21,45,331535,370847,13,30, , , , , , , , , , 
2014,3283,LISB,3,1,2,SAT,19,7,21,45,327769,369354,13,30, , , , , , , , , , 
2014,3284,NABB,3,1,1,SAT,19,7,22,45,331312,393635,13,60, , , , , , , , , , 
2014,3285,DOWN,3,1,2,SAT,19,7,23,10,339982,346308,13,60, , , , , , , , , , 
2014,3286,FERM,3,1,1,SUN,20,7,7,0,221990,358709,13,50, , , , , , , , , , 
2014,3287,FERM,3,1,1,SUN,20,7,10,20,222129,358139,13,60, , , , , , , , , , 
2014,3288,ARDS,2,2,1,SUN,20,7,12,10,349507,374139,1,30,2,7,1,1,1,1,2,1,1,1
2014,3289,BELN,2,2,1,SUN,20,7,12,31,332862,375575,13,30,6,7,1,1,1,1,1,1,1,1
2014,3290,OMAG,3,2,2,SUN,20,7,12,58,244294,372799,13,40, , , , , , , , , , 
2014,3291,DAST,3,2,3,SUN,20,7,13,30,271678,364140,13,60, , , , , , , , , , 
2014,3292,BANB,3,2,2,SUN,20,7,13,30,318333,344003,13,60, , , , , , , , , , 
2014,3293,COOK,3,1,1,SUN,20,7,15,28,282520,373877,13,30, , , , , , , , , , 
2014,3294,OMAG,3,2,5,SUN,20,7,17,55,234964,363249,13,30, , , , , , , , , , 
2014,3295,BELN,3,2,1,SUN,20,7,19,15,331621,377090,13,30, , , , , , , , , , 
2014,3296,FOYL,3,2,1,TUE,15,7,9,30,245504,416209,13,30, , , , , , , , , , 
2014,3297,NEWM,3,2,2,SUN,20,7,19,30,309320,318957,13,60, , , , , , , , , , 
2014,3298,LARN,2,3,1,SUN,20,7,21,1,329269,416445,13,60,1,1,1,1,2,8,1,1,1,1
2014,3299,NEWM,3,2,3,SUN,20,7,22,5,309195,318958,13,60, , , , , , , , , , 
2014,3300,OMAG,3,1,1,MON,21,7,6,50,248596,364041,13,60, , , , , , , , , , 
2014,3301,BELW,3,2,2,MON,21,7,7,55,330805,371527,13,40, , , , , , , , , , 
2014,3302,BELE,3,2,2,MON,21,7,8,0,334552,374644,12,50, , , , , , , , , , 
2014,3303,BELE,3,2,1,MON,21,7,8,52,334998,374773,13,30, , , , , , , , , , 
2014,3304,BELS,3,2,2,MON,21,7,11,30,334022,372642,13,30, , , , , , , , , , 
2014,3305,BELS,3,2,1,MON,21,7,12,14,334733,371708,13,30, , , , , , , , , , 
2014,3306,NEWM,3,1,1,MON,21,7,12,20,307522,326793,13,30, , , , , , , , , , 
2014,3307,BELW,3,2,2,MON,21,7,14,20,332231,373876,13,30, , , , , , , , , , 
2014,3308,BELN,3,1,1,MON,21,7,16,0,332217,374699,13,30, , , , , , , , , , 
2014,3309,ARMA,3,1,1,MON,21,7,12,30,303183,346554,13,30, , , , , , , , , , 
2014,3310,BELN,3,2,1,MON,21,7,16,26,333282,374682,11,50, , , , , , , , , , 
2014,3311,BMEN,3,2,1,MON,21,7,16,42,310702,403111,2,30, , , , , , , , , , 
2014,3312,FERM,3,2,1,MON,21,7,17,24,224369,343835,13,30, , , , , , , , , , 
2014,3313,CRAI,3,1,1,MON,21,7,19,15,300883,354468,13,30, , , , , , , , , , 
2014,3314,LISB,2,3,4,MON,21,7,20,35,325709,373444,13,60,12,4,1,1,2,1,1,2,1,1
2014,3315,NABB,3,2,1,TUE,22,7,9,26,335481,382314,13,30, , , , , , , , , , 
2014,3316,LIMA,3,2,1,TUE,22,7,10,5,254097,421312,1,40, , , , , , , , , , 
2014,3317,BELE,3,1,1,MON,21,7,20,0,335906,374151,13,30, , , , , , , , , , 
2014,3318,CRAI,3,2,6,TUE,22,7,10,56,300667,353758,13,60, , , , , , , , , , 
2014,3319,DAST,3,2,1,TUE,22,7,11,35,281403,360554,13,40, , , , , , , , , , 
2014,3320,NABB,3,1,1,TUE,22,7,12,20,334305,385140,13,30, , , , , , , , , , 
2014,3321,LISB,3,2,2,SUN,20,7,12,45,316047,361519,13,40, , , , , , , , , , 
2014,3322,LISB,3,2,1,TUE,22,7,13,0,325426,361751,1,60, , , , , , , , , , 
2014,3323,ARMA,3,2,1,MON,21,7,13,0,297300,336856,13,60, , , , , , , , , , 
2014,3324,BELW,3,2,1,TUE,22,7,15,30,328568,370550,13,30, , , , , , , , , , 
2014,3325,LISB,3,2,1,TUE,22,7,16,0,325873,364782,13,30, , , , , , , , , , 
2014,3326,BELS,3,1,1,TUE,22,7,16,20,332327,369734,13,30, , , , , , , , , , 
2014,3327,FERM,3,2,1,TUE,22,7,17,19,222326,344825,13,40, , , , , , , , , , 
2014,3328,BELS,3,2,1,TUE,22,7,18,0,333532,374026,13,30, , , , , , , , , , 
2014,3329,BELW,2,2,1,TUE,22,7,19,8,327861,372047,13,60,1,1,1,1,1,1,1,1,1,1
2014,3330,BELW,3,2,4,TUE,22,7,19,18,331290,373052,13,30, , , , , , , , , , 
2014,3331,FERM,3,2,4,TUE,22,7,19,23,223876,343803,1,30, , , , , , , , , , 
2014,3332,OMAG,3,2,1,TUE,22,7,18,30,248034,372672,13,60, , , , , , , , , , 
2014,3333,ARMA,3,2,1,TUE,22,7,19,45,294066,348971,13,40, , , , , , , , , , 
2014,3334,NEWM,3,2,1,TUE,22,7,21,10,311064,333915,13,60, , , , , , , , , , 
2014,3335,CRAI,3,2,1,TUE,22,7,22,30,301253,353954,13,30, , , , , , , , , , 
2014,3336,BELN,3,2,1,WED,23,7,7,45,334196,377093,13,30, , , , , , , , , , 
2014,3337,LISB,3,2,1,WED,23,7,8,51,329958,361747,13,60, , , , , , , , , , 
2014,3338,CRAI,3,2,1,WED,23,7,9,36,306479,360767,14,70, , , , , , , , , , 
2014,3339,NDOW,3,2,2,WED,23,7,11,22,350610,381611,13,30, , , , , , , , , , 
2014,3340,ANTR,3,2,1,WED,23,7,11,30,313738,390058,1,60, , , , , , , , , , 
2014,3341,BELS,3,1,2,WED,23,7,12,14,333372,372990,13,30, , , , , , , , , , 
2014,3342,FERM,3,1,1,WED,23,7,13,2,226078,341740,13,30, , , , , , , , , , 
2014,3343,LARN,3,2,1,WED,23,7,13,0,339083,403505,13,30, , , , , , , , , , 
2014,3344,COLE,3,2,2,WED,23,7,13,36,286182,433917,1,40, , , , , , , , , , 
2014,3345,COLE,3,2,1,WED,23,7,12,50,285445,433082,13,30, , , , , , , , , , 
2014,3346,BELN,3,2,1,WED,23,7,14,5,333421,377505,13,30, , , , , , , , , , 
2014,3347,LISB,3,1,1,WED,23,7,14,40,323831,360585,13,60, , , , , , , , , , 
2014,3348,BELS,3,2,1,WED,23,7,16,15,333283,372048,13,30, , , , , , , , , , 
2014,3349,NEWM,2,1,1,WED,23,7,16,48,298797,331455,13,30,1,1,1,1,1,1,1,1,1,1
2014,3350,CRAI,3,2,2,WED,23,7,16,50,306592,357730,13,40, , , , , , , , , , 
2014,3351,NEWM,3,2,1,WED,23,7,17,22,310418,328674,13,60, , , , , , , , , , 
2014,3352,FOYL,3,2,2,WED,23,7,17,23,245118,422154,13,30, , , , , , , , , , 
2014,3353,COLE,3,2,2,WED,23,7,18,15,285290,432704,13,30, , , , , , , , , , 
2014,3354,CREA,2,1,1,WED,23,7,18,35,343703,374023,11,40,6,7,1,1,1,1,1,1,1,1
2014,3355,NEWM,3,3,1,WED,23,7,18,40,317623,318281,13,30, , , , , , , , , , 
2014,3356,COLE,2,2,6,WED,23,7,19,6,288660,440631,13,60,10,7,1,1,2,8,1,1,1,1
2014,3357,COLE,3,3,2,WED,23,7,19,27,286845,440011,13,40, , , , , , , , , , 
2014,3358,BELN,3,2,1,WED,23,7,21,9,333683,375608,13,30, , , , , , , , , , 
2014,3359,ARDS,2,1,1,THU,24,7,0,49,351678,374616,13,60,1,1,1,1,6,1,1,1,1,1
2014,3360,BANB,3,1,1,THU,24,7,2,10,307077,344452,13,60, , , , , , , , , , 
2014,3361,LISB,3,2,1,THU,24,7,10,55,327340,364075,13,30, , , , , , , , , , 
2014,3362,BMON,3,2,1,THU,24,7,11,19,295838,418198,13,60, , , , , , , , , , 
2014,3363,CFER,3,2,1,THU,24,7,12,23,340900,389639,13,40, , , , , , , , , , 
2014,3364,ARDS,3,2,2,THU,24,7,12,59,347000,374860,13,40, , , , , , , , , , 
2014,3365,COLE,3,2,1,THU,24,7,11,0,282656,438216,13,30, , , , , , , , , , 
2014,3366,FERM,3,2,2,THU,24,7,16,55,236420,333762,13,30, , , , , , , , , , 
2014,3367,CRAI,3,2,1,THU,24,7,17,55,308071,355089,13,40, , , , , , , , , , 
2014,3368,NABB,3,2,2,THU,24,7,18,45,334013,380946,13,30, , , , , , , , , , 
2014,3369,ARDS,3,2,1,THU,24,7,18,59,359485,363825,13,30, , , , , , , , , , 
2014,3370,MOYL,3,2,2,THU,24,7,19,0,327109,425066,13,60, , , , , , , , , , 
2014,3371,BELE,3,2,2,THU,24,7,19,24,335894,374775,11,50, , , , , , , , , , 
2014,3372,LIMA,3,1,1,THU,24,7,20,43,271826,417310,13,50, , , , , , , , , , 
2014,3373,BMEN,3,2,3,WED,23,7,10,0,311006,403824,13,30, , , , , , , , , , 
2014,3374,MFEL,3,3,4,FRI,25,7,0,37,281900,400797,13,30, , , , , , , , , , 
2014,3375,NEWM,3,3,1,FRI,25,7,10,20,308922,327356,13,30, , , , , , , , , , 
2014,3376,FOYL,3,2,1,FRI,25,7,11,40,243075,416617,13,30, , , , , , , , , , 
2014,3377,BMEN,3,2,1,FRI,25,7,12,0,319502,408535,13,60, , , , , , , , , , 
2014,3378,BANB,3,2,2,FRI,25,7,14,15,312535,345795,13,30, , , , , , , , , , 
2014,3379,FERM,3,2,2,FRI,25,7,14,30,235510,349079,13,60, , , , , , , , , , 
2014,3380,CRAI,3,1,1,FRI,25,7,12,30,301163,353905,2,30, , , , , , , , , , 
2014,3381,COOK,3,1,1,FRI,25,7,20,44,285408,370307,13,30, , , , , , , , , , 
2014,3382,BELN,3,2,2,FRI,25,7,18,20,334701,377726,13,30, , , , , , , , , , 
2014,3383,BMEN,3,1,1,SAT,26,7,1,10,317956,399773,13,60, , , , , , , , , , 
2014,3384,BELN,3,2,1,SAT,26,7,4,25,333360,375924,13,30, , , , , , , , , , 
2014,3385,BELS,3,1,1,THU,24,7,18,17,333802,374295,13,30, , , , , , , , , , 
2014,3386,ARDS,3,2,1,SAT,26,7,12,30,348531,374241,13,30, , , , , , , , , , 
2014,3387,COLE,3,2,1,SAT,26,7,12,30,285779,440141,1,30, , , , , , , , , , 
2014,3388,COLE,3,1,3,SAT,26,7,12,49,288693,440652,13,60, , , , , , , , , , 
2014,3389,DAST,3,2,1,SAT,26,7,12,50,279708,362687,13,30, , , , , , , , , , 
2014,3390,COLE,3,2,2,SAT,26,7,16,25,283209,433237,13,40, , , , , , , , , , 
2014,3391,COLE,3,2,7,SAT,26,7,16,52,283390,432993,13,40, , , , , , , , , , 
2014,3392,DOWN,3,2,1,SAT,26,7,18,0,336730,352440,2,30, , , , , , , , , , 
2014,3393,DAST,3,1,1,SAT,26,7,21,0,277710,353018,13,60, , , , , , , , , , 
2014,3394,FOYL,3,1,1,SUN,27,7,2,49,244582,419790,1,30, , , , , , , , , , 
2014,3395,BMEN,3,1,1,SUN,27,7,3,49,312309,401368,13,60, , , , , , , , , , 
2014,3396,MFEL,3,2,1,SUN,27,7,5,20,289915,390100,13,30, , , , , , , , , , 
2014,3397,BELN,3,2,6,SUN,27,7,10,4,333374,375270,13,30, , , , , , , , , , 
2014,3398,COOK,3,2,1,SUN,27,7,12,10,281033,375260,13,60, , , , , , , , , , 
2014,3399,ARDS,2,2,1,SUN,27,7,12,35,359204,379726,13,30,12,7,1,1,1,2,2,1,1,1
2014,3400,ANTR,3,2,1,SUN,27,7,12,49,319761,377766,13,60, , , , , , , , , , 
