X,Y,STREETNAME,USRN,X_Coord,Y_Coord,OBJECTID
-7.332128454986716,55.000151298471785,MARLBOROUGH AVENUE,12031,242789,417168,16515
-5.955443462682368,54.575865424845375,MARLBOROUGH AVENUE,12032,332260,371654,16516
-5.81121682386976,54.734068559734069,MARLBOROUGH CLOSE,12030,341036,389542,16517
-5.955938588735752,54.576170298467929,MARLBOROUGH COURT,12029,332227,371687,16518
-5.89525714647059,54.519268838092863,MARLBOROUGH CRESCENT,18263,336340,365470,16519
-5.810380155904955,54.734322998447851,MARLBOROUGH CRESCENT,12028,341089,389572,16520
-5.708145210440848,54.66367679256512,MARLBOROUGH DRIVE,12027,347930,381920,16521
-5.811684121448566,54.734041058360553,MARLBOROUGH DRIVE,12026,341006,389538,16522
-5.809675310808638,54.733861006763632,MARLBOROUGH GARDENS,11885,341136,389522,16523
-5.94782549055374,54.572034584216027,MARLBOROUGH GARDENS,11886,332765,371242,16524
-5.94805320026509,54.573350262450148,MARLBOROUGH GATE,372710,332746,371388,16525
-5.874187083178922,54.573395383871208,MARLBOROUGH HEIGHTS,11884,337522,371535,16526
-6.339843304432906,54.452644977304153,MARLBOROUGH PARK,23535,307729,357284,16527
-5.709114001647943,54.663263828236126,MARLBOROUGH PARK,11883,347869,381872,16528
-5.894906009915433,54.518588833049805,MARLBOROUGH PARK,18264,336365,365395,16529
-5.947106095046651,54.573424041707902,MARLBOROUGH PARK,11882,332807,371398,16530
-5.809515816178426,54.73336394390504,MARLBOROUGH PARK,11881,341148,389467,16531
-5.952136480176709,54.574884024120536,MARLBOROUGH PARK CENTRAL,11880,332477,371551,16532
-5.949060995395315,54.57391544207993,MARLBOROUGH PARK CROSS AVENUE,11879,332679,371449,16533
-5.950347674736181,54.575087335980577,MARLBOROUGH PARK NORTH,11878,332592,371577,16534
-5.950984772421936,54.573795301384216,MARLBOROUGH PARK SOUTH,11877,332555,371432,16535
-6.391131902753143,54.445028364914144,MARLBOROUGH RETAIL PARK,11876,304422,356359,16536
-7.334476352483683,54.999912654945902,MARLBOROUGH ROAD,11875,242639,417140,16537
-5.923705892972871,54.600195438542144,MARLBOROUGH STREET,30672,334232,374422,16538
-7.332068544757327,54.999055077845732,MARLBOROUGH STREET,11874,242794,417046,16539
-5.84860863355859,54.581281393137182,MARLFIELD DRIVE,11872,339149,372463,16540
-5.849710775087413,54.580914626584594,MARLFIELD RISE,11871,339079,372420,16541
-5.563048820033895,54.409023580274237,MARLFIELD ROAD,25493,358273,353896,16542
-7.266038185074983,54.52684570505145,MARLHILL ROAD,30673,247570,364522,16543
-5.636475527386408,54.65316961253663,MARLO COURT,11870,352593,380904,16544
-5.635206362877179,54.652075545848099,MARLO CRESCENT,11869,352679,380785,16545
-5.636692082419301,54.653443406860774,MARLO DRIVE,11868,352578,380934,16546
-5.637468057158409,54.654491891023788,MARLO HEIGHTS,11867,352524,381049,16547
-5.635607543529829,54.655039629047714,MARLO PARK,11865,352642,381114,16548
-5.830462746500144,54.531232763925985,MARLODGE DRIVE,24313,340494,366929,16549
-5.861894005265352,54.611437553402475,MARMONT CRESCENT,11864,338188,375793,16550
-5.861248373941358,54.612531316829987,MARMONT DRIVE,11863,338226,375916,16551
-5.859995689412552,54.612212659962573,MARMONT PARK,11862,338308,375883,16552
-5.958993273120142,54.624875532608087,MARMOUNT GARDENS,11861,331872,377102,16553
-6.043541261475758,54.529343132293377,MARNA BRAE,11860,326708,366314,16554
-6.043820910963277,54.528341346696216,MARNA BRAE PARK,11859,326693,366202,16555
-5.684088310473451,54.648968111484322,MARQUIS AVENUE,11858,349536,380334,16556
-5.682368691497671,54.648962157331511,MARQUIS GARDENS,11857,349647,380337,16557
-5.68537945848299,54.650241783646877,MARQUIS MANOR,11856,349448,380473,16558
-5.684928566886672,54.648633750915415,MARQUIS RISE,11855,349483,380295,16559
-5.933926491339369,54.599759415406105,MARQUIS STREET,11854,333573,374354,16560
-5.696474830351173,54.596819197798276,MARQUIS STREET,11853,348927,374504,16561
-5.940875413135178,54.622124728750663,MARSDEN GARDENS,11852,333051,376830,16562
-5.881623563740575,54.580597172451363,MARSHALLS ROAD,11848,337017,372322,16563
-7.474671011579654,54.787132032900523,MARSHALLS ROW,26455,233845,393376,16564
-5.716387549450536,54.295045441760969,MARSHALLSTOWN,11847,348730,340878,16565
-5.808492523787486,54.73592416502963,MARSHALLSTOWN MEWS,11846,341205,389754,16566
-5.795860339434761,54.742074506788377,MARSHALLSTOWN ROAD,11845,341997,390464,16567
-5.7227491862379,54.300575257692479,MARSHALLSTOWN ROAD,11844,348296,341480,16568
-5.767979920361155,54.659106912993721,MARTELLO AVENUE,11842,344086,381287,16569
-5.767470123704365,54.659924158633324,MARTELLO DRIVE,11841,344116,381379,16570
-5.767694387812616,54.658661370497924,MARTELLO PARK,11840,344106,381238,16571
-5.758983215802281,54.396799056455912,MARTIN COURT,19299,345597,352113,16572
-5.66526238900767,54.410585743141638,MARTIN GREEN,22830,351632,353845,16573
-5.907477388196895,54.66008863882891,MARTIN PARK,11838,335082,381119,16574
-5.901053877247983,54.5971000840415,MARTIN STREET,11837,335706,374121,16575
-5.68581795012045,54.657519392937111,MARTINDALE,11836,349393,381282,16576
-5.881063824277874,54.593463075152727,MARTINEZ AVENUE,11835,337010,373755,16577
-5.94317583705934,54.374605279045582,MARTINPOOLE ROAD,11834,333708,349278,16578
-6.666096364443675,55.133847286754786,MARTINS BRAE,11833,285126,432661,16579
-6.353192142216042,54.173852228392398,MARTINS LANE,11832,307588,326234,16580
-6.669581940515959,54.843812963830231,MARTINS TERRACE,11831,285518,400371,16581
-6.225611396694326,54.959069531221566,MARTINSTOWN ROAD,23908,313712,413832,16582
-6.663783987044034,54.846381458231541,MARTINVALE PARK,11830,285885,400664,16583
-5.910114134042156,54.550426570677907,MARTINVILLE PARK,11829,335275,368909,16584
-7.020162535583586,54.477309783685065,MARTRAY ROAD,17228,263566,359202,16585
-6.013112767243959,54.748957195472833,MARVISTA AVENUE,11828,327986,390812,16586
-6.200362448799567,54.100843366172569,MARY STREET,27410,317774,318352,16587
-5.696626134256047,54.594962080923835,MARY STREET,11823,348924,374297,16588
-5.712868733947177,54.326914336546714,MARY STREET,11825,348844,344432,16589
-6.238315182783097,55.203498266172176,MARY STREET,11827,312212,441019,16590
-7.327360882105831,54.989974538508037,MARY STREET,11824,243105,416038,16591
-5.941804466983715,54.25707109021242,MARY STREET,11826,334179,336200,16592
-6.253302522192517,54.099826744813569,MARY STREET,26176,314314,318152,16593
-5.760263023773404,54.396768900436626,MARY STREET,19300,345514,352107,16594
-6.333108537728225,54.467358756129208,MARY STREET,23534,308127,358932,16595
-5.932278435825052,54.568157802199821,MARYLEBONE PARK,11822,333783,370840,16596
-6.181223476535453,54.456218727978694,MARYVALE ROAD,24110,318006,357936,16597
-7.082781256679592,54.689210218799623,MARYVILLE,26415,259199,382735,16598
-5.956406340927124,54.575477370945862,MARYVILLE AVENUE,11821,332199,371609,16599
-6.267880339182021,54.343844661736966,MARYVILLE CLOSE,11820,312694,345287,16600
-5.930033067520206,54.591399678819158,MARYVILLE COURT,11819,333852,373431,16601
-6.26862024820837,54.34526589736646,MARYVILLE CRESCENT,11818,312642,345444,16602
-6.269077394515228,54.344634537035304,MARYVILLE DRIVE,11817,312614,345373,16603
-5.691461103490619,54.659127695804663,MARYVILLE PARK,11815,349023,381449,16604
-6.267815723506899,54.344283989188199,MARYVILLE PARK,11816,312697,345336,16605
-5.956477077483135,54.568811681957605,MARYVILLE PARK,11814,332216,370867,16606
-5.690694834889666,54.659247863758154,MARYVILLE ROAD,12025,349072,381464,16607
-5.930374531240608,54.591378565663241,MARYVILLE STREET,12024,333830,373428,16608
-6.268317276417855,54.34552210773014,MARYVILLE WALK,12022,312661,345473,16609
-6.269492261273518,54.345008865929152,MARYVILLE WAY,12021,312586,345414,16610
-5.897502242790884,54.588547494844541,MASHONA COURT,12020,335964,373176,16611
-7.377722272935175,54.934774270092461,MASON ROAD,23811,239936,409863,16612
-5.527125819582924,54.606262787278915,MASONIC AVENUE,24053,359833,375927,16613
-5.774594168988833,54.384364314856391,MASONSFIELD,39451,344627,350697,16614
-6.304496373986906,54.163607256873973,MASS ROCK LANE,12019,310795,325169,16615
-6.21966059073436,54.713803394728465,MASSEREENE,12018,314787,386542,16616
-6.221743623090569,54.723644909698976,MASSEREENE GARDENS,12017,314625,387634,16617
-6.218999492745232,54.713308523314126,MASSEREENE STREET,12016,314831,386488,16618
-5.841370520402043,54.603480688308053,MASSEY AVENUE,12015,339541,374948,16619
-6.951274519917853,55.047588440787734,MASSEY AVENUE,12014,267082,422748,16620
-5.839465715597686,54.601164448965314,MASSEY COURT,12013,339672,374694,16621
-5.849305573302261,54.604745142941766,MASSEY GREEN,12012,339024,375073,16622
-5.842046008738491,54.605047176163829,MASSEY PARK,12011,339492,375121,16623
-6.022777109684817,54.362089736115145,MASSFORD CLOSE,20076,328575,347737,16624
-6.725196794417237,55.136662917777514,MASTERAGWEE CRESCENT,12010,281351,432904,16625
-6.717129681075517,55.140800290525156,MASTERAGWEE ROAD,12009,281857,433374,16626
-6.226283879050851,54.723109494708417,MATAPAN AVENUE,12007,314334,387567,16627
-5.95230596662884,54.606648876778223,MATCHETT STREET,12005,332363,375086,16628
-5.938581244436714,54.589721675347562,MATILDA AVENUE,12004,333305,373228,16629
-5.937781944261758,54.589618202587211,MATILDA DRIVE,12003,333357,373218,16630
-5.942242762444389,54.5904399175215,MATILDA GARDENS,12002,333066,373301,16631
-6.041825179919534,55.125600585928126,MAUD COTTAGES,19582,324964,432682,16632
-7.325582760856038,54.990737203961373,MAUREEN AVENUE,12001,243218,416124,16633
-6.451388868451013,54.315549917010308,MAVEMACULLEN ROAD,26778,300830,341860,16634
-7.223882540060123,54.95412740180123,MAVIS ROAD,17500,249773,412116,16635
-5.80687762581872,54.589553195527074,MAWHINNEY PARK,20478,341818,373467,16636
-6.623287504903876,54.673549055960457,MAWILLIAN ROAD,12000,288864,381476,16637
-6.543575391213165,55.216024432053516,MAXWELL COTTAGES,30678,292749,441965,16638
-5.682216313899942,54.666876224818857,MAXWELL DRIVE,11999,349591,382331,16639
-5.683024241766162,54.66711632369298,MAXWELL GARDENS,11998,349538,382356,16640
-5.683301140309357,54.666609452199708,MAXWELL LANE,11997,349522,382299,16641
-5.684727119111241,54.661982272142453,MAXWELL PARK,11995,349447,381781,16642
-5.685332445802377,54.664419913794461,MAXWELL ROAD,11994,349399,382051,16643
-5.937279615170624,54.590373366335207,MAXWELL STREET,11959,333387,373303,16644
-6.168315900749013,54.802765340798928,MAXWELLS ROAD,22393,317837,396529,16645
-5.665106313546251,54.660050986890113,MAY AVENUE,11958,350720,381608,16646
-5.924991950146715,54.596210171780612,MAY STREET,11957,334162,373976,16647
-7.308121305543644,54.99772647993656,MAY STREET,11956,244328,416913,16648
-6.222572851810911,54.806420467998741,MAYBIN PARK,22394,314338,396846,16649
-6.724104456008626,55.025853248496766,MAYBOY ROAD,21459,281646,420570,16650
-6.648727986365058,55.114683391011305,MAYBROOK AVENUE,11955,286275,430549,16651
-7.318293775708351,55.01612663871007,MAYBROOK MEWS,11954,243657,418955,16652
-6.651181995660022,55.115806541629745,MAYBROOK PARK,11953,286116,430671,16653
-7.319837447710237,55.020051737382964,MAYBROOK PARK,11952,243554,419391,16654
-7.254489821793808,55.030843296412684,MAYDOWN ROAD,11948,247721,420635,16655
-6.73895477184703,54.391707429149655,MAYDOWN ROAD,11949,281965,349964,16656
-6.748938135858066,54.412708307325744,MAYDOWN TERRACE,17769,281275,352290,16657
-6.420726541490024,54.416686658272702,MAYESFIELD VILLAS,24973,302573,353161,16658
-5.895681851324793,54.57824585378355,MAYFAIR AVENUE,11947,336116,372033,16659
-5.950354997950583,54.614360898464376,MAYFAIR COURT,11946,332464,375948,16660
-6.077696823537884,54.386607989335737,MAYFIELD AVENUE,20079,324931,350367,16661
-5.981918235803894,54.667866233316637,MAYFIELD AVENUE,36257,330254,381844,16662
-5.981708968113829,54.667710003241226,MAYFIELD COURT,36258,330268,381827,16663
-5.979524188960071,54.668940433939959,MAYFIELD DALE,36906,330405,381968,16664
-5.978458631701844,54.667610862156366,MAYFIELD DRIVE,11945,330478,381822,16665
-5.98108190260075,54.665040034530747,MAYFIELD GARDENS,11944,330317,381531,16666
-6.072879920915383,54.382631652234949,MAYFIELD GROVE,40008,325256,349933,16667
-5.98100829325219,54.666835777536072,MAYFIELD HEIGHTS,11943,330316,381731,16668
-5.983350570402785,54.668366291690731,MAYFIELD PARK,11942,330160,381897,16669
-5.982099681344854,54.666395741946602,MAYFIELD ROAD,11941,330247,381680,16670
-6.000138498652334,54.562344551479669,MAYFIELD SQUARE,36550,329413,370066,16671
-5.957156630760996,54.575319329638241,MAYFIELD STREET,11940,332151,371590,16672
-5.980548309151133,54.664860424709374,MAYFIELD VILLAGE,11939,330352,381512,16673
-5.979931811053944,54.667599506763807,MAYFIELD WALK,36259,330383,381818,16674
-6.045394107560425,54.528717204652544,MAYFIELDS,11938,326590,366241,16675
-5.89481764935381,54.59230150915122,MAYFLOWER STREET,11937,336125,373599,16676
-5.905400650601266,54.592610993088662,MAYMOUNT STREET,11936,335440,373613,16677
-6.555877047328953,54.369279395016257,MAYNOOTH HEIGHTS,26067,293908,347696,16678
-6.576594456570892,54.34996661155585,MAYNOOTH ROAD,26068,292605,345519,16679
-5.959858478473667,54.604808741011844,MAYO COURT,11935,331881,374867,16680
-5.960588148890273,54.602907242843273,MAYO LINK,11933,331840,374654,16681
-5.961448764612275,54.602409602092216,MAYO PARK,11932,331786,374597,16682
-5.959666360583511,54.60524576518462,MAYO PLACE,11931,331892,374916,16683
-6.223452326965803,54.167568930876449,MAYO ROAD,23948,316077,325740,16684
-5.960637582760112,54.604085107159719,MAYO STREET,11930,331833,374785,16685
-6.557763239783962,54.854744649797624,MAYOGALL ROAD,23095,292676,401730,16686
-6.637766858658775,54.997383155545265,MAYOGHILL ROAD,30680,287229,417505,16687
-6.150623047520924,54.417361774214847,MAYPOLE HILL,11929,320104,353663,16688
-6.148831524796084,54.417801532693069,MAYPOLE PARK,11928,320219,353715,16689
-6.146782257457902,54.421903143921639,MAYPOLE ROAD,11927,320340,354175,16690
-6.612251478683648,55.135231136722119,MAYRS LANE,17558,288557,432882,16691
-6.169363637626456,54.278506449663489,MAYS CORNER ROAD,22284,319289,338177,16692
-5.916815338110958,54.595422735998859,MAYS MEADOW,11926,334693,373904,16693
-6.648443021605424,55.135646988190217,MAYTHORN AVENUE,11924,286248,432883,16694
-6.488305878548052,54.24162602017006,MAYTONE ROAD,21681,298604,333580,16695
-6.408101190908088,54.215157186007019,MAYTOWN ROAD,17794,303899,330749,16696
-6.391446736970271,54.196777619298388,MAYTOWN TERRACE,17796,305032,328728,16697
-5.658725081859737,54.659433551112954,MAZE PARK,11923,351134,381553,16698
-6.069921535672536,54.506550224289178,MAZE PARK,11922,325070,363730,16699
-6.134338098906555,54.446195327295712,MAZEVIEW ROAD,11920,321076,356900,16700
-5.936933793653871,54.592622711962377,MCADAM GARDENS,11919,333402,373554,16701
-5.936958786662517,54.592434452561015,MCADAM PARK,34547,333401,373533,16702
-5.892094924204889,54.601275147541962,MCALLISTER COURT,11917,336271,374603,16703
-6.478261245921444,55.124135721907891,MCARTHUR AVENUE,19722,297129,431825,16704
-5.901494008622548,54.601177962938806,MCARTHUR COURT,11916,335664,374574,16705
-6.314672148213179,54.167901213541242,MCATEER VILLAS,11914,310119,325631,16706
-6.262496145927493,55.200108034950048,MCAULEY PARK,11913,310682,440603,16707
-5.921703468791621,54.592721436476566,MCAULEY STREET,11912,334386,373594,16708
-6.415687091928562,55.010710663903552,MCCAMPHILL PARK,20823,301407,419288,16709
-5.951169858872866,54.61016074321639,MCCANDLESS STREET,11911,332425,375479,16710
-5.831474959343463,54.864517062604513,MCCAREYS LOANEN,11910,339282,404020,16711
-5.998836774459841,54.280746700249559,MCCARTANS ROAD,11909,330388,338728,16712
-7.295462704425926,54.997842434936118,MCCARTER PARK,27465,245138,416934,16713
-7.317844302988124,55.01405809674015,MCCARTNEY PARK,11908,243688,418725,16714
-6.223669275869355,54.479869190140988,MCCARTNEY PLACE,24111,315187,360498,16715
-5.885279370583258,54.571837726539314,MCCAUGHAN PARK,11907,336810,371340,16716
-5.905248914867673,54.6175599093744,MCCAUGHEY ROAD,11906,335367,376390,16717
-7.321076039670882,54.495707316666348,MCCAUGHEY TERRACE,21336,244040,361020,16718
-7.592489919676837,54.70714284729867,MCCAY COURT,30683,226317,384421,16719
-7.304279805636421,54.987661852556414,MCCLAY GARDENS,11904,244585,415795,16720
-7.278910295546337,54.599158629680275,MCCLAY GROVE,11903,246654,372563,16721
-7.277497484214437,54.598557301189601,MCCLAY PARK,11902,246746,372497,16722
-5.929043517874258,54.608148816492424,MCCLEERY STREET,11901,333861,375297,16723
-7.542954983436257,54.732055635734284,MCCLEERYS ROAD,11900,229492,387214,16724
-6.408973695640432,55.011287826360707,MCCLELLAND PARK,20824,301835,419362,16725
-6.402326640909372,54.203517302207672,MCCLENAGHANS HILL,17797,304305,329462,16726
-7.306093331539542,54.602003589274673,MCCONNELL PLACE,11899,244894,372862,16727
-6.588457246798569,54.791339217486609,MCCOOLES ROAD,18387,290847,394632,16728
-6.459610094382811,54.749864721333587,MCCORLEY ROAD,27050,299236,390190,16729
-6.337602503546949,54.451248506801115,MCCORMACK DRIVE,23533,307878,357132,16730
-6.337590128930846,54.451553811209266,MCCORMACK GARDENS,23532,307878,357166,16731
-5.703494374813014,54.765778862250293,MCCRAES BRAE,27523,347858,393293,16732
-7.161408722605123,54.417742043416858,MCCREA PARK,11898,254489,352453,16733
-7.492441670531588,54.600566240419809,MCCREA PARK,20355,232852,372599,16734
-6.658117648293186,54.35577036513186,MCCRORY STREET,11897,287292,346061,16735
-7.246565028289219,54.776128830763525,MCCULLAGHSTOWN ROAD,24853,248533,392285,16736
-5.90359298832015,54.109326667718136,MCCULLOUGH HEIGHTS,16810,337157,319831,16737
-6.927844560751388,55.044994799279884,MCCURRY WALK,11894,268584,422482,16738
-6.335333851345751,54.458899051275353,MCCUSKER COURT,23531,308005,357987,16739
-5.947853386354068,54.595782464024417,MCDONNELL COURT,11893,332686,373885,16740
-5.946141675699502,54.596894514178132,MCDONNELL STREET,11892,332793,374012,16741
-5.846595607178907,54.847077079039181,MCFALL COURT,11891,338371,402049,16742
-7.153337265195604,54.553589521581365,MCFARLAND TERRACE,27748,254831,367581,16743
-5.819277752068346,54.8544241333407,MCGAREL COURT,11889,340100,402921,16744
-5.826229049027879,54.85489924161849,MCGAREL GARDENS,11888,339652,402960,16745
-7.295934206861016,54.996794184715277,MCGARVEY COURT,11887,245109,416817,16746
-5.843967136158546,54.848189460916295,MCGEAGH CLOSE,11993,338536,402178,16747
-6.385769016794978,54.187159746434538,MCGINN PARK,17795,305427,327666,16748
-6.012774033549944,54.053474655847587,MCGOLDRICKS VILLAS,22556,330192,313409,16749
-6.034080516647852,54.069253182819104,MCGOWAN PARK,22555,328748,315126,16750
-6.389016330471433,54.469455887301187,MCGREAVY DRIVE,23530,304497,359081,16751
-6.387068052626797,54.4687919963688,MCGREAVY PARK,23529,304625,359010,16752
-6.606003905239654,54.835310619614283,MCGURKS VILLAS,23077,289621,399504,16753
-5.598060393827142,54.670205033539887,MCILWAINE'S LANE,22045,355007,382884,16754
-7.266444522486422,54.607483121425268,MCIVOR VILLAS,11991,247450,373498,16755
-5.936915826436639,54.601544532985891,MCIVORS PLACE,11990,333374,374547,16756
-5.928265127538598,54.287425572350436,MCKAYS ROAD,11989,334962,339604,16757
-5.80096044126414,54.718176896072819,MCKEENS AVENUE,11988,341752,387794,16758
-5.801909215260971,54.718140201196874,MCKEENS GREEN,11987,341691,387788,16759
-6.102541330801123,54.447011754988253,MCKEES BRIDGE ROAD,11986,323136,357046,16760
-6.280342405043466,54.808528866477687,MCKEESTOWN LANE,26408,310618,396988,16761
-6.662812706866871,54.847035545685458,MCKENNA RISE,11985,285946,400738,16762
-5.508013503891956,54.476670345314389,MCKENNA ROAD,30686,361579,361549,16763
-6.549067282745932,54.828920653803358,MCKENNAS LANE,17693,293294,398867,16764
-6.047719017041313,54.512375256414394,MCKEOWN STREET,11984,326490,364418,16765
-7.04704988510101,54.596018575309223,MCKEOWNE VILLAS,26574,261644,372392,16766
-6.691629848827692,54.574343395966686,MCKEOWN'S LANE,26600,284661,370349,16767
-5.933715005440241,54.603017367194369,MCKIBBENS COURT,30688,333576,374717,16768
-6.765485353067747,54.649999356578178,MCKINNEY PARK,11982,279737,378684,16769
-6.031931540615914,54.540098336701554,MCKINSTRY ROAD,30689,327426,367532,16770
-7.326130745473806,54.989734175881594,MCLAUGHLIN CLOSE,11981,243184,416012,16771
-7.195655149174234,55.038023038935094,MCLEAN ROAD,21197,251474,421476,16772
-6.56221393905847,54.776450314894781,MCMASTER CRESCENT,18388,292569,393009,16773
-5.90125410984703,54.598622037547628,MCMASTER STREET,11979,335688,374290,16774
-7.67516936865881,54.678790925455871,MCNALLY PARK,24386,221002,381237,16775
-7.29652213972604,54.99801924056888,MCNAUL PARK,11977,245070,416953,16776
-5.817121520530332,54.851096889779384,MCNEILL COURT,38242,340250,402555,16777
-6.159536160422094,54.828255786920799,MCNEILL PARK,24326,318327,399381,16778
-5.541572789615282,54.382025210653751,MCNEILLY ESTATE,30693,359772,350940,16779
-7.143331886018491,54.714402499884429,MCNULTY PARK,20302,255260,385490,16780
-7.597006400283391,54.420332365726615,MCQUAID VILLAS,17034,226209,352492,16781
-6.930491263552992,55.04547622130103,MCQUILLAN PARK,11976,268414,422533,16782
-5.95531394673079,54.596358027125689,MCQUILLAN STREET,11975,332202,373935,16783
-6.558707569875065,54.207502834501305,MCRORYS ROAD,24655,294092,329686,16784
-6.397304999655675,54.199820717022803,MCSHANES ROAD,17799,304642,329058,16785
-6.56104202224738,54.104584530175664,MCSHANES ROAD,26420,294173,318228,16786
-5.79860718946407,54.5030627201172,MEADOW AVENUE,17310,342654,363858,16787
-7.313448255854976,54.49869164933213,MEADOW BROOK,21337,244531,361357,16788
-7.459526096110348,54.379989036809462,MEADOW BROOK,28474,235168,348061,16789
-5.751619149082908,54.553459704831546,MEADOW BROOK,18967,345518,369563,16790
-5.929271447567888,54.611584994931704,MEADOW CLOSE,11973,333835,375679,16791
-5.669162365994753,54.590024136047404,MEADOW CLOSE,11972,350717,373806,16792
-5.997658954442803,54.755549255125757,MEADOW CLOSE,11974,328960,391574,16793
-6.203610566049848,54.542141910983503,MEADOW CLOSE,17112,316310,367462,16794
-5.797448219811674,54.500786263460533,MEADOW CLOSE,17314,342737,363607,16795
-5.4866835100824,54.54312060926771,MEADOW CLOSE,17591,362697,368993,16796
-6.520524292038067,55.207167986979769,MEADOW COURT,11971,294237,441010,16797
-5.669469576502543,54.590605130991499,MEADOW COURT,11970,350695,373870,16798
-5.608720363510229,54.259196833573114,MEADOW COURT,16874,355874,337121,16799
-5.798801549176441,54.50174540554233,MEADOW COURT,17311,342646,363711,16800
-7.476709123852551,54.786988135307624,MEADOW CRESCENT,26456,233714,393359,16801
-5.88777490422708,54.694491575582113,MEADOW DALE,11969,336238,384986,16802
-6.22043638904753,54.729034304383738,MEADOW DRIVE,11968,314694,388236,16803
-5.996642923667427,54.755047294857405,MEADOW DRIVE,11967,329027,391520,16804
-5.799036877751508,54.500240143105565,MEADOW DRIVE,17313,342636,363543,16805
-7.589667330984681,54.35777353559326,MEADOW FARM,21546,226726,345531,16806
-5.997344508173699,54.754681529311284,MEADOW GARDENS,11966,328983,391478,16807
-6.694235072210177,55.183478227755415,MEADOW GARDENS,11965,283228,438152,16808
-5.73124554607366,54.657759210028978,MEADOW GROVE,19222,346461,381213,16809
-5.829524464575584,54.73317586294943,MEADOW HILL,11964,339860,389406,16810
-5.702642826029276,54.339362987762151,MEADOW HILL,11963,349464,345839,16811
-5.828289677483162,54.731877863554715,MEADOW HILL CLOSE,11962,339944,389264,16812
-6.225903231165132,54.729689450748396,MEADOW LANDS,11961,314340,388300,16813
-6.438611170897498,54.42035132614842,MEADOW LANE,24972,301403,353543,16814
-6.156644161559931,54.427373152433461,MEADOW LANE,11960,319684,354767,16815
-7.658974303587429,54.333787804614772,MEADOW LANE,18144,222233,342837,16816
-6.014575752621707,54.376771613995849,MEADOW LANE,20078,329062,349386,16817
-5.79823918792016,54.500432275908366,MEADOW MEWS,17312,342687,363566,16818
-5.668657010748943,54.590203094337951,MEADOW PARK,11470,350749,373827,16819
-5.822032106183238,54.848974821481001,MEADOW PARK,11469,339942,402309,16820
-6.695782862429575,55.183674457117846,MEADOW PARK,11471,283129,438172,16821
-6.541985887064659,55.213517092453735,MEADOW PARK,25561,292856,441688,16822
-5.731944346241948,54.656622178639758,MEADOW PARK,19216,346420,381085,16823
-7.4763732173239,54.78651957176384,MEADOW PARK,26464,233736,393307,16824
-5.489721090731543,54.541727990586395,MEADOW PARK,17592,362506,368831,16825
-5.730277757175068,54.657049198629387,MEADOW PARK NORTH,19217,346526,381136,16826
-5.9294343208439,54.611426051604127,MEADOW PLACE,11472,333825,375661,16827
-6.191614585315585,54.48948353268576,MEADOW ROAD,24134,317237,361621,16828
-5.79818130160628,54.500934404241526,MEADOW ROAD,17315,342689,363622,16829
-6.279517409742804,54.868531035036874,MEADOW STREET,11740,310507,403668,16830
-5.891935488283583,54.693827285333818,MEADOW VIEW,11473,335972,384904,16831
-5.702582183847162,54.337142338012221,MEADOW VIEW,38497,349476,345592,16832
-6.508258764926707,55.067965149626353,MEADOW VIEW,11739,295349,425531,16833
-5.800131913876745,54.500547616080624,MEADOW VIEW,17316,342564,363575,16834
-6.029967306160671,54.232693972147871,MEADOW VIEW CLOSE,38498,328510,333323,16835
-7.338077219763111,55.003291842933649,MEADOW VIEW CRESCENT,11738,242405,417514,16836
-6.605977664963029,54.834717397430722,MEADOW VILLAS,23076,289624,399438,16837
-5.797355128538927,54.501368618497793,MEADOW WALK,17320,342741,363672,16838
-5.796936683926752,54.501971998626459,MEADOW WAY,17319,342766,363740,16839
-5.733947448289405,54.657387500312375,MEADOW WAY,19218,346288,381166,16840
-5.890678862256887,54.691738862796427,MEADOWBANK,11475,336060,384674,16841
-6.782317942141752,54.50248503252282,MEADOWBANK,11737,278935,362245,16842
-6.223923731636445,54.965118090071932,MEADOWBANK,23910,313803,414508,16843
-6.279798814296697,54.36592007565249,MEADOWBANK,37007,311859,347725,16844
-5.83813147875273,54.70684177328161,MEADOWBANK,11474,339396,386458,16845
-5.531715933781079,54.640125223279625,MEADOWBANK AVENUE,11736,359404,379685,16846
-7.319397362580822,55.010042544384177,MEADOWBANK AVENUE,11476,243593,418277,16847
-5.889930590676768,54.691213685709755,MEADOWBANK COURT,11521,336110,384617,16848
-6.6004620270669,54.748059874277942,MEADOWBANK DRIVE,11477,290171,389799,16849
-5.890687645140788,54.693661802716775,MEADOWBANK LANE,11486,336053,384888,16850
-5.816503193857513,54.591829867008265,MEADOWBANK PARK,36013,341188,373701,16851
-5.910259103597712,54.690721521313222,MEADOWBANK PARK,11485,334801,384523,16852
-7.111717779535845,55.031950692321303,MEADOWBANK PLACE,21990,256849,420865,16853
-5.952017314375858,54.58065038923931,MEADOWBANK PLACE,11484,332466,372193,16854
-5.838997496337646,54.709813310863922,MEADOWBANK ROAD,11483,339330,386787,16855
-5.950847233276625,54.580540723434964,MEADOWBANK STREET,11482,332542,372183,16856
-5.72271044981085,54.833350544062434,MEADOWBROOK,22216,346377,400773,16857
-6.356112135125334,54.193281532316156,MEADOWBROOK,30696,307347,328392,16858
-6.560817459416252,55.129639697449377,MEADOWBROOK,11481,291850,432326,16859
