Year,WTW Code,WTW Name,Sample Id,Date,Parameter,PCV,Result,Units
2014,W3301P,Dunore Point PPP,W3301POUT-14-2023490,16-Jun-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2038817,07-Jul-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2041603,21-Jul-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2049175,04-Aug-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2054685,18-Aug-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2060899,01-Sep-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2067926,15-Sep-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2078196,06-Oct-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2085083,20-Oct-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2092581,03-Nov-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2099820,17-Nov-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2107094,01-Dec-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2113765,15-Dec-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1951270,06-Jan-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1952671,20-Jan-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1960191,03-Feb-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1962496,17-Feb-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1973638,03-Mar-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1976886,17-Mar-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1987477,07-Apr-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1994497,21-Apr-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2001682,05-May-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2009511,19-May-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2016168,02-Jun-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2023490,16-Jun-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2038817,07-Jul-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2041603,21-Jul-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2049175,04-Aug-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2054685,18-Aug-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2060899,01-Sep-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2067926,15-Sep-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2078196,06-Oct-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2085083,20-Oct-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2092581,03-Nov-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2099820,17-Nov-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2107094,01-Dec-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2113765,15-Dec-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1951270,06-Jan-14,Pesticides - Total Substances,0.5,0.0968,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1952671,20-Jan-14,Pesticides - Total Substances,0.5,0.0693,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1960191,03-Feb-14,Pesticides - Total Substances,0.5,0.105,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1962496,17-Feb-14,Pesticides - Total Substances,0.5,0.098,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1973638,03-Mar-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1976886,17-Mar-14,Pesticides - Total Substances,0.5,0.0669,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1987477,07-Apr-14,Pesticides - Total Substances,0.5,0.0965,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1994497,21-Apr-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2001682,05-May-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2009511,19-May-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2016168,02-Jun-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2023490,16-Jun-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2038817,07-Jul-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2041603,21-Jul-14,Pesticides - Total Substances,0.5,0.069,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2049175,04-Aug-14,Pesticides - Total Substances,0.5,0.0659,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2054685,18-Aug-14,Pesticides - Total Substances,0.5,0.0628,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2060899,01-Sep-14,Pesticides - Total Substances,0.5,0.0589,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2067926,15-Sep-14,Pesticides - Total Substances,0.5,0.0524,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2078196,06-Oct-14,Pesticides - Total Substances,0.5,0.0555,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2085083,20-Oct-14,Pesticides - Total Substances,0.5,0.0513,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2092581,03-Nov-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2099820,17-Nov-14,Pesticides - Total Substances,0.5,0.0535,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2107094,01-Dec-14,Pesticides - Total Substances,0.5,0.078,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2113765,15-Dec-14,Pesticides - Total Substances,0.5,0.0985,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1951270,06-Jan-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1952671,20-Jan-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1960191,03-Feb-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1962496,17-Feb-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1973638,03-Mar-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1976886,17-Mar-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1987477,07-Apr-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1994497,21-Apr-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2001682,05-May-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2009511,19-May-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2016168,02-Jun-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2023490,16-Jun-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2038817,07-Jul-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2041603,21-Jul-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2049175,04-Aug-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2054685,18-Aug-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2060899,01-Sep-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2067926,15-Sep-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2078196,06-Oct-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2085083,20-Oct-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2092581,03-Nov-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2099820,17-Nov-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2107094,01-Dec-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2113765,15-Dec-14,Phorate,0.1,<0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1960389,04-Feb-14,Total Indicative Dose,0.1,<0.1,mSv/year
2014,W3301P,Dunore Point PPP,W3301POUT-14-1951270,06-Jan-14,Triclopyr,0.1,0.014,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1952671,20-Jan-14,Triclopyr,0.1,0.0081,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1960191,03-Feb-14,Triclopyr,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1962496,17-Feb-14,Triclopyr,0.1,0.014,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1973638,03-Mar-14,Triclopyr,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1976886,17-Mar-14,Triclopyr,0.1,0.011,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1987477,07-Apr-14,Triclopyr,0.1,0.015,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1994497,21-Apr-14,Triclopyr,0.1,0.0074,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2001682,05-May-14,Triclopyr,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2009511,19-May-14,Triclopyr,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2016168,02-Jun-14,Triclopyr,0.1,0.0042,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2023490,16-Jun-14,Triclopyr,0.1,<0.0038,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2038817,07-Jul-14,Triclopyr,0.1,0.0054,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2041603,21-Jul-14,Triclopyr,0.1,0.015,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2049175,04-Aug-14,Triclopyr,0.1,0.011,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2054685,18-Aug-14,Triclopyr,0.1,0.013,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2060899,01-Sep-14,Triclopyr,0.1,0.007,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2067926,15-Sep-14,Triclopyr,0.1,0.011,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2078196,06-Oct-14,Triclopyr,0.1,0.0075,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2085083,20-Oct-14,Triclopyr,0.1,0.0064,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2092581,03-Nov-14,Triclopyr,0.1,0.0082,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2099820,17-Nov-14,Triclopyr,0.1,0.0065,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2107094,01-Dec-14,Triclopyr,0.1,0.018,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2113765,15-Dec-14,Triclopyr,0.1,0.014,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1951270,06-Jan-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1952671,20-Jan-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1960191,03-Feb-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1962496,17-Feb-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1973638,03-Mar-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1976886,17-Mar-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1987477,07-Apr-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1994497,21-Apr-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2001682,05-May-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2009511,19-May-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2016168,02-Jun-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2023490,16-Jun-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2038817,07-Jul-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2041603,21-Jul-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2049175,04-Aug-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2054685,18-Aug-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2060899,01-Sep-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2067926,15-Sep-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2078196,06-Oct-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2085083,20-Oct-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2092581,03-Nov-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2099820,17-Nov-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2107094,01-Dec-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-2113765,15-Dec-14,Trifluralin,0.1,<0.0032,ug/l
2014,W3301P,Dunore Point PPP,W3301POUT-14-1960389,04-Feb-14,Tritium,100,<0.5,Bq/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1951279,06-Jan-14,"2,4-D",0.1,0.015,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1962452,17-Feb-14,"2,4-D",0.1,0.017,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1987452,07-Apr-14,"2,4-D",0.1,0.017,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2009485,19-May-14,"2,4-D",0.1,0.014,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2038809,07-Jul-14,"2,4-D",0.1,0.013,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2054677,18-Aug-14,"2,4-D",0.1,0.014,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2078192,06-Oct-14,"2,4-D",0.1,0.014,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2099816,17-Nov-14,"2,4-D",0.1,0.011,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1951279,06-Jan-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1962452,17-Feb-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1987452,07-Apr-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2009485,19-May-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2038809,07-Jul-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2054677,18-Aug-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2078192,06-Oct-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2099816,17-Nov-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1951279,06-Jan-14,Aldrin,0.03,<0.0022,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1962452,17-Feb-14,Aldrin,0.03,<0.0022,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1987452,07-Apr-14,Aldrin,0.03,<0.0022,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2009485,19-May-14,Aldrin,0.03,<0.0022,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2038809,07-Jul-14,Aldrin,0.03,<0.0022,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2054677,18-Aug-14,Aldrin,0.03,<0.0022,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2078192,06-Oct-14,Aldrin,0.03,<0.0022,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2099816,17-Nov-14,Aldrin,0.03,<0.0022,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1951279,06-Jan-14,Bentazone,0.1,0.0098,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1962452,17-Feb-14,Bentazone,0.1,<0.0023,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1987452,07-Apr-14,Bentazone,0.1,<0.0023,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2009485,19-May-14,Bentazone,0.1,<0.0023,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2038809,07-Jul-14,Bentazone,0.1,<0.0023,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2054677,18-Aug-14,Bentazone,0.1,<0.0023,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2078192,06-Oct-14,Bentazone,0.1,<0.0023,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2099816,17-Nov-14,Bentazone,0.1,<0.0023,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1951279,06-Jan-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1962452,17-Feb-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1987452,07-Apr-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2009485,19-May-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2038809,07-Jul-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2054677,18-Aug-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2078192,06-Oct-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2099816,17-Nov-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1951279,06-Jan-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1962452,17-Feb-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1987452,07-Apr-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2009485,19-May-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2038809,07-Jul-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2054677,18-Aug-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2078192,06-Oct-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2099816,17-Nov-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1951279,06-Jan-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1962452,17-Feb-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1987452,07-Apr-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2009485,19-May-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2038809,07-Jul-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2054677,18-Aug-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2078192,06-Oct-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2099816,17-Nov-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1951279,06-Jan-14,Clopyralid,0.1,<0.0057,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1962452,17-Feb-14,Clopyralid,0.1,<0.0057,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1987452,07-Apr-14,Clopyralid,0.1,<0.0057,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2009485,19-May-14,Clopyralid,0.1,<0.0057,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2038809,07-Jul-14,Clopyralid,0.1,<0.0057,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2054677,18-Aug-14,Clopyralid,0.1,<0.0057,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2078192,06-Oct-14,Clopyralid,0.1,<0.0057,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-2099816,17-Nov-14,Clopyralid,0.1,<0.0057,ug/l
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1951123,03-Jan-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1951279,06-Jan-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1951900,10-Jan-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1952004,13-Jan-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1952516,17-Jan-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1952645,20-Jan-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1953118,24-Jan-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1953250,27-Jan-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1953713,31-Jan-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1959489,02-Feb-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1960146,03-Feb-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1960837,07-Feb-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1961641,10-Feb-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1962270,14-Feb-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1962379,16-Feb-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1962452,17-Feb-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1965206,21-Feb-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1973627,02-Mar-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1973635,03-Mar-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1974075,07-Mar-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1974302,10-Mar-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1976791,14-Mar-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1976883,17-Mar-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1980113,21-Mar-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W3315P,Forked Bridge PPP,W3315POUT-14-1980167,23-Mar-14,Clostridium perfringens (sulph red),0,0,No./100 ml
