a_year,a_ref,a_dcu,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2013,CC2013062900833,ARDS,3,2,2,SAT,29,6,16,0,348987,374237,2,30, , , , , , , , , , 
2013,CC2013062900847,FERM,3,2,1,SAT,29,6,16,16,223913,343995,13,30, , , , , , , , , , 
2013,CC2013062900857,DOWN,2,2,2,SAT,29,6,16,26,337603,352678,13,60,1,1,1,1,3,1,1,1,1,1
2013,CC2013062901013,BMEN,3,2,2,SAT,29,6,18,30,311902,397013,11,70, , , , , , , , , , 
2013,CC2013062901284,COOK,3,1,1,SAT,29,6,22,10,286939,376307,13,60, , , , , , , , , , 
2013,CC2013062901429,DOWN,2,1,3,SAT,29,6,23,40,340438,339845,13,60,1,1,1,1,6,1,1,1,1,1
2013,CC2013063000157,MFEL,3,1,1,SUN,30,6,1,24,289577,390472,13,30, , , , , , , , , , 
2013,CC2013063000729,OMAG,3,2,2,SUN,30,6,11,30,231747,356938,13,60, , , , , , , , , , 
2013,CC2013063000776,BMEN,2,1,1,SUN,30,6,12,17,326820,396441,13,60,6,7,1,1,2,1,1,1,1,1
2013,CC2013063000871,MOYL,3,2,1,SUN,30,6,13,50,315958,440265,13,30, , , , , , , , , , 
2013,CC2013063000883,CRAI,2,2,1,SUN,30,6,14,0,305537,360506,13,60,6,7,1,1,2,2,2,1,1,1
2013,CC2013063000909,DAST,3,1,2,SUN,30,6,14,29,286177,363190,13,60, , , , , , , , , , 
2013,CC2013063000926,DOWN,2,2,2,SUN,30,6,14,30,344905,341610,13,60,10,7,1,1,2,1,1,1,1,1
2013,CC2013063000959,DOWN,3,2,1,SUN,30,6,14,50,344941,341627,13,60, , , , , , , , , , 
2013,CC2013063001047,FERM,3,2,2,SUN,30,6,15,45,246435,342381,13,60, , , , , , , , , , 
2013,CC2013063001089,CRAI,3,2,2,SUN,30,6,16,0,307451,358299,13,30, , , , , , , , , , 
2013,CC2013063001172,BELN,3,1,1,FRI,28,6,11,15,332388,374819,13,30, , , , , , , , , , 
2013,CC2013063001182,BMON,3,2,2,SUN,30,6,18,49,294816,425960,13,30, , , , , , , , , , 
2013,CC2013063001375,ARDS,2,2,1,SUN,30,6,21,45,344087,362105,13,60,1,1,1,1,2,1,1,1,1,1
2013,CC2013070100091,MFEL,3,1,1,MON,1,7,1,0,295033,408128,13,60, , , , , , , , , , 
2013,CC2013070100195,BELS,2,2,1,MON,1,7,7,37,334408,373898,13,30,12,3,1,11,1,1,1,1,1,1
2013,CC2013070100343,BELS,3,1,1,SAT,29,6,18,30,334007,374607,2,30, , , , , , , , , , 
2013,CC2013070100379,MFEL,3,2,1,MON,1,7,11,15,291799,392966,13,60, , , , , , , , , , 
2013,CC2013070100702,NEWM,3,3,4,MON,1,7,15,12,337466,321078,13,30, , , , , , , , , , 
2013,CC2013070100714,LISB,3,2,1,MON,1,7,15,15,326146,364111,13,30, , , , , , , , , , 
2013,CC2013070101136,NEWM,3,2,4,MON,1,7,19,55,329123,312612,13,40, , , , , , , , , , 
2013,CC2013070101138,COLE,3,2,4,MON,1,7,19,58,285229,435088,13,60, , , , , , , , , , 
2013,CC2013070200153,COOK,3,1,2,TUE,2,7,4,1,281102,377906,13,30, , , , , , , , , , 
2013,CC2013070200196,ARMA,2,2,2,TUE,2,7,7,0,297324,352440,13,60,1,1,1,1,2,2,2,1,1,1
2013,CC2013070200296,OMAG,3,1,1,TUE,2,7,9,37,241448,373818,13,60, , , , , , , , , , 
2013,CC2013070200366,ARDS,3,2,1,TUE,2,7,10,42,349779,373419,13,60, , , , , , , , , , 
2013,CC2013070200441,CRAI,3,1,1,TUE,2,7,11,38,301127,353835,13,30, , , , , , , , , , 
2013,CC2013070200507,FOYL,3,2,1,TUE,2,7,12,20,246351,421868,13,60, , , , , , , , , , 
2013,CC2013070200548,CRAI,3,2,1,TUE,2,7,13,10,303784,356966,13,40, , , , , , , , , , 
2013,CC2013070200746,STRB,3,2,1,TUE,2,7,14,50,235925,398559,13,60, , , , , , , , , , 
2013,CC2013070200877,FERM,3,2,1,TUE,2,7,16,45,236222,334077,13,30, , , , , , , , , , 
2013,CC2013070200902,CRAI,2,3,8,TUE,2,7,17,27,306862,357424,13,40,12,7,1,1,1,9,2,1,1,1
2013,CC2013070200930,BMEN,3,3,5,TUE,2,7,17,59,309989,400379,13,60, , , , , , , , , , 
2013,CC2013070200977,STRB,3,2,1,TUE,2,7,18,50,229329,384979,13,60, , , , , , , , , , 
2013,CC2013070201012,NEWM,3,2,2,TUE,2,7,17,45,317249,327624,13,60, , , , , , , , , , 
2013,CC2013070201057,FERM,3,2,1,TUE,2,7,20,1,233285,351473,13,60, , , , , , , , , , 
2013,CC2013070201074,COLE,3,2,2,TUE,2,7,20,24,284291,421203,13,60, , , , , , , , , , 
2013,CC2013070201079,FERM,3,3,1,TUE,2,7,20,20,240545,330133,13,60, , , , , , , , , , 
2013,CC2013070201088,CREA,3,1,1,TUE,2,7,20,25,338678,371002,13,60, , , , , , , , , , 
2013,CC2013070300201,BELE,3,3,2,WED,3,7,9,9,337768,376201,11,50, , , , , , , , , , 
2013,CC2013070300410,ARMA,3,2,1,WED,3,7,12,20,294834,352693,13,60, , , , , , , , , , 
2013,CC2013070300535,BELE,3,2,1,WED,3,7,8,15,336875,374702,13,30, , , , , , , , , , 
2013,CC2013070300557,FOYL,3,3,2,WED,3,7,14,15,248575,414591,13,60, , , , , , , , , , 
2013,CC2013070301058,BELN,3,2,1,WED,3,7,20,20,333071,376040,13,30, , , , , , , , , , 
2013,CC2013070301179,BELE,2,2,1,SUN,30,6,20,0,339687,373702,13,30,1,1,1,1,1,1,1,1,1,2
2013,CC2013070400080,DAST,3,1,2,THU,4,7,1,0,285930,367013,13,60, , , , , , , , , , 
2013,CC2013070400161,ARMA,2,1,5,THU,4,7,3,54,280775,347942,13,60,10,7,1,1,6,2,10,5,1,1
2013,CC2013070400212,CFER,3,1,1,THU,4,7,7,51,341578,387480,13,40, , , , , , , , , , 
2013,CC2013070400255,DOWN,3,2,1,THU,4,7,9,10,351579,357553,13,60, , , , , , , , , , 
2013,CC2013070400271,BMEN,3,2,1,THU,4,7,9,25,313294,399932,13,60, , , , , , , , , , 
2013,CC2013070400312,LARN,3,2,2,THU,4,7,10,0,341433,402147,13,30, , , , , , , , , , 
2013,CC2013070400455,FOYL,3,2,3,THU,4,7,11,55,261729,402421,13,60, , , , , , , , , , 
2013,CC2013070400461,ARMA,3,2,1,TUE,25,6,10,45,287582,345395,13,30, , , , , , , , , , 
2013,CC2013070400541,OMAG,3,1,3,TUE,2,7,9,40,232380,361883,13,60, , , , , , , , , , 
2013,CC2013070400627,FOYL,3,2,1,THU,4,7,14,21,244367,419665,13,30, , , , , , , , , , 
2013,CC2013070400745,CREA,2,1,2,THU,4,7,15,30,338014,372310,13,30,10,7,1,1,1,1,1,1,1,1
2013,CC2013070400918,NABB,2,2,2,THU,4,7,17,20,335865,385623,13,60,1,1,1,1,2,1,1,1,1,1
2013,CC2013070401000,BANB,3,2,1,THU,4,7,18,33,311636,343958,1,60, , , , , , , , , , 
2013,CC2013070401364,ARDS,3,1,1,THU,4,7,23,25,344890,374015,11,70, , , , , , , , , , 
2013,CC2013070500257,BELS,3,6,3,FRI,5,7,8,17,334314,373890,13,30, , , , , , , , , , 
2013,CC2013070500279,CREA,2,1,1,FRI,5,7,8,40,343445,374048,11,40,1,1,1,1,1,1,1,1,1,1
2013,CC2013070500693,BELS,3,2,1,FRI,5,7,14,30,331710,370627,13,30, , , , , , , , , , 
2013,CC2013070500760,DOWN,3,2,1,FRI,5,7,15,20,339080,355197,13,60, , , , , , , , , , 
2013,CC2013070500772,DOWN,3,2,1,FRI,5,7,15,25,352657,352753,13,30, , , , , , , , , , 
2013,CC2013070500796,BELE,3,2,1,FRI,5,7,15,30,335888,374830,13,30, , , , , , , , , , 
2013,CC2013070500806,ARMA,3,2,1,FRI,5,7,15,51,286874,335676,13,60, , , , , , , , , , 
2013,CC2013070500969,DOWN,3,2,1,FRI,5,7,17,30,352455,353920,13,60, , , , , , , , , , 
2013,CC2013070501085,BELS,3,2,3,FRI,5,7,19,0,333562,373786,13,30, , , , , , , , , , 
2013,CC2013070501206,ANTR,3,1,1,FRI,5,7,20,15,315553,376553,13,30, , , , , , , , , , 
2013,CC2013070501240,FOYL,3,1,1,FRI,5,7,20,45,243572,416825,2,30, , , , , , , , , , 
2013,CC2013070501266,BELE,3,2,1,FRI,5,7,16,30,336307,374244,13,30, , , , , , , , , , 
2013,CC2013070501294,ARDS,3,2,1,FRI,5,7,21,25,354743,379699,13,60, , , , , , , , , , 
2013,CC2013070501315,ARMA,3,2,1,FRI,5,7,19,45,275386,339184,13,60, , , , , , , , , , 
2013,CC2013070600028,ARDS,3,1,2,SAT,6,7,0,22,356151,380806,13,60, , , , , , , , , , 
2013,CC2013070600249,COLE,1,1,2,SAT,6,7,3,30,292490,413324,13,60,1,1,1,1,6,1,1,1,1,1
2013,CC2013070600317,CRAI,3,1,1,SAT,6,7,6,9,304707,356639,11,60, , , , , , , , , , 
2013,CC2013070600345,BELE,3,2,4,SAT,6,7,7,45,336258,374250,13,30, , , , , , , , , , 
2013,CC2013070600378,COOK,3,2,1,SAT,6,7,8,59,280550,379356,13,60, , , , , , , , , , 
2013,CC2013070600408,ARDS,3,2,1,SAT,6,7,9,40,349570,375202,13,30, , , , , , , , , , 
2013,CC2013070600653,MFEL,2,2,1,SAT,6,7,13,40,298097,391166,11,70,1,1,1,1,1,1,1,1,1,1
2013,CC2013070600919,LISB,3,2,6,SAT,6,7,17,23,327425,352886,13,60, , , , , , , , , , 
2013,CC2013070601081,BMEN,3,2,1,SAT,6,7,19,13,302819,399975,13,60, , , , , , , , , , 
2013,CC2013070601193,NEWM,3,2,1,SAT,6,7,20,20,330580,314497,13,30, , , , , , , , , , 
2013,CC2013070601490,COLE,3,2,2,SAT,6,7,23,43,285290,432704,2,30, , , , , , , , , , 
2013,CC2013070700349,LARN,2,1,1,SUN,7,7,3,0,328604,416775,13,60,1,1,1,1,7,1,2,1,1,1
2013,CC2013070700391,STRB,2,2,2,SUN,7,7,4,0,228738,381051,13,60,6,7,1,1,6,1,1,1,1,1
2013,CC2013070700572,ARDS,3,2,1,SUN,7,7,9,27,347959,373937,1,30, , , , , , , , , , 
2013,CC2013070701083,LISB,3,2,2,SUN,7,7,18,45,326555,363919,13,30, , , , , , , , , , 
2013,CC2013070701093,ANTR,3,2,1,SUN,7,7,18,52,315497,376484,13,30, , , , , , , , , , 
2013,CC2013070701188,BELE,3,3,2,SUN,7,7,2,45,334737,374486,13,30, , , , , , , , , , 
2013,CC2013070701287,LISB,3,1,3,SUN,7,7,21,20,326751,354055,13,40, , , , , , , , , , 
2013,CC2013070701366,DOWN,3,1,1,SUN,7,7,22,0,337540,332353,13,30, , , , , , , , , , 
2013,CC2013070800319,STRB,3,2,1,MON,8,7,9,15,234029,393120,13,30, , , , , , , , , , 
2013,CC2013070800332,ARDS,3,1,1,MON,8,7,9,31,358156,368526,13,60, , , , , , , , , , 
2013,CC2013070800360,BELN,3,2,1,MON,8,7,9,40,333083,375310,13,30, , , , , , , , , , 
2013,CC2013070800468,NEWM,3,1,1,MON,8,7,11,20,330512,314439,13,30, , , , , , , , , , 
2013,CC2013070800525,NEWM,3,2,1,MON,8,7,8,30,317901,318406,13,30, , , , , , , , , , 
2013,CC2013070800599,CRAI,3,2,1,THU,4,7,13,35,308573,358087,13,30, , , , , , , , , , 
2013,CC2013070800712,FERM,3,2,1,MON,8,7,14,0,236036,346805,13,60, , , , , , , , , , 
2013,CC2013070800723,CREA,2,1,1,MON,8,7,14,33,335394,369871,13,30,12,7,1,1,1,8,1,1,1,1
2013,CC2013070800779,ANTR,1,3,1,MON,8,7,15,5,313752,389929,14,60,2,7,1,1,2,1,1,1,1,1
2013,CC2013070800783,LARN,3,2,1,MON,8,7,15,11,339943,402120,14,30, , , , , , , , , , 
2013,CC2013070800814,NABB,3,1,1,MON,8,7,15,20,332210,384316,13,30, , , , , , , , , , 
2013,CC2013070800817,FOYL,3,3,6,MON,8,7,15,25,246642,422980,13,40, , , , , , , , , , 
2013,CC2013070800919,BELS,3,2,1,MON,8,7,14,50,334948,371306,13,30, , , , , , , , , , 
2013,CC2013070800957,DOWN,3,4,1,MON,8,7,16,50,339212,333745,13,60, , , , , , , , , , 
2013,CC2013070801009,LISB,3,2,1,MON,8,7,17,30,322772,363092,13,60, , , , , , , , , , 
2013,CC2013070801041,LARN,3,2,2,MON,8,7,17,47,339957,402667,13,30, , , , , , , , , , 
2013,CC2013070801202,BELE,3,3,1,MON,8,7,19,48,338572,373173,13,30, , , , , , , , , , 
2013,CC2013070900223,NABB,3,2,2,TUE,9,7,7,0,334459,380172,13,30, , , , , , , , , , 
2013,CC2013070900243,CREA,3,2,2,TUE,9,7,8,7,333377,368526,13,50, , , , , , , , , , 
2013,CC2013070900249,FOYL,3,2,1,TUE,9,7,8,20,250970,420832,13,30, , , , , , , , , , 
2013,CC2013070900477,STRB,3,3,1,TUE,9,7,12,0,234527,397861,13,30, , , , , , , , , , 
2013,CC2013070900530,DAST,3,2,1,TUE,9,7,12,44,271677,364141,13,60, , , , , , , , , , 
2013,CC2013070900572,COLE,3,3,3,TUE,9,7,13,20,290785,437092,13,60, , , , , , , , , , 
2013,CC2013070900731,BELN,3,1,2,TUE,9,7,15,10,332337,376177,13,30, , , , , , , , , , 
2013,CC2013070900756,LISB,2,2,2,TUE,9,7,15,27,328155,369258,13,30,1,1,1,9,1,1,1,1,1,1
2013,CC2013070900831,CREA,3,2,1,TUE,9,7,16,15,335421,369471,13,40, , , , , , , , , , 
2013,CC2013070900846,LISB,3,2,3,TUE,9,7,16,30,327631,368452,13,30, , , , , , , , , , 
2013,CC2013070900857,BELS,3,2,1,TUE,9,7,16,35,331899,372429,13,30, , , , , , , , , , 
2013,CC2013070901086,CREA,3,2,3,TUE,9,7,19,27,341900,373117,13,30, , , , , , , , , , 
2013,CC2013070901097,ARMA,3,2,2,TUE,9,7,19,34,302620,347899,13,60, , , , , , , , , , 
2013,CC2013070901107,BANB,2,2,1,TUE,9,7,19,40,317528,344692,13,60,1,1,1,1,2,8,1,1,1,1
2013,CC2013070901166,BELE,3,2,1,TUE,9,7,20,30,339167,373383,13,30, , , , , , , , , , 
2013,CC2013070901212,LISB,3,2,1,TUE,9,7,21,0,326937,364158,13,30, , , , , , , , , , 
2013,CC2013071000299,FOYL,3,2,2,WED,10,7,8,51,242914,419111,13,30, , , , , , , , , , 
2013,CC2013071000329,CRAI,3,2,1,WED,10,7,7,45,302188,356707,1,60, , , , , , , , , , 
2013,CC2013071000454,ARDS,3,2,1,WED,10,7,10,56,347851,376629,13,60, , , , , , , , , , 
2013,CC2013071000496,FOYL,2,2,2,WED,10,7,11,20,255567,404944,13,30,10,7,1,1,2,1,1,1,1,1
2013,CC2013071000610,ARMA,3,2,1,WED,10,7,12,50,302351,347739,13,60, , , , , , , , , , 
2013,CC2013071000629,FOYL,3,2,4,WED,10,7,13,10,246239,418134,11,30, , , , , , , , , , 
2013,CC2013071000674,FERM,3,2,1,WED,10,7,13,52,219535,337089,13,60, , , , , , , , , , 
2013,CC2013071000707,CFER,3,2,1,WED,10,7,12,15,343084,389139,13,30, , , , , , , , , , 
2013,CC2013071000761,ARMA,3,2,4,WED,10,7,14,50,295881,340510,13,60, , , , , , , , , , 
2013,CC2013071000794,COOK,3,2,3,WED,10,7,15,15,291912,373480,13,60, , , , , , , , , , 
2013,CC2013071000811,CRAI,3,2,2,WED,10,7,15,20,304343,356837,1,60, , , , , , , , , , 
2013,CC2013071000884,ANTR,3,2,4,WED,10,7,16,0,308629,390179,13,30, , , , , , , , , , 
2013,CC2013071000945,BELE,3,2,1,WED,10,7,16,45,336677,374170,13,30, , , , , , , , , , 
2013,CC2013071000955,DAST,3,2,1,WED,10,7,17,0,277444,360546,13,40, , , , , , , , , , 
2013,CC2013071001045,ANTR,3,2,1,WED,10,7,17,45,315814,386557,13,40, , , , , , , , , , 
2013,CC2013071001065,NABB,3,4,1,WED,10,7,18,9,331975,386159,13,60, , , , , , , , , , 
2013,CC2013071001074,NABB,3,2,1,WED,10,7,18,10,332063,382184,13,30, , , , , , , , , , 
2013,CC2013071001239,NABB,3,2,1,WED,10,7,19,58,331027,385967,13,70, , , , , , , , , , 
2013,CC2013071001529,CRAI,3,2,1,WED,10,7,18,10,307916,358698,13,30, , , , , , , , , , 
2013,CC2013071100079,DAST,3,1,3,THU,11,7,0,53,280871,362185,13,30, , , , , , , , , , 
2013,CC2013071100150,BELS,3,2,4,THU,11,7,1,54,333437,372497,13,30, , , , , , , , , , 
2013,CC2013071100200,BELS,3,3,1,THU,11,7,3,35,330251,370413,13,30, , , , , , , , , , 
2013,CC2013071100275,MFEL,1,1,1,THU,11,7,6,35,291554,400819,13,40,1,1,1,1,2,1,1,1,1,1
2013,CC2013071100364,BMEN,3,2,2,THU,11,7,9,30,311412,405151,13,30, , , , , , , , , , 
2013,CC2013071100374,NEWM,3,2,1,THU,11,7,9,40,331062,320350,13,60, , , , , , , , , , 
2013,CC2013071100467,BMEN,3,2,2,THU,11,7,10,40,312643,402694,13,60, , , , , , , , , , 
2013,CC2013071100486,NDOW,3,2,1,WED,10,7,17,0,352056,379780,13,30, , , , , , , , , , 
2013,CC2013071100627,DOWN,3,2,1,THU,11,7,12,32,339468,347328,13,60, , , , , , , , , , 
2013,CC2013071100630,LISB,3,1,1,THU,11,7,12,34,327316,363201,12,70, , , , , , , , , , 
2013,CC2013071100695,FERM,3,1,1,THU,11,7,13,15,220895,345020,13,60, , , , , , , , , , 
2013,CC2013071100705,COLE,3,1,1,THU,11,7,13,0,284881,432778,13,30, , , , , , , , , , 
2013,CC2013071100778,CREA,3,2,1,THU,11,7,14,20,336060,372119,13,30, , , , , , , , , , 
2013,CC2013071100799,NABB,3,1,1,THU,11,7,19,43,333712,382026,13,30, , , , , , , , , , 
2013,CC2013071100911,BMEN,3,2,1,THU,11,7,15,50,308517,404518,13,60, , , , , , , , , , 
2013,CC2013071101081,DOWN,3,1,1,THU,11,7,17,34,354815,336797,13,60, , , , , , , , , , 
2013,CC2013071101116,BMON,3,3,1,THU,11,7,17,50,305374,418033,13,60, , , , , , , , , , 
2013,CC2013071101287,LISB,3,1,1,THU,11,7,17,20,326482,363464,13,30, , , , , , , , , , 
2013,CC2013071101297,BELE,3,3,4,THU,11,7,19,43,339574,373954,13,30, , , , , , , , , , 
2013,CC2013071101404,ARDS,3,2,1,THU,11,7,21,15,350223,375088,13,30, , , , , , , , , , 
2013,CC2013071200234,CRAI,3,1,1,FRI,12,7,1,50,308062,358524,13,30, , , , , , , , , , 
2013,CC2013071200321,NDOW,3,1,1,FRI,12,7,2,10,349674,380464,13,30, , , , , , , , , , 
2013,CC2013071200854,MOYL,3,2,1,FRI,12,7,9,30,322370,428001,13,60, , , , , , , , , , 
2013,CC2013071201078,BELW,3,2,4,FRI,12,7,13,30,330353,373714,13,30, , , , , , , , , , 
2013,CC2013071201099,DOWN,3,1,1,FRI,12,7,13,45,328845,334504,13,60, , , , , , , , , , 
2013,CC2013071201110,COLE,3,2,4,FRI,12,7,13,56,285060,432609,13,30, , , , , , , , , , 
2013,CC2013071201118,BANB,3,2,2,FRI,12,7,14,4,310907,340313,11,70, , , , , , , , , , 
2013,CC2013071201136,FOYL,3,3,2,FRI,12,7,14,19,242372,419688,13,60, , , , , , , , , , 
2013,CC2013071201212,NEWM,3,1,1,FRI,12,7,15,10,327748,311475,13,60, , , , , , , , , , 
2013,CC2013071201234,BELS,3,1,1,FRI,12,7,15,20,332501,370180,13,30, , , , , , , , , , 
2013,CC2013071201243,FOYL,3,2,1,FRI,12,7,14,25,246646,422988,13,30, , , , , , , , , , 
2013,CC2013071201281,BELN,2,1,1,FRI,12,7,16,20,330780,376927,13,30,6,3,1,1,1,1,1,1,9,1
2013,CC2013071201497,LISB,3,1,1,FRI,12,7,19,9,321414,374596,13,60, , , , , , , , , , 
2013,CC2013071201632,BELN,3,2,2,FRI,12,7,20,40,334044,375205,13,30, , , , , , , , , , 
2013,CC2013071201714,LARN,3,2,2,FRI,12,7,20,55,340499,402630,13,30, , , , , , , , , , 
2013,CC2013071201922,BELS,3,1,1,FRI,12,7,19,30,333552,373805,13,30, , , , , , , , , , 
2013,CC2013071300070,DOWN,3,1,1,SAT,13,7,0,35,349322,342582,13,60, , , , , , , , , , 
2013,CC2013071300518,CRAI,3,2,2,SAT,13,7,9,15,308824,357914,13,30, , , , , , , , , , 
2013,CC2013071300617,LARN,1,2,1,SAT,13,7,11,3,330413,399312,13,60,1,1,1,1,2,1,1,1,1,1
2013,CC2013071300806,FOYL,3,2,2,SAT,13,7,14,2,243095,417184,13,30, , , , , , , , , , 
2013,CC2013071300841,NEWM,3,2,4,SAT,13,7,14,30,307093,319968,11,70, , , , , , , , , , 
2013,CC2013071300887,COLE,3,2,3,SAT,13,7,15,9,285290,432705,13,30, , , , , , , , , , 
2013,CC2013071300961,DOWN,3,1,1,SAT,13,7,16,1,340124,336060,13,30, , , , , , , , , , 
2013,CC2013071300965,BELN,2,1,1,SAT,13,7,16,6,334167,377894,13,30,12,3,1,1,1,1,1,1,1,1
2013,CC2013071301062,BANB,3,1,1,SAT,13,7,17,35,307209,342888,13,30, , , , , , , , , , 
2013,CC2013071301171,LARN,3,2,1,SAT,13,7,19,9,340500,402631,13,30, , , , , , , , , , 
2013,CC2013071301202,BELS,3,2,1,SAT,13,7,19,30,332909,373099,13,30, , , , , , , , , , 
2013,CC2013071301302,LISB,3,4,1,SAT,13,7,21,0,326892,367185,13,30, , , , , , , , , , 
2013,CC2013071301539,DOWN,3,1,1,SAT,13,7,23,34,336006,332150,13,30, , , , , , , , , , 
2013,CC2013071400369,BANB,3,1,1,SUN,14,7,2,20,312439,345537,13,30, , , , , , , , , , 
2013,CC2013071400590,DAST,3,2,3,SUN,14,7,12,20,262835,357106,13,60, , , , , , , , , , 
2013,CC2013071400680,BELN,3,2,1,SUN,14,7,13,51,333492,375116,13,30, , , , , , , , , , 
2013,CC2013071400712,BELS,3,2,1,SUN,14,7,14,10,333191,372791,13,30, , , , , , , , , , 
2013,CC2013071400727,BELE,3,1,1,SUN,14,7,9,30,335661,373931,13,30, , , , , , , , , , 
2013,CC2013071400749,NDOW,1,2,2,SUN,14,7,14,45,347331,378407,13,60,10,7,1,1,2,1,1,1,1,1
2013,CC2013071401279,MFEL,3,1,1,SUN,14,7,22,15,285728,400116,13,30, , , , , , , , , , 
2013,CC2013071401285,BELN,3,2,2,SUN,14,7,18,0,332080,374848,13,30, , , , , , , , , , 
2013,CC2013071500033,STRB,3,1,2,MON,15,7,0,20,230215,394046,13,60, , , , , , , , , , 
2013,CC2013071500196,NEWM,2,1,2,MON,15,7,4,44,291943,313933,13,60,1,1,1,1,2,1,1,1,1,1
2013,CC2013071500278,FERM,2,2,2,MON,15,7,9,3,219077,362210,13,40,1,1,1,1,1,1,1,1,1,1
2013,CC2013071500560,FOYL,3,3,2,MON,15,7,13,22,243287,419086,13,30, , , , , , , , , , 
2013,CC2013071500577,BELS,3,1,1,MON,15,7,8,45,330888,371300,1,30, , , , , , , , , , 
2013,CC2013071500595,BMON,3,1,1,MON,15,7,13,46,294897,425974,2,30, , , , , , , , , , 
2013,CC2013071500689,COLE,3,2,1,MON,15,7,14,55,282256,438608,13,30, , , , , , , , , , 
2013,CC2013071500749,OMAG,3,4,1,MON,15,7,15,49,251008,364895,13,60, , , , , , , , , , 
2013,CC2013071500765,BMON,3,2,1,MON,15,7,16,1,295388,426021,13,30, , , , , , , , , , 
2013,CC2013071500807,CRAI,3,2,1,MON,15,7,16,27,304590,356620,11,40, , , , , , , , , , 
2013,CC2013071500836,DAST,3,3,7,MON,15,7,16,30,277408,360511,13,60, , , , , , , , , , 
2013,CC2013071500889,DAST,3,2,2,MON,15,7,17,20,278432,368478,13,60, , , , , , , , , , 
2013,CC2013071501031,BELE,3,2,1,MON,15,7,19,0,335495,373467,13,30, , , , , , , , , , 
2013,CC2013071501317,COOK,3,2,2,MON,15,7,22,49,270994,372127,13,60, , , , , , , , , , 
2013,CC2013071501329,BELN,3,2,5,MON,15,7,23,0,333364,375914,13,30, , , , , , , , , , 
2013,CC2013071501388,NEWM,3,1,1,MON,15,7,23,40,319324,320314,13,60, , , , , , , , , , 
2013,CC2013071600072,FERM,1,2,4,TUE,16,7,1,15,224488,343076,13,40,1,1,1,1,4,1,1,1,1,1
2013,CC2013071600136,NEWM,3,2,2,TUE,16,7,2,50,309420,331302,11,70, , , , , , , , , , 
2013,CC2013071600483,BELE,2,2,1,MON,15,7,18,0,335116,373508,13,30,12,7,1,2,1,10,1,1,1,2
2013,CC2013071600505,MFEL,2,1,1,SAT,13,7,11,20,295861,403487,13,30,1,1,1,1,1,10,10,1,8,1
2013,CC2013071600665,COLE,3,2,1,MON,15,7,16,0,286843,426479,13,60, , , , , , , , , , 
2013,CC2013071600743,DOWN,3,1,1,TUE,16,7,14,43,345056,341690,13,60, , , , , , , , , , 
2013,CC2013071600887,NEWM,3,2,1,FRI,12,7,13,0,318309,317733,13,30, , , , , , , , , , 
2013,CC2013071600951,LIMA,3,2,1,TUE,16,7,17,0,262012,422163,13,50, , , , , , , , , , 
2013,CC2013071600985,CRAI,3,2,1,TUE,16,7,17,20,307118,356645,13,60, , , , , , , , , , 
2013,CC2013071601033,CRAI,3,2,2,TUE,16,7,18,4,302312,355389,13,30, , , , , , , , , , 
2013,CC2013071601034,NDOW,3,2,1,TUE,16,7,17,30,341063,379751,13,40, , , , , , , , , , 
2013,CC2013071601204,COLE,3,2,1,MON,1,7,18,0,285221,432228,2,30, , , , , , , , , , 
2013,CC2013071601311,CREA,3,2,2,TUE,16,7,21,0,335244,369396,13,30, , , , , , , , , , 
2013,CC2013071601373,FOYL,3,2,2,TUE,16,7,21,25,243656,416933,13,30, , , , , , , , , , 
2013,CC2013071601419,FERM,2,1,4,TUE,16,7,23,25,214270,353915,13,60,1,1,1,1,7,1,1,1,1,1
2013,CC2013071700081,DAST,3,2,2,WED,17,7,1,0,271132,358192,13,60, , , , , , , , , , 
2013,CC2013071700146,BELW,3,1,2,WED,17,7,2,27,331396,373969,13,60, , , , , , , , , , 
2013,CC2013071700272,FOYL,3,2,1,WED,17,7,8,41,258271,405945,13,60, , , , , , , , , , 
2013,CC2013071700478,CREA,3,3,1,WED,17,7,11,57,342180,374061,13,30, , , , , , , , , , 
2013,CC2013071700496,DOWN,3,1,1,WED,17,7,12,15,346643,342281,13,60, , , , , , , , , , 
2013,CC2013071700629,NDOW,3,2,2,WED,17,7,14,10,347774,380084,11,60, , , , , , , , , , 
2013,CC2013071700704,DOWN,2,1,1,WED,17,7,15,10,345846,351588,13,30,12,7,1,1,2,1,1,1,1,1
2013,CC2013071700912,BELN,2,1,1,THU,11,7,17,30,332675,374797,13,30,12,7,1,1,1,1,1,1,1,2
2013,CC2013071700915,COLE,2,4,5,WED,17,7,17,35,290251,428869,11,50,1,1,1,1,2,1,1,1,1,1
2013,CC2013071701035,BELS,3,2,4,WED,17,7,19,0,334314,372783,13,30, , , , , , , , , , 
2013,CC2013071701061,ARMA,3,2,1,WED,17,7,19,37,297048,339365,13,60, , , , , , , , , , 
2013,CC2013071701210,COOK,3,2,1,WED,17,7,20,15,281630,377118,13,30, , , , , , , , , , 
2013,CC2013071701324,LISB,2,1,1,WED,17,7,22,51,327405,370376,13,40,12,7,1,1,4,1,1,1,1,1
