id,happy1,happy2,work1,work2,work3,work4,work6,work7,work5,work8_1,work8_2,work8_3,work8_4,work8_5,work8_6,work8_7,work8open,work8_8,work8_9,work8_10,work9,work10,work11,work12,work13,work14,work15,conf1,conf2,conf3,conf4,conf5,conf6,conf7open,conf8,conf9,conf10,conf11,inc1,inc2,inc3,inc4,inc5,inc6,inc7,inc8,inc9,inc10,inc11,inc12,inc13,inc14,inc15,inc16,inc17,inc18,inc19,inc20,liv1,liv1open,liv2,liv3,liv4_1,liv4_2,liv4_3,liv4_4,liv4_5,liv4_6,liv4_7,liv4_8,liv5,liv6,liv7,liv7open,liv8,liv8open,liv8a,liv9,liv9a,liv9b,liv10,liv11,liv12,liv13open,liv14,liv14open,liv14a,liv15,liv15open,liv15a,liv16_1,liv16_2,liv16_3,liv16_4,liv16_5,liv16_6,liv16_7,liv16_8,liv16open,liv16_9,liv16_10,liv17,liv18open,liv19,liv20,liv21,liv22,liv23,liv23open,liv24_1,liv24_2,liv24_3,liv24_4,liv24_5,liv24_6,liv24_7,liv24_8,liv24open,liv24_9,liv24_10,liv26,liv26a,liv27,neigh1,neigh2,neigh3,neigh4,neigh5,neigh6,neigh7,neigh8,neigh9,neigh10,neigh11,neigh12,neigh13,neigh14,trans1,trans1a,trans2_1,trans2_2,trans2_3,trans2_4,trans2_5,trans2_6,trans2_7,trans2_8,trans2open,trans2_9,trans210,trans3,trans4,trans5open,trans6,trans7,health1,health2,health3,health4,health5,health6,health7,health8,health9,health10,health11,health12,health13,health14,health15,health16,health17,health18open,health19,fs1,fs2_1,fs2_2,fs2_3,fs2_4,fs2_5,fs2_6,fs2_7,fs3,fs4,fs5_1,fs5_2,fs5_3,fs5_4,fs5_5,fs5_6,fs5_7,fs6,fs7,fs8,fs9,fs10,fs11,beh1,beh2,beh3,beh4,beh4open,beh5,beh6,beh7,beh7open,beh8,beh9,beh10,beh11,beh11open,beh12,beh13,beh14,beh15,beh16,beh17,beh18,beh19a,beh19b,beh20,bmi,beh21,beh22,beh23,cog1,cog2,cog3,anxdep1,anxdep2,anxdep3,anxdep4,anxdep5,anxdep6,anxdep7,anxdep8,anxdep9,anxdep10,socsup1,socsup2,socsup3,socsup4,socsup5,socsup6,socsup7,socsup8,socsup9,socsup10,socsup11,socsup12,cg1,cg2,cg2open,cg3,cg4,cg5,cg6,cg7,cg7open,cg8,cg9,cg10,cg11_1,cg11_2,cg11_3,cg11_4,cg11_5,cg11_6,cg11_7,cg11_8,cg11_9,cg11_10,cg11_11,cg11_12,cg11_13,cg11_14,cg11_15,cg11_16,cg11_17,cg11open,cg11_19,cg11_20,cg11_21,cg12Open,cg13,vol1,vol2_1,vol2_2,vol2_3,vol2_4,vol2_5,vol2_6,vol2_7,vol2_8,vol2open,vol2_9,vol2_10,vol3,vol4,vol5,vol6a,vol6b,vol6c,vol6d,vol6e,vol6f,vol6g,vol6h,vol6i,vol6j,vol6k,vol6l,vol7open,vol8a,vol8b,vol8c,vol8d,vol8e,vol8f,vol8g,vol8h,vol8i,vol8j,vol8k,vol8l,vol9,vol10open,vol11,serv1,serv2,serv3,serv4,serv5,serv6,serv7,serv8,serv9,serv10,serv11,serv11a,serv12,serv13,serv14open,serv15,relig1,relig1open,relig2,relig3,net1,net2,net3,net4,sex,age,age65,marstat,boomer,hisp,race_1,race_2,race_3,race_4,race_5,race_6,race_7,educ,income,vet,PCS8,MCS8,PHQ8,PHQ2,confidence,tractce10,geoid10,namelsad10,zipcodeOpen,phoneType,stratum,finalweight
215803,8,9,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,52,3,2, , , , ,2,2,2,2,3,2,"My insurance pays for a portion of it, and the rest of it I don't know.",1,2,3,2,1,3,3,3,3,3,3,1,1,62, , , , ,1,2,2,2,2,2,1, , , , , , , , , , , , ,2,2, ,3, , ,2,1,2,1,1, , , , , , , , ,0,0,0,0,0,0,0,1,8 Neighborhood where I went to school and moved back because of that,0,0,2, ,2, , , , , , , , , , , , , , , , , , ,2,3,2,3,3,2,2,4,2,2,1,2,2,2,2,1,4,1,0,0,0,1,0,0,0, ,0,0,1, , ,1, ,3,3,4,4,4,3,1,3,4,1,2,1,2,1,1,2,2, ,2,2, , , , , , , , ,2, , , , , , , , ,2,2,1,2,1,1,2,1,1, , , , , ,1,2, , , ,2,1,3,2, , ,1,5,2,150,27.4323621227888,1,1,2,2,2,5,1,1,2,2,2,1,1,1,2,2,4,888,2,1,2,1,2,8,2,3,2,4,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,0,0,1,0,0,0,0,0, ,0,0,888,2, ,2,2,2,2,1,2,2,1,2,2,2,2,Usually in our building people ask if you can take them somewhere and I have one friend who's in charge of (couldn't think of illness) but she fundraises for it by sending out letters asking for donations.,2,1,1,2,2,4,2,1,1,2,1,1,8, ,1,8,1,1,2,2,2,1,2,2,2,2, ,1,1,Help with some of my house work,1,2, ,2,1,1,3,2,1,2,80, ,4,0,2,1,0,0,0,0,0,0,3,1,2,28.6942462,51.1249183,3,0,2,521302,42003521302,Census Tract 5213.02,15140,2,3,.582001388072968
215810,5,5,2, , , , , , ,1,0,0,1,0,0,0, ,0,0,0,51,1,2, , , , ,2,1,1,2,2,1,Private Insurance,3,2,2,3,1,3,3,3,3,2,3,3,1,51, ,2, ,62,2,1,2,2,2,2,2, ,2,0,1,0,0,0,0,0,0,0, ,4,1, ,2, , ,2,1,1,2, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,4,2,1,2,1,1,1,4,1,1,1,1,4,4,1,1,5,1,1,0,0,0,1,0,0, ,0,0,3,1, , , ,5,3,3,5,4,2,4,4,5,1,1,1,1,1,1,1,1,Minor vision problems,2,2, , , , , , , , ,1,1,0,0,0,0,0,0,1, ,1,1,1,1,1,1,1,1, , , , , ,1,1,3,4, ,2,3,3,2, , ,1,5,11,180,25.102162269391,1,1,1,4,3,2,1,1,1,3,1,1,3,1,1,1,7,10,1,1,1,1,2,2,2,2,1,4,1,8,8 Neighbors,2,1,1,1,8,8 Neighbor,3,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0, ,0,0,0,I just worry about how long I can do it without it affecting my health more. The more I keep moving the better I am so as long as I can do it I will until it affects my health., ,1,1,0,0,0,0,0,0,0, ,0,0,45,1,5,2,1,1,2,2,1,2,1,2,1,1,1,My city councilman I give her a call and she lets me know what is out there that I can do.,1,1,1,1,1,1,1,1,1,1,1,1,2,"More people taking interst in the older people and helping the older people, younger kids having more respect for their elders",1,1,1,1,1,2,1,2,1,1,1,1, ,2,2, , ,3, ,2,1,2, , , ,1,58, ,1,1,2,1,0,0,0,0,0,0,3,2,1,35.2907664,29.5612017,4,0,2,562600,42003562600,Census Tract 5626,15220,2,3,1.15845334529877
215811,10,10,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,59,1,2, , , , ,2,2,3,2,4,3,"I don't know how, Ihave no idea.",1,3,3,3,1,2,3,3,3,3,3,3,1,60, ,1,62, ,2,2,2,1,2,2,2, ,2,0,1,0,0,0,0,0,0,0, ,2,2, ,1, , ,1,2,2,1,1, , , , , , , , ,1,1,1,1,0,1,1,1,"8 We've known the fellow who owns it for 40 years, we know each other.",0,0,2, ,2, , , , , , , , , , , , , , , , , , ,2,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,5,1,1,0,0,1,0,0,0, ,0,0,2,2, , , ,3,1,1,5,2,1,1,1,3,1,2,2,2,1,1,1,1,"Crone's Disease since age 15; Dequervain's Disease (pain in knuckles, wrist), knee replacements.",1,2, , , , , , , , ,2, , , , , , , , ,2,3,2,2,1,1,2,1,2,2 Internist,1, , , ,1,2, , , ,1,2,3,2, , ,1,5,11,180,25.102162269391,1,1,1,2,2,4,1,1,2,1,2,1,1,1,2,2,10,4,1,1,1,1,1,1,1,1,1,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2, , , , , , , , , , , , ,1,888,2,2,1,2,2,2,2,1,2,2,2,2,My sister in law calls me. A friend called me to tell me about people who needed help.,2,1,1,3,1,1,1,1,1,1,1,1,1, ,8,1,2, , , , , , , , , ,2, ,2, , ,2, ,5,2,1,4,2,2,1,69, ,1,0,2,1,0,0,0,0,0,0,4,2,2,45.4481434,57.9826454,2,0,2,464300,42003464300,Census Tract 4643,15205,2,3,.830098628997803
215869,7,8,2, , , , , , ,0,0,0,0,1,0,0, ,0,0,0, , , , , ,1,29,2,2,2,2,3,2,Savings or financial assets,1,3,3,3,2,3,3,3,1,3,3,3,1,62, ,1,62, ,2,2,2,2,2,2,2, ,2,0,1,0,0,0,0,0,0,0, ,5,1, ,1, , ,2,2,2,2, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,2,3,1,3,1,1,2,3,3,2,2,2,3,3,3,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,3,2,3,3,3,4,4,3,2,2,3,1,2,2,2,1,2,2,2, ,2,2, , , , , , , , ,2, , , , , , , , ,2,2,1,1,1,1,2,1,1, , , , , ,1,2, , , ,2,2,3,1,2,2,2,5,3,190,33.6533131771227,1,1,1,3,3,5,2,2,2,3,3,2,2,1,2,2,10,1,2,1,1,1,1,1,1,1,1,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , ,1,2,2,2,2,1,2,2,2,1,2,2,2,2,through word of mouth people who need things done,2,2,1,2,1,1,1,3,2,2,1,2,1, ,1,1,2, , , , , , , , , ,2, ,2, , ,2,6 prebsyterian but I am practing I do not belong to a church,5,2,1,3,2,1,2,69, ,1,0,2,1,0,0,0,0,0,0,3,9,2,36.1929575,47.0571158,9,2,2,563900,42003563900,Census Tract 5639,15112,2,3,1.33659970760345
215874,7,8,1,16,2,1,777,8,1, , , , , , , , , , , , , , , , , , ,3,2,3,3,3,4,"Some agencies to figure out what's what, that's a toughy, nothing else",1,3,3,2,1,2,2,1,3,3,2,3,1,62, ,1,66, ,2,2,2,2,2,2,2, ,2,0,1,0,0,0,0,0,0,0, ,5,1, ,1, , ,2,2,2,2, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,3,2,1,3,2,1,2,2,2,2,2,2,3,3,2,1,5,1,0,0,0,0,0,0,0, ,0,0,3,1, , , ,2,1,1,2,2,1,1,1,3,1,2,1,2,2,2,1,1,I had bypass surgery in '92 and a few stents put in there,2,2, , , , , , , , ,2, , , , , , , , ,3,2,2,2,2,1,2,2, , ,1, , , ,1,2, , , ,2,1,3,1,1,1,1,5,9,180,26.578449905482,1,1,1,2,2,5,1,1,2,2,1,2,1,2,2,2,4,3,2,1,2,1,2,2,2,1,1,4,2, , , , , ,1,3, ,1,3,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0, ,0,0,0,"Only if I drop dead, that's it", ,2, , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,"I couldn't tell ya right now, probed but no response",1,1,2, , , , , , , , , ,2, ,2, , ,6,6 Orthodox,4,3,1,3,2,2,1,80, ,1,0,2,1,0,0,0,0,0,0,4,2,1,54.1560808,57.6663645,4,0,2,202200,42003202200,Census Tract 2022,15204,2,3,1.1194953918457
215898,10,10,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,50,1,2, , , , ,2,2,2,3,3,2,Probably have to sell the house I guess. (nothing else),1,4,3,2,1,3,3,3,1,3,3,3,1,48, , , , ,2,2,2,2,2,2,2, ,2,0,0,1,0,0,0,0,0,0, ,5,1, ,1, , ,2,2,2,1, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,2,2,2,2,1,2,2,1,1,1,1,1,3,2,2,2, ,0,0,1,1,1,0,0,0, ,0,0,2,4,The buses aren't good here. You have to walk twenty minutes to get a bus. (nothing else), , ,1,3,3,2,2,1,1,1,3,1,1,2,2,2,2,2,2, ,2,2, , , , , , , , ,2, , , , , , , , ,2,4,2,2,1,1,2,1,1, , , , , ,1,2, , , ,2,2,3,2, , ,1,5,5,140,23.294674556213,1,1,1,2,2,4,1,1,2,2,1,1,1,1,2,2,10,2,1,1,1,1,1,1,1,2,2,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,0,1,0,0,0,0,0,0, ,0,0,100,2, ,2,1,2,1,2,2,2,2,2,2,2,2,Through friends. (nothing else),2,1,2,2,2,1,1,2,2,2,2,1,1, ,1,2,1,2,2,2,1,1,2,2,2,2, ,2,2, , ,3, ,3,3,1,6,1,1,2,86, ,4,0,2,1,0,0,0,0,0,0,2,1,2,43.6678765,63.1886039,2,0,2,523400,42003523400,Census Tract 5234,15235,2,4,.889714956283569
215904,5,5,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,62,3,2, , , , ,4,2,2,3,3,3,savings,1,4,3,3,1,1,1,1,3,3,3,3,1,62, , , , ,2,1,2,2,2,2,1, , , , , , , , , , , , ,5,1, ,1, , ,4,2,2,4, , , , , , , , , , , , , , , , , , , , ,2, ,8, , , , , , , , , , , , , , , , , , ,4,3,3,5,3,4,2,4,1,3,1,1,3,8,3,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,2,2,3,3,3,4,3,3,8,3,3,1,2,2,2,2,2,2,2, ,1,2, , , , , , , , ,2, , , , , , , , ,2,1,2,2,2,1,2,1,1, , , , , ,1,2, , , ,2,8,3,2, , ,2,5,1,9999, ,2,2,2,3,1,5,4,8,4,4,3,4,1,1,2,2,0,3,2,2,2,3,1,3,1,3,3,4,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , ,1,888,2,2,2,2,2,2,2,1,2,1,2,2,I haven't had time to look - through friends,8,1,2,1,1,8,1,4,4,1,1,1,8, ,1,2,2, , , , , , , , , ,2, ,2, , ,3, ,5,1,2, , , ,2,68, ,3,0,2,1,0,0,0,0,0,0,4,1,2,999,999,16, ,2,492800,42003492800,Census Tract 4928,15025,2,4,.200009271502495
215908,8,9,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,52,1,2, , , , ,1,1,1,1,1,1,"Out of pocket. PROBED ""Insurance"" Savings",1,3,3,2,2,1,1,2,1,2,3,3,2, ,62, , , ,2,1,2,2,2,2,1, , , , , , , , , , , , ,4,1, ,1, , ,1,2,2,1, , , , , , , , , , , , , , , , , , , , ,1,Japan,2, , , , , , , , , , , , , , , , , , ,3,2,1,3,1,1,1,2,3,1,1,1,2,2,2,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,"""I have skin issues like psorriasis"" PROBED ""Nope.""",1,2, , , , , , , , ,2, , , , , , , , ,3,3,1,1,1,1,2,1,1, , , , , ,1,1,1,1, ,2,1,3,1,8,1,1,5,6,210,33.8911845730028,1,1,1,2,1,5,1,1,1,2,2,1,1,1,2,2,5,2,1,1,1,1,2,1,1,1,1,4,2, , , , , ,1,8,8 a neighbord,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,1,"Um, just being available, availability. PROBED ""No.""", ,1,0,1,0,0,0,0,1,0, ,0,0,3,2, ,2,2,2,1,2,2,2,1,1,2,2,2,"Um, just through media. Yes, TV, mail and friends. PROBED",2,3,2,2,1,2,2,3,3,1,2,1,1, ,1,1,1,1,1,1,1,1,2,1,1,2, ,1,2, , ,6,6 Christian,4,2,1,5,1,1,2,61, ,4,1,2,1,0,0,0,0,0,0,7,4,1,52.408964,58.7636321,2,0,2,519000,42003519000,Census Tract 5190,15235,2,4,.199999660253525
215969,9,9,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,62,1,2, , , , ,2,1,2,2,2,2,Probably home equity. I guess you'd have to group it all--home equity and savings.,1,3,3,3,2,1,1,2,2,3,3,3,1,63, , , , ,2,1,1,2,2,2,1, , , , , , , , , , , , ,4,1, ,1, , ,1,2,2,1, , , , , , , , , , , , , , , , , , , , ,2, ,1,4,2, , , ,1,1,1,1,1,0,0,1,8 Possibly school district,0,0,2,3,2,2,1,2,2,1,1,2,1,4,1,1,4,4,1,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,1, ,1,1,1,4,1,1,1,1,3,2,2,2,2,1,2,1,2, ,2,2, , , , , , , , ,2, , , , , , , , ,4,2,1,1,1,1,1,1,1, , , , , ,1,2, , , ,2,2,3,2, , ,1,6,0,224,30.3765432098765,2,1,2,2,2,5,1,1,2,1,2,1,1,1,2,2,10,10,1,1,1,1,2,1,2,1,1,4,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,0,1,0,0,0,0,0, ,0,0,10,1,2,1,1,2,1,1,1,2,1,1,2,2,2,"Word-of-mouth, usually. Sometimes television or newspaper. Being asked.",1,2,1,2,2,1,1,2,1,2,1,1,2,"Things with kids, mainly. Kids, bullying, that kind of thing. People in need.",1,1,2, , , , , , , , , ,8, ,2, , ,3, ,4,1,1,4,1,1,1,66, ,3,0,2,1,0,0,0,0,0,0,9,2,2,51.610269,59.835177,2,0,2,561500,42003561500,Census Tract 5615,15221,2,4,.200822412967682
215974,8,8,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,62,3,1, , , , ,1,1,1,1,1,1,"Annuity, savings.",1,1,3,3,2,1,1,1,1,3,2,3,1,62, ,2, ,62,2,1,2,2,2,2,2, ,2,0,1,0,0,0,0,0,0,0, ,5,1, ,1, , ,2,1,2,1, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,2,3,3,3,1,2,2,2,1,2,1,1,3,9,1,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,4,2,2,1,1,2,2,1,2,1,3,2,2,2,2,2,2,2,2, ,2,2, , , , , , , , ,2, , , , , , , , ,3,4,1,1,1,1,1,1,1, , , , , ,1,2, , , ,2,3,3,1,30,2,1,5,8,190,28.8862456747405,1,1,1,2,2,5,1,1,2,1,1,1,1,1,2,2,4,5,1,1,1,1,1,1,1,1,1,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,0,0,1,1,0,1,1,0, ,0,0,4,1,5,2,1,1,2,1,2,1,1,1,2,1,2,I get asked by people.  They call up and ask.,1,1,2,2,1,1,2,2,2,1,1,1,1, ,1,1,2, , , , , , , , , ,2, ,2, , ,3, ,2,1,1,3,2,2,1,62, ,1,1,2,1,0,0,0,0,0,0,7,1,1,56.2589128,52.4940285,1,0,2,523100,42003523100,Census Tract 5231,15147,2,4,.258646100759506
216000,8,8,2, , , , , , ,0,0,0,0,1,0,0, ,0,0,0, , , , , ,1,48,2,2,3,2,4,2,"don't even have an answer for that. when you think things are ok, bad things happen.",1,3,2,2,1,2,3,2,2,3,2,3,1,62, ,1,65, ,2,2,2,2,1,2,2, ,2,0,1,0,0,0,0,0,0,0, ,3,1, ,1, , ,1,2,1,1,2,2,Florida,3, ,1, , , ,0,1,1,1,1,1,0,1,8 I like it here; it is where I grew up.,0,0,2, ,2, , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,8,1,1,2,2,2,3,2,2,1,5,1,0,1,0,0,0,0,0, ,0,0,1, , ,1, ,4,3,3,4,3,3,2,2,4,2,2,2,2,2,1,2,1,"major depression, anxiety, spinal spinosis, herniated disc,",2,2, , , , , , , , ,2, , , , , , , , ,3,4,2,2,2,1,2,1,1, , , , , ,1,2, , , ,2,1,1,2, , ,2,5,4,170,29.17724609375,1,1,1,2,2,5,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,4,1,2,1,1,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2, , , , , , , , , , , , ,1,20,2,2,2,2,2,2,2,2,2,1,2,2,I don't other than what you see on TV.,1,1,1,2,2,1,2,4,1,4,1,1,2,work with special needs children and the elderly,1,1,2, , , , , , , , , ,2, ,2, , ,4, ,5,2,1,6,1,2,2,62, ,1,1,2,1,0,0,0,0,0,0,5,2,2,35.5518201,49.1692473,3,1,2,519000,42003519000,Census Tract 5190,15235,2,4,.200004518032074
216043,9,10,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,48,1,2, , , , ,1,1,3,2,2,2,insurance,2,3,2,3,1,3,3,3,3,3,3,3,2, ,777,2, ,56,2,2,1,2,2,2,2, ,2,0,1,0,0,0,0,0,0,0, ,4,1, ,1, , ,3,2,1,2, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,1,2,2,3,1,2,4,1,1,1,1,1,3,2,1,1,3,1,0,1,0,1,0,0,0, ,0,0,4,2, , , ,3,1,2,2,2,1,1,1,3,1,2,1,2,2,2,1,1,dialysis three days a week,3,2, , , , , , , , ,2, , , , , , , , ,2,3,1,1,2,1,1,1,2,2 Kidney specialist,1, , , ,1,2, , , ,1,2,3,2, , ,1,5,4,142,24.37158203125,1,1,2,2,2,5,1,1,3,3,1,1,1,1,2,2,10,60,1,1,1,1,2,1,1,1,1,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,0,0,1,0,0,0,0,0, ,0,0,10,1,3,2,2,2,1,2,2,1,1,2,1,2,2,Either on tv or I get letters from some organizations I belonged to in the past like feeding the hungry and homeless,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1,1,2, , , , , , , , , ,2, ,2, , ,6,6 jehovah witness,1,1,2, , , ,1,68, ,1,0,2,0,0,0,1,0,0,0,6,2,2,49.3883458,58.6366825,4,0,2,523100,42003523100,Census Tract 5231,15147,2,4,.420335561037064
216066,7,7,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,64,3,2, , , , ,2,1,1,8,4,2,health care ins cover some of that. when one can't afford will have to go into some kind of nursing home and they will take all your money,1,3,3,3,1,3,1,2,3,3,3,3,1,64, , , , ,2,1,2,2,2,2,1, , , , , , , , , , , , ,4,1, ,1, , ,1,2,1,1, , , , , , , , , , , , , , , , , , , , ,2, ,8, , , , , , , , , , , , , , , , , , ,3,1,1,3,1,2,4,1,2,1,2,1,4,8,3,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,1, ,2,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,1,"yes, have MS but I do not need to use a cane or otherwise need assitance. I do everything without help, I am just careful not to fall",2,2, , , , , , , , ,2, , , , , , , , ,2,2,1,1,1,1,2,1,2,2 neurologist for MS and a family doctor,1, , , ,1,2, , , ,2,2,3,2, , ,1,5,3,149,26.3912824389015,1,1,2,2,2,5,1,1,3,9,1,1,1,1,2,2,8,2,1,1,1,2,1,1,1,3,1,2,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,0,0,1,0,0,0,0,0, ,0,0,888,2, ,2,2,1,2,2,2,2,1,2,2,2,1,through friend or place of worship,1,1,2,3,2,2,2,4,8,1,1,2,1, ,2,1,2, , , , , , , , , ,2, ,2, , ,4, ,3,2,1,3,1,1,2,72, ,4,0,2,1,0,0,0,0,0,0,7,3,2,57.3159396,59.076253,2.28571428571429,0,2,561500,42003561500,Census Tract 5615,15221,2,4,.200009271502495
216093,7,5,3, , , , , , , , , , , , , , , , , , , , , , ,1,43,3,4,4,4,4,3,"private insurance, i get public assistance for medical",5,5,1,1,1,3,3,3,3,2,3,3,2, ,777, , , ,2,2,2,2,2,2,1, , , , , , , , , , , , ,5,1, ,1, , ,5,2,2,2, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,3,5,2,4,1,1,4,5,4,4,4,3,1,1,3,1,3,1,0,0,0,0,0,0,0, ,0,0,1, , ,1, ,5,4,4,6,5,4,3,4,3,1,1,1,1,1,1,2,1,"migrane syndrome, IBS irritable bowl syndrome, carple-tunnel, spinal scholeosus",2,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1, ,1,1,1,1,1,2,1,1, , , , , ,1,2, , , ,2,1,1,2, , ,2,5,3,248,43.9264298311917,1,1,1,1,2,5,2,2,2,4,4,2,1,3,1,1,25,5,1,1,1,1,2,1,1,1,1,5,2, , , , , ,1,7,7 sister,1,5,3,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0, ,0,0,0,"she has mental problems, but i dont' have any concerns for my ability to help her", ,2, , , , , , , , , , , , ,1,20,2,2,2,2,2,2,2,1,2,2,2,2,"different people, the tv, the news, magazines, newletters",2,2,1,2,1,1,2,1,3,1,1,1,1, ,2,1,2, , , , , , , , , ,2, ,2, , ,2,6 Baptist,4,1,1,2,2,2,2,65, ,4,0,2,0,0,0,1,0,0,0,7,1,2,21.1951433,34.2524713,12,2,2,040200,42003040200,Census Tract 402,15219,2,4,.199999630451202
216121,8,8,1,25,2,1,777,2,1, , , , , , , , , , , , , , , , , , ,4,4,2,2,2,4,I wouldn't; you'd have to put me in a box and put me under.  I think it's a shame,3,2,3,2,1,3,3,3,3,3,2,3,1,62, , , , ,2,2,2,2,2,2,1, , , , , , , , , , , , ,5,1, ,2, , ,3,2,2,2, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,4,4,2,5,3,2,4,5,1,2,1,1,3,2,2,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,3,1,2,1,1,1,2,1,1,1,3,1,1,2,2,2,2,2,2, ,1,2, , , , , , , , ,2, , , , , , , , ,3,4,2,1,1,1,2,1,1, , , , , ,1,2, , , ,2,1,3,2, , ,2,5,6,142,22.9168962350781,2,2,2,2,2,5,1,1,1,1,1,1,1,1,2,2,10,6,1,1,1,1,1,1,1,1,1,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,"More areas of volunteering; I live in such a bad area what could you really do, the hospital is not here anymore so where could you volunteer",1,2,2, , , , , , , , , ,2, ,2, , ,3, ,2,2,1,4,2,2,2,69, ,4,0,2,1,0,0,0,0,0,0,3,9,2,56.6760612,57.4803451,0,0,2,513800,42003513800,Census Tract 5138,15104,2,4,.228732004761696
