HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
HN24B,"Intermediate Knee Procedures for Non-Trauma, 19 years and over, with CC Score 2-3",15,.,.,.,1,.,.,18,.,.,.,.,2,.,.,.,2,38
HN24C,"Intermediate Knee Procedures for Non-Trauma, 19 years and over, with CC Score 0-1",80,.,.,.,35,.,.,75,.,.,.,.,4,.,.,.,10,204
HN24D,"Intermediate Knee Procedures for Non-Trauma, between 6 and 18 years, with CC Score 1+",.,.,.,.,.,.,.,10,.,.,.,.,2,.,.,.,.,12
HN24E,"Intermediate Knee Procedures for Non-Trauma, between 6 and 18 years, with CC Score 0",6,.,.,.,1,.,.,31,.,.,.,.,2,.,.,.,.,40
HN24F,"Intermediate Knee Procedures for Non-Trauma, 5 years and under",.,.,.,.,.,.,.,10,.,.,.,.,.,.,.,.,.,10
HN25A,"Minor Knee Procedures for Non-Trauma, 19 years and over",19,.,.,1,2,.,.,17,.,.,.,.,6,.,.,.,5,50
HN25B,"Minor Knee Procedures for Non-Trauma, 18 years and under",1,.,.,.,.,.,.,7,.,.,.,.,2,.,.,.,.,10
HN26A,"Minimal Knee Procedures, 19 years and over",3,.,.,.,.,.,.,4,.,.,.,.,.,.,.,.,.,7
HN26B,"Minimal Knee Procedures, between 6 and 18 years",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
HN32A,Very Major Foot Procedures for Non-Trauma with CC Score 4+,.,.,.,.,.,.,.,11,.,.,.,.,.,.,.,.,.,11
HN32B,Very Major Foot Procedures for Non-Trauma with CC Score 2-3,2,.,.,.,.,.,.,20,.,.,.,.,1,.,.,.,.,23
HN32C,Very Major Foot Procedures for Non-Trauma with CC Score 0-1,17,.,.,.,.,.,.,94,.,.,.,.,1,.,.,.,1,113
HN33A,"Major Foot Procedures for Non-Trauma, 19 years and over, with CC Score 4+",3,.,.,.,.,.,.,7,.,.,.,.,1,.,.,.,1,12
HN33B,"Major Foot Procedures for Non-Trauma, 19 years and over, with CC Score 2-3",6,.,.,.,1,.,.,18,.,.,.,.,3,.,.,.,2,30
HN33C,"Major Foot Procedures for Non-Trauma, 19 years and over, with CC Score 0-1",56,.,.,.,2,.,.,131,.,.,.,.,1,.,.,.,1,191
HN33D,"Major Foot Procedures for Non-Trauma, 18 years and under",2,.,.,.,.,.,.,11,.,.,.,.,1,.,.,.,.,14
HN34A,"Intermediate Foot Procedures for Non-Trauma, 19 years and over, with CC Score 4+",1,.,.,.,.,.,.,12,.,.,.,.,3,.,.,.,2,18
HN34B,"Intermediate Foot Procedures for Non-Trauma, 19 years and over, with CC Score 2-3",5,.,.,.,1,.,.,7,.,.,.,.,2,.,.,.,1,16
HN34C,"Intermediate Foot Procedures for Non-Trauma, 19 years and over, with CC Score 0-1",50,.,.,1,7,.,.,124,.,.,.,.,10,.,.,.,25,217
HN34D,"Intermediate Foot Procedures for Non-Trauma, 18 years and under",1,.,.,.,2,.,.,28,.,.,.,.,6,.,.,.,5,42
HN35A,"Minor Foot Procedures for Non-Trauma, 19 years and over",9,.,1,.,1,.,.,23,.,.,.,.,3,.,1,.,7,45
HN35B,"Minor Foot Procedures for Non-Trauma, 18 years and under",.,.,.,.,.,.,.,13,.,.,.,.,1,.,.,.,.,14
HN36Z,Minimal Foot Procedures,1,.,.,.,.,.,.,3,.,.,.,.,2,.,.,.,.,6
HN42A,Very Major Hand Procedures for Non-Trauma with CC Score 2+,.,.,.,.,1,.,.,7,.,.,.,.,.,.,.,.,2,10
HN42B,Very Major Hand Procedures for Non-Trauma with CC Score 0-1,3,.,.,.,1,.,.,14,.,.,.,.,.,.,.,.,4,22
HN43A,"Major Hand Procedures for Non-Trauma, 19 years and over, with CC Score 2+",5,.,.,.,1,.,.,21,.,.,.,.,.,.,.,.,1,28
HN43B,"Major Hand Procedures for Non-Trauma, 19 years and over, with CC Score 0-1",14,.,.,.,12,.,.,90,.,.,.,.,.,.,.,.,15,131
HN43C,"Major Hand Procedures for Non-Trauma, 18 years and under",2,.,.,.,.,.,.,3,.,.,.,.,1,.,.,.,1,7
HN44A,"Intermediate Hand Procedures for Non-Trauma, 19 years and over, with CC Score 2+",3,.,.,.,2,.,.,11,.,.,.,.,3,.,.,.,9,28
HN44B,"Intermediate Hand Procedures for Non-Trauma, 19 years and over, with CC Score 0-1",14,.,.,.,17,.,.,64,.,.,.,.,4,.,.,.,27,126
HN44C,"Intermediate Hand Procedures for Non-Trauma, between 6 and 18 years",2,.,.,.,.,.,.,5,.,.,.,.,3,.,.,.,5,15
HN44D,"Intermediate Hand Procedures for Non-Trauma, 5 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
HN45A,"Minor Hand Procedures for Non-Trauma, 19 years and over",12,.,1,11,7,2,.,45,.,.,.,.,13,.,1,.,9,101
HN45B,"Minor Hand Procedures for Non-Trauma, between 6 and 18 years",1,.,.,.,1,.,.,8,.,.,.,.,.,.,.,.,2,12
HN45C,"Minor Hand Procedures for Non-Trauma, 5 years and under",.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,2
HN52A,Very Major Shoulder Procedures for Non-Trauma with CC Score 4+,1,.,.,.,.,.,.,4,.,.,.,.,1,.,.,.,1,7
HN52B,Very Major Shoulder Procedures for Non-Trauma with CC Score 2-3,5,.,.,.,2,.,.,10,.,.,.,.,.,.,.,.,.,17
HN52C,Very Major Shoulder Procedures for Non-Trauma with CC Score 0-1,17,.,.,.,20,.,.,62,.,.,.,.,2,.,.,.,1,102
HN53A,Major Shoulder Procedures for Non-Trauma with CC Score 4+,1,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,2
HN53B,Major Shoulder Procedures for Non-Trauma with CC Score 2-3,1,.,.,.,6,.,.,21,.,.,.,.,.,.,.,.,.,28
HN53C,Major Shoulder Procedures for Non-Trauma with CC Score 0-1,20,.,.,.,86,.,.,168,.,.,.,.,6,.,.,.,6,286
HN54A,"Intermediate Shoulder Procedures for Non-Trauma, 19 years and over, with CC Score 4+",1,.,.,.,1,.,.,3,.,.,.,.,.,.,.,.,1,6
HN54B,"Intermediate Shoulder Procedures for Non-Trauma, 19 years and over, with CC Score 2-3",7,.,.,.,2,.,.,8,.,.,.,.,1,.,.,.,1,19
HN54C,"Intermediate Shoulder Procedures for Non-Trauma, 19 years and over, with CC Score 0-1",40,.,.,.,27,.,.,92,.,.,.,.,2,.,.,.,9,170
HN54D,"Intermediate Shoulder Procedures for Non-Trauma, 18 years and under",1,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1,3
HN55Z,Minor Shoulder Procedures for Non-Trauma,6,.,.,.,7,.,.,24,.,.,.,.,4,.,.,.,3,44
HN56Z,Minimal Shoulder Procedures,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
HN62A,Very Major Elbow Procedures for Non-Trauma with CC Score 2+,1,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,2
HN62B,Very Major Elbow Procedures for Non-Trauma with CC Score 0-1,5,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,10
HN63A,Major Elbow Procedures for Non-Trauma with CC Score 2+,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
HN63B,Major Elbow Procedures for Non-Trauma with CC Score 0-1,3,.,.,.,2,.,.,21,.,.,.,.,1,.,.,.,1,28
HN64A,"Intermediate Elbow Procedures for Non-Trauma, 19 years and over, with CC Score 2+",.,.,.,.,.,.,.,4,.,.,.,.,.,.,.,.,1,5
HN64B,"Intermediate Elbow Procedures for Non-Trauma, 19 years and over, with CC Score 0-1",4,.,.,.,4,.,.,25,.,.,.,.,3,.,.,.,3,39
HN64C,"Intermediate Elbow Procedures for Non-Trauma, between 6 and 18 years",10,.,.,.,1,.,.,11,.,.,.,.,3,.,.,.,1,26
HN64D,"Intermediate Elbow Procedures for Non-Trauma, 5 years and under",5,.,.,.,.,.,.,4,.,.,.,.,.,.,.,.,.,9
HN65Z,Minor Elbow Procedures for Non-Trauma,5,.,.,.,2,.,.,7,.,.,.,.,7,.,.,.,3,24
HN80B,"Very Complex, Hip or Knee Procedures for Non-Trauma, with CC score 6-8",.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
HN80C,"Very Complex, Hip or Knee Procedures for Non-Trauma, with CC score 3-5",.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,2
HN80D,"Very Complex, Hip or Knee Procedures for Non-Trauma, with CC score 0-2",2,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,3
HN81A,"Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 9+",.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
HN81B,"Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 6-8",1,.,.,.,.,.,.,2,.,.,.,.,1,.,.,.,.,4
HN81C,"Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 4-5",6,.,.,.,1,.,.,8,.,.,.,.,3,.,.,.,1,19
HN81D,"Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 2-3",5,.,.,.,7,.,.,25,.,.,.,.,1,.,.,.,3,41
HN81E,"Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 0-1",13,.,.,.,15,.,.,55,.,.,.,.,3,.,.,.,1,87
HN85Z,"Very Complex, Foot, Hand, Shoulder or Elbow Procedures for Non-Trauma",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HN86A,"Complex, Foot, Hand, Shoulder or Elbow Procedures for Non-Trauma, with CC Score 2+",1,.,.,.,.,.,.,4,.,.,.,.,2,.,.,.,.,7
HN86B,"Complex, Foot, Hand, Shoulder or Elbow Procedures for Non-Trauma, with CC Score 0-1",.,.,.,.,1,.,.,10,.,.,.,.,.,.,.,.,.,11
HN93Z,"Other Muscle, Tendon, Fascia or Ligament Procedures",6,.,1,.,4,.,.,.,.,.,.,.,.,.,.,.,.,11
HT12B,Very Major Hip Procedures for Trauma with CC Score 9-11,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HT12C,Very Major Hip Procedures for Trauma with CC Score 6-8,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HT12D,Very Major Hip Procedures for Trauma with CC Score 3-5,.,.,.,.,.,.,.,1,.,.,.,.,3,.,.,.,.,4
HT12E,Very Major Hip Procedures for Trauma with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
HT13C,Major Hip Procedures for Trauma with CC 6-8,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
HT13D,Major Hip Procedures for Trauma with CC 3-5,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HT13E,Major Hip Procedures for Trauma with CC 0-2,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
HT14A,Intermediate Hip Procedures for Trauma with CC Score 4+,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
HT14B,Intermediate Hip Procedures for Trauma with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
HT14C,Intermediate Hip Procedures for Trauma with CC Score 0-1,5,.,.,.,.,.,.,1,.,.,.,.,2,.,.,.,1,9
HT15Z,Minor Hip Procedures for Trauma,.,.,.,.,.,.,.,1,.,.,.,.,2,.,.,.,1,4
HT22A,Very Major Knee Procedures for Trauma with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HT22C,Very Major Knee Procedures for Trauma with CC Score 0-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
HT23B,"Major Knee Procedures for Trauma, 19 years and over, with CC Score 2-3",1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
HT23C,"Major Knee Procedures for Trauma, 19 years and over, with CC Score 1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2
HT23D,"Major Knee Procedures for Trauma, 19 years and over, with CC Score 0",2,.,.,.,1,.,.,2,.,.,.,.,6,.,.,.,2,13
HT23E,"Major Knee Procedures for Trauma, 18 years and under",.,.,.,.,.,.,.,1,.,.,.,.,3,.,.,.,1,5
HT24A,"Intermediate Knee Procedures for Trauma, 19 years and over, with CC Score 2+",.,.,.,.,.,.,.,1,.,.,.,.,1,.,.,.,1,3
HT24B,"Intermediate Knee Procedures for Trauma, 19 years and over, with CC Score 1",.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,2
HT24C,"Intermediate Knee Procedures for Trauma, 19 years and over, with CC Score 0",5,.,.,.,.,.,.,6,.,.,.,.,3,.,.,.,5,19
HT24D,"Intermediate Knee Procedures for Trauma, 18 years and under",5,.,.,.,.,.,.,3,.,.,.,.,4,.,.,.,1,13
HT25Z,Minor Knee Procedures for Trauma,2,.,.,.,.,.,.,1,.,.,.,.,3,.,.,.,.,6
HT32C,Very Major Foot Procedures for Trauma with CC Score 0-1,2,.,.,.,.,.,.,1,.,.,.,.,5,.,.,.,.,8
HT33A,"Major Foot Procedures for Trauma, 19 years and over, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HT33B,"Major Foot Procedures for Trauma, 19 years and over, with CC Score 2-3",1,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,2,5
HT33C,"Major Foot Procedures for Trauma, 19 years and over, with CC Score 1",1,.,.,.,.,.,.,1,.,.,.,.,1,.,.,.,3,6
HT33D,"Major Foot Procedures for Trauma, 19 years and over, with CC Score 0",25,.,.,.,5,.,.,7,.,.,.,.,17,.,.,.,16,70
HT33E,"Major Foot Procedures for Trauma, 18 years and under",.,.,.,.,1,.,.,2,.,.,.,.,3,.,.,.,3,9
HT34B,"Intermediate Foot Procedures for Trauma, 19 years and over, with CC Score 2-3",1,.,.,.,.,.,.,1,.,.,.,.,3,.,.,.,.,5
HT34C,"Intermediate Foot Procedures for Trauma, 19 years and over, with CC Score 1",.,.,.,.,1,.,.,.,.,.,.,.,3,.,.,.,2,6
HT34D,"Intermediate Foot Procedures for Trauma, 19 years and over, with CC Score 0",5,.,.,.,1,.,.,7,.,.,.,.,23,.,.,.,14,50
HT34E,"Intermediate Foot Procedures for Trauma, 18 years and under",4,.,.,.,.,.,.,1,.,.,.,.,9,.,.,.,4,18
HT35Z,Minor Foot Procedures for Trauma,.,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,2,4
HT42A,Very Major Hand Procedures for Trauma with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,2,3
HT42B,Very Major Hand Procedures for Trauma with CC Score 0-1,9,.,.,.,6,.,.,.,.,.,.,.,4,.,.,.,3,22
HT43A,"Major Hand Procedures for Trauma, 19 years and over, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HT43B,"Major Hand Procedures for Trauma, 19 years and over, with CC Score 2-3",4,.,.,.,1,.,.,.,.,.,.,.,5,.,.,.,12,22
HT43C,"Major Hand Procedures for Trauma, 19 years and over, with CC Score 0-1",52,.,.,.,37,.,.,9,.,.,.,.,74,.,.,.,83,255
HT43D,"Major Hand Procedures for Trauma, between 6 and 18 years",11,.,.,.,5,.,.,2,.,.,.,.,10,.,.,.,13,41
HT43E,"Major Hand Procedures for Trauma, 5 years and under",1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
HT44B,"Intermediate Hand Procedures for Trauma, 19 years and over, with CC Score 2-3",1,.,.,.,.,.,.,1,.,.,.,.,1,.,.,.,5,8
HT44C,"Intermediate Hand Procedures for Trauma, 19 years and over, with CC Score 0-1",17,.,.,.,6,.,.,7,.,.,.,.,10,.,.,.,22,62
HT44D,"Intermediate Hand Procedures for Trauma, between 6 and 18 years",23,.,.,.,.,.,.,1,.,.,.,.,14,.,.,.,12,50
HT44E,"Intermediate Hand Procedures for Trauma, 5 years and under",1,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,1,6
HT45Z,Minor Hand Procedures for Trauma,2,.,.,.,.,.,.,3,.,.,.,.,2,.,.,.,2,9
HT52A,Very Major Shoulder Procedures for Trauma with CC Score 4+,.,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,.,2
HT52B,Very Major Shoulder Procedures for Trauma with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HT52C,Very Major Shoulder Procedures for Trauma with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,2,4
HT53B,"Major Shoulder Procedures for Trauma, 19 years and over, with CC Score 2-3",3,.,.,.,1,.,.,2,.,.,.,.,1,.,.,.,1,8
HT53C,"Major Shoulder Procedures for Trauma, 19 years and over, with CC Score 1",1,.,.,.,1,.,.,.,.,.,.,.,8,.,.,.,4,14
HT53D,"Major Shoulder Procedures for Trauma, 19 years and over, with CC Score 0",9,.,.,.,11,.,.,4,.,.,.,.,19,.,.,.,16,59
HT54A,Intermediate Shoulder Procedures for Trauma with CC Score 4+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
HT54B,Intermediate Shoulder Procedures for Trauma with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HT54C,Intermediate Shoulder Procedures for Trauma with CC Score 1,1,.,.,.,.,.,.,1,.,.,.,.,1,.,.,.,1,4
HT54D,Intermediate Shoulder Procedures for Trauma with CC Score 0,3,.,.,.,.,.,.,6,.,.,.,.,5,.,.,.,5,19
HT55Z,Minor Shoulder Procedures for Trauma,1,.,.,.,1,.,.,1,.,.,.,.,3,.,.,.,.,6
HT62A,Very Major Elbow Procedures for Trauma with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HT62B,Very Major Elbow Procedures for Trauma with CC score 0-1,.,.,.,.,1,.,.,.,.,.,.,.,3,.,.,.,.,4
HT63A,"Major Elbow Procedures for Trauma, 19 years and over, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
HT63B,"Major Elbow Procedures for Trauma, 19 years and over, with CC Score 2-3",.,.,.,.,1,.,.,1,.,.,.,.,2,.,.,.,1,5
HT63C,"Major Elbow Procedures for Trauma, 19 years and over, with CC Score 1",.,.,.,.,.,.,.,1,.,.,.,.,3,.,.,.,2,6
HT63D,"Major Elbow Procedures for Trauma, 19 years and over, with CC Score 0",2,.,.,.,5,.,.,6,.,.,.,.,11,.,.,.,11,35
HT63E,"Major Elbow Procedures for Trauma, between 6 and 18 years",4,.,.,.,1,.,.,1,.,.,.,.,13,.,.,.,4,23
HT63F,"Major Elbow Procedures for Trauma, 5 years and under",3,.,.,.,.,.,.,.,.,.,.,.,10,.,.,.,.,13
HT64A,"Intermediate Elbow Procedures for Trauma, 19 years and over, with CC Score 1+",3,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,3,7
HT64B,"Intermediate Elbow Procedures for Trauma, 19 years and over, with CC Score 0",.,.,.,.,1,.,.,1,.,.,.,.,4,.,.,.,3,9
HT64C,"Intermediate Elbow Procedures for Trauma, between 6 and 18 years",7,.,.,.,.,.,.,2,.,.,.,.,7,.,.,.,1,17
HT64D,"Intermediate Elbow Procedures for Trauma, 5 years and under",14,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,20
HT65Z,Minor Elbow Procedures for Trauma,1,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
HT81C,"Complex, Hip or Knee Procedures for Trauma, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
JA12E,"Malignant Breast Disorders with Interventions, with CC Score 3-6",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JA12F,"Malignant Breast Disorders with Interventions, with CC Score 0-2",1,2,2,.,1,.,.,.,.,.,.,.,.,.,.,.,1,7
JA12G,"Malignant Breast Disorders without Interventions, with CC Score 9+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JA12H,"Malignant Breast Disorders without Interventions, with CC Score 6-8",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JA12J,"Malignant Breast Disorders without Interventions, with CC Score 4-5",.,.,7,.,1,.,.,.,.,.,.,.,.,.,.,.,2,10
JA12K,"Malignant Breast Disorders without Interventions, with CC Score 2-3",1,1,7,.,1,.,.,.,.,.,.,.,.,.,.,.,2,12
JA12L,"Malignant Breast Disorders without Interventions, with CC Score 0-1",1,2,17,.,5,.,.,.,.,.,.,.,.,.,.,.,.,25
JA13A,Non-Malignant Breast Disorders with Interventions,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JA13C,"Non-Malignant Breast Disorders without Interventions, with CC Score 0-3",2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3
JA20D,Unilateral Major Breast Procedures with CC Score 6+,4,6,13,.,2,.,.,.,.,.,.,.,.,.,.,.,5,30
JA20E,Unilateral Major Breast Procedures with CC Score 3-5,25,40,46,.,12,1,.,.,.,.,.,.,.,.,.,.,31,155
JA20F,Unilateral Major Breast Procedures with CC Score 0-2,154,205,207,2,162,4,.,.,.,.,.,.,3,.,.,.,109,846
JA21A,Bilateral Major Breast Procedures with CC Score 1+,2,6,30,.,5,.,.,.,.,.,.,.,.,.,.,.,16,59
JA21B,Bilateral Major Breast Procedures with CC Score 0,6,5,29,.,2,.,.,.,.,.,.,.,2,.,2,.,18,64
JA30Z,Unilateral Delayed Pedicled Myocutaneous Breast Reconstruction,1,8,2,.,6,.,.,.,.,.,.,.,1,.,.,.,3,21
JA31Z,Bilateral Delayed Pedicled Myocutaneous Breast Reconstruction,.,1,3,.,2,.,.,.,.,.,.,.,.,.,.,.,1,7
JA32Z,Unilateral Excision of Breast with Immediate Pedicled Myocutaneous Flap Reconstruction,4,8,20,.,5,.,.,.,.,.,.,.,.,.,.,.,19,56
JA33Z,Bilateral Excision of Breast with Immediate Pedicled Myocutaneous Flap Reconstruction,3,2,16,.,5,.,.,.,.,.,.,.,.,.,.,.,8,34
JA34Z,Unilateral Delayed Free Perforator Flap Breast Reconstruction,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,3,5
JA36Z,Unilateral Excision of Breast with Immediate Free Perforator Flap Reconstruction,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
JA38A,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 5+",.,7,10,.,.,2,.,.,.,.,.,.,.,.,.,.,4,23
JA38B,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 2-4",8,14,21,.,10,3,.,.,.,.,.,.,.,.,.,.,14,70
JA38C,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 0-1",32,29,26,.,25,12,.,.,.,.,.,.,.,.,.,.,12,136
JA39Z,Bilateral Major Breast Procedures with Lymph Node Clearance,6,2,5,.,1,1,.,.,.,.,.,.,.,.,.,.,1,16
JA40Z,Unilateral Therapeutic Mammoplasty,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JA41Z,Bilateral Therapeutic Mammoplasty,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3
JA42Z,Bilateral Intermediate Breast Procedures,1,1,1,.,5,.,.,.,.,.,.,.,.,.,.,.,.,8
JA43A,Unilateral Intermediate Breast Procedures with CC Score 3+,1,1,8,.,.,.,.,.,.,.,.,.,.,.,.,.,1,11
JA43B,Unilateral Intermediate Breast Procedures with CC Score 0-2,16,10,18,.,16,2,.,.,.,.,.,.,1,.,.,.,3,66
JA45Z,Unilateral Minor Breast Procedures,.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,2,4
JB32A,Minor Burn (TBSA of less than 20%) with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,.,23,.,.,.,.,23
JB32B,Minor Burn (TBSA of less than 20%) with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
JB32C,Minor Burn (TBSA of less than 20%) without Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
JB33A,Other Burn with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,.,11,.,.,.,.,11
JB33B,Other Burn with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
JB33C,Other Burn without Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
JC40Z,Multiple Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
JC41Z,Major Skin Procedures,2,.,1,.,.,.,.,.,.,.,.,.,6,.,1,.,29,39
JC42A,"Intermediate Skin Procedures, 13 years and over",35,3,18,2,8,2,.,6,.,.,1,.,23,.,6,.,59,163
JC42B,"Intermediate Skin Procedures, 12 years and under",10,.,.,.,1,.,.,.,.,.,.,.,7,.,.,.,1,19
JC43A,"Minor Skin Procedures, 13 years and over",27,.,5,1,3,3,.,3,.,.,.,.,6,.,3,.,8,59
JC43B,"Minor Skin Procedures, 12 years and under",14,.,.,.,1,.,.,.,.,.,.,.,5,.,.,.,.,20
JD07A,"Skin Disorders with Interventions, with CC Score 12+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
JD07B,"Skin Disorders with Interventions, with CC Score 8-11",1,.,.,.,.,.,.,2,.,.,.,.,4,.,.,.,4,11
JD07C,"Skin Disorders with Interventions, with CC Score 4-7",7,.,5,1,1,.,.,.,.,.,.,.,3,.,1,.,30,48
JD07D,"Skin Disorders with Interventions, with CC Score 0-3",29,5,10,10,5,1,.,6,.,.,3,.,54,.,1,.,124,248
JD07F,"Skin Disorders without Interventions, with CC Score 14-18",.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,.,3
JD07G,"Skin Disorders without Interventions, with CC Score 10-13",.,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6
JD07H,"Skin Disorders without Interventions, with CC Score 6-9",5,1,8,.,10,.,.,4,.,.,.,.,1,.,4,.,2,35
JD07J,"Skin Disorders without Interventions, with CC Score 2-5",12,3,31,.,11,2,.,6,.,.,.,.,10,.,2,.,2,79
JD07K,"Skin Disorders without Interventions, with CC Score 0-1",96,2,82,.,22,2,.,.,.,.,.,.,8,.,2,.,4,218
KA03C,Parathyroid Procedures with CC Score 2+,.,1,8,.,1,.,.,.,.,.,.,.,20,.,.,.,12,42
KA03D,Parathyroid Procedures with CC Score 0-1,1,1,4,.,6,.,.,.,.,.,.,.,24,.,.,.,18,54
KA04A,Adrenal Procedures with CC Score 2+,.,.,1,.,1,.,.,.,.,.,.,.,7,.,.,.,.,9
KA04B,Adrenal Procedures with CC Score 0-1,1,.,.,.,1,.,.,.,.,.,.,.,16,.,.,.,.,18
KA05C,Anterior Pituitary Disorders with CC Score 2+,1,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
KA05D,Anterior Pituitary Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
KA06C,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 4+",5,.,6,.,.,.,.,.,.,.,.,.,3,.,.,.,.,14
KA06D,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 2-3",.,.,3,.,.,.,.,.,.,.,.,.,13,.,.,.,.,16
KA06E,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,48,1,.,.,.,.,.,.,.,.,19,.,.,.,.,68
KA07A,Non-Surgical Thyroid Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2
