HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
HN85Z,"Very Complex, Foot, Hand, Shoulder or Elbow Procedures for Non-Trauma",.,.,.,.,.,.,.,.,.,.,.,.,"8,566",.,.,.,.,"8,566"
HN86A,"Complex, Foot, Hand, Shoulder or Elbow Procedures for Non-Trauma, with CC Score 2+","7,886",.,.,.,.,.,.,"31,322",.,.,.,.,"11,531",.,.,.,.,"50,739"
HN86B,"Complex, Foot, Hand, Shoulder or Elbow Procedures for Non-Trauma, with CC Score 0-1",.,.,.,.,"7,884",.,.,"58,448",.,.,.,.,.,.,.,.,.,"66,332"
HN93Z,"Other Muscle, Tendon, Fascia or Ligament Procedures","20,005",.,"3,091",.,"11,301",.,.,.,.,.,.,.,.,.,.,.,.,"34,397"
HT12B,Very Major Hip Procedures for Trauma with CC Score 9-11,.,.,.,.,.,.,.,.,.,.,.,.,"7,676",.,.,.,.,"7,676"
HT12C,Very Major Hip Procedures for Trauma with CC Score 6-8,.,.,.,.,.,.,.,.,.,.,.,.,"6,491",.,.,.,.,"6,491"
HT12D,Very Major Hip Procedures for Trauma with CC Score 3-5,.,.,.,.,.,.,.,"6,900",.,.,.,.,"18,798",.,.,.,.,"25,698"
HT12E,Very Major Hip Procedures for Trauma with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,"12,653",.,.,.,.,"12,653"
HT13C,Major Hip Procedures for Trauma with CC 6-8,"2,252",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,670","10,923"
HT13D,Major Hip Procedures for Trauma with CC 3-5,.,.,.,.,.,.,.,.,.,.,.,.,"3,955",.,.,.,.,"3,955"
HT13E,Major Hip Procedures for Trauma with CC 0-2,.,.,.,.,.,.,.,.,.,.,.,.,"8,452",.,.,.,.,"8,452"
HT14A,Intermediate Hip Procedures for Trauma with CC Score 4+,.,.,.,.,.,.,.,"23,820",.,.,.,.,.,.,.,.,.,"23,820"
HT14B,Intermediate Hip Procedures for Trauma with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,541","2,541"
HT14C,Intermediate Hip Procedures for Trauma with CC Score 0-1,"13,830",.,.,.,.,.,.,"2,267",.,.,.,.,"7,679",.,.,.,"2,072","25,847"
HT15Z,Minor Hip Procedures for Trauma,.,.,.,.,.,.,.,"2,097",.,.,.,.,"4,186",.,.,.,"1,299","7,582"
HT22A,Very Major Knee Procedures for Trauma with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"9,588",.,.,.,.,"9,588"
HT22C,Very Major Knee Procedures for Trauma with CC Score 0-1,"3,953",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,953"
HT23B,"Major Knee Procedures for Trauma, 19 years and over, with CC Score 2-3","4,166",.,.,.,.,.,.,.,.,.,.,.,"1,216",.,.,.,.,"5,383"
HT23C,"Major Knee Procedures for Trauma, 19 years and over, with CC Score 1",.,.,.,.,.,.,.,.,.,.,.,.,"3,421",.,.,.,"3,012","6,433"
HT23D,"Major Knee Procedures for Trauma, 19 years and over, with CC Score 0","6,851",.,.,.,"4,643",.,.,"6,661",.,.,.,.,"21,996",.,.,.,"7,059","47,209"
HT23E,"Major Knee Procedures for Trauma, 18 years and under",.,.,.,.,.,.,.,"3,132",.,.,.,.,"13,158",.,.,.,"3,618","19,909"
HT24A,"Intermediate Knee Procedures for Trauma, 19 years and over, with CC Score 2+",.,.,.,.,.,.,.,"1,773",.,.,.,.,"7,725",.,.,.,"1,565","11,064"
HT24B,"Intermediate Knee Procedures for Trauma, 19 years and over, with CC Score 1",.,.,.,.,.,.,.,"4,378",.,.,.,.,.,.,.,.,.,"4,378"
HT24C,"Intermediate Knee Procedures for Trauma, 19 years and over, with CC Score 0","14,845",.,.,.,.,.,.,"19,699",.,.,.,.,"5,798",.,.,.,"8,810","49,153"
HT24D,"Intermediate Knee Procedures for Trauma, 18 years and under","12,744",.,.,.,.,.,.,"5,513",.,.,.,.,"15,733",.,.,.,"1,565","35,556"
HT25Z,Minor Knee Procedures for Trauma,"3,209",.,.,.,.,.,.,"1,854",.,.,.,.,"6,717",.,.,.,.,"11,781"
HT32C,Very Major Foot Procedures for Trauma with CC Score 0-1,"7,727",.,.,.,.,.,.,"3,841",.,.,.,.,"28,460",.,.,.,.,"40,028"
HT33A,"Major Foot Procedures for Trauma, 19 years and over, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"7,979",.,.,.,.,"7,979"
HT33B,"Major Foot Procedures for Trauma, 19 years and over, with CC Score 2-3","5,350",.,.,.,.,.,.,.,.,.,.,.,"8,695",.,.,.,"6,244","20,289"
HT33C,"Major Foot Procedures for Trauma, 19 years and over, with CC Score 1","3,249",.,.,.,.,.,.,"2,105",.,.,.,.,"3,181",.,.,.,"11,698","20,233"
HT33D,"Major Foot Procedures for Trauma, 19 years and over, with CC Score 0","89,812",.,.,.,"17,285",.,.,"19,968",.,.,.,.,"70,603",.,.,.,"44,386","242,054"
HT33E,"Major Foot Procedures for Trauma, 18 years and under",.,.,.,.,"3,673",.,.,"5,948",.,.,.,.,"9,480",.,.,.,"5,097","24,198"
HT34B,"Intermediate Foot Procedures for Trauma, 19 years and over, with CC Score 2-3","2,252",.,.,.,.,.,.,"2,762",.,.,.,.,"11,323",.,.,.,.,"16,337"
HT34C,"Intermediate Foot Procedures for Trauma, 19 years and over, with CC Score 1",.,.,.,.,"3,951",.,.,.,.,.,.,.,"9,007",.,.,.,"5,154","18,112"
HT34D,"Intermediate Foot Procedures for Trauma, 19 years and over, with CC Score 0","10,830",.,.,.,"3,958",.,.,"21,897",.,.,.,.,"63,293",.,.,.,"36,527","136,506"
HT34E,"Intermediate Foot Procedures for Trauma, 18 years and under","10,772",.,.,.,.,.,.,"3,462",.,.,.,.,"27,881",.,.,.,"7,117","49,232"
HT35Z,Minor Foot Procedures for Trauma,.,.,.,.,"1,168",.,.,.,.,.,.,.,"2,666",.,.,.,"2,549","6,383"
HT42A,Very Major Hand Procedures for Trauma with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,"3,266",.,.,.,"4,782","8,049"
HT42B,Very Major Hand Procedures for Trauma with CC Score 0-1,"33,299",.,.,.,"18,086",.,.,.,.,.,.,.,"12,968",.,.,.,"8,622","72,974"
HT43A,"Major Hand Procedures for Trauma, 19 years and over, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"7,464",.,.,.,.,"7,464"
HT43B,"Major Hand Procedures for Trauma, 19 years and over, with CC Score 2-3","14,532",.,.,.,"3,092",.,.,.,.,.,.,.,"16,252",.,.,.,"28,761","62,637"
HT43C,"Major Hand Procedures for Trauma, 19 years and over, with CC Score 0-1","125,588",.,.,.,"110,418",.,.,"25,631",.,.,.,.,"228,499",.,.,.,"165,217","655,353"
HT43D,"Major Hand Procedures for Trauma, between 6 and 18 years","23,614",.,.,.,"13,098",.,.,"4,828",.,.,.,.,"30,028",.,.,.,"22,398","93,966"
HT43E,"Major Hand Procedures for Trauma, 5 years and under","1,821",.,.,.,.,.,.,.,.,.,.,.,"2,517",.,.,.,.,"4,337"
HT44B,"Intermediate Hand Procedures for Trauma, 19 years and over, with CC Score 2-3","1,821",.,.,.,.,.,.,"2,821",.,.,.,.,"1,180",.,.,.,"10,691","16,513"
HT44C,"Intermediate Hand Procedures for Trauma, 19 years and over, with CC Score 0-1","35,700",.,.,.,"15,301",.,.,"18,098",.,.,.,.,"23,068",.,.,.,"40,583","132,750"
HT44D,"Intermediate Hand Procedures for Trauma, between 6 and 18 years","43,169",.,.,.,.,.,.,"2,855",.,.,.,.,"20,927",.,.,.,"21,556","88,507"
HT44E,"Intermediate Hand Procedures for Trauma, 5 years and under","1,821",.,.,.,.,.,.,.,.,.,.,.,"8,339",.,.,.,"1,004","11,163"
HT45Z,Minor Hand Procedures for Trauma,"2,778",.,.,.,.,.,.,"11,758",.,.,.,.,"1,723",.,.,.,"5,549","21,807"
HT52A,Very Major Shoulder Procedures for Trauma with CC Score 4+,.,.,.,.,"8,536",.,.,.,.,.,.,.,"3,933",.,.,.,.,"12,469"
HT52B,Very Major Shoulder Procedures for Trauma with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"5,537",.,.,.,.,"5,537"
HT52C,Very Major Shoulder Procedures for Trauma with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"10,263",.,.,.,"6,778","17,041"
HT53B,"Major Shoulder Procedures for Trauma, 19 years and over, with CC Score 2-3","11,848",.,.,.,"3,490",.,.,"9,272",.,.,.,.,"3,297",.,.,.,"3,250","31,157"
HT53C,"Major Shoulder Procedures for Trauma, 19 years and over, with CC Score 1","3,249",.,.,.,"5,422",.,.,.,.,.,.,.,"34,357",.,.,.,"13,318","56,345"
HT53D,"Major Shoulder Procedures for Trauma, 19 years and over, with CC Score 0","29,200",.,.,.,"37,339",.,.,"15,762",.,.,.,.,"72,473",.,.,.,"44,789","199,562"
HT54A,Intermediate Shoulder Procedures for Trauma with CC Score 4+,"2,778",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,778"
HT54B,Intermediate Shoulder Procedures for Trauma with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"4,005",.,.,.,.,"4,005"
HT54C,Intermediate Shoulder Procedures for Trauma with CC Score 1,"1,914",.,.,.,.,.,.,"2,193",.,.,.,.,"3,112",.,.,.,"3,876","11,094"
HT54D,Intermediate Shoulder Procedures for Trauma with CC Score 0,"5,987",.,.,.,.,.,.,"22,206",.,.,.,.,"13,226",.,.,.,"13,517","54,936"
HT55Z,Minor Shoulder Procedures for Trauma,"1,389",.,.,.,"2,293",.,.,"4,247",.,.,.,.,"6,537",.,.,.,.,"14,466"
HT62A,Very Major Elbow Procedures for Trauma with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,"4,744",.,.,.,.,"4,744"
HT62B,Very Major Elbow Procedures for Trauma with CC score 0-1,.,.,.,.,"7,648",.,.,.,.,.,.,.,"8,016",.,.,.,.,"15,664"
HT63A,"Major Elbow Procedures for Trauma, 19 years and over, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,205","3,205"
HT63B,"Major Elbow Procedures for Trauma, 19 years and over, with CC Score 2-3",.,.,.,.,"3,402",.,.,"2,326",.,.,.,.,"7,514",.,.,.,"1,742","14,983"
HT63C,"Major Elbow Procedures for Trauma, 19 years and over, with CC Score 1",.,.,.,.,.,.,.,"2,109",.,.,.,.,"11,580",.,.,.,"3,897","17,586"
HT63D,"Major Elbow Procedures for Trauma, 19 years and over, with CC Score 0","6,232",.,.,.,"13,731",.,.,"20,795",.,.,.,.,"41,731",.,.,.,"23,719","106,208"
HT63E,"Major Elbow Procedures for Trauma, between 6 and 18 years","11,733",.,.,.,"4,304",.,.,"1,756",.,.,.,.,"43,587",.,.,.,"7,745","69,125"
HT63F,"Major Elbow Procedures for Trauma, 5 years and under","8,365",.,.,.,.,.,.,.,.,.,.,.,"31,838",.,.,.,.,"40,202"
HT64A,"Intermediate Elbow Procedures for Trauma, 19 years and over, with CC Score 1+","6,419",.,.,.,.,.,.,.,.,.,.,.,"4,355",.,.,.,"5,523","16,297"
HT64B,"Intermediate Elbow Procedures for Trauma, 19 years and over, with CC Score 0",.,.,.,.,"1,312",.,.,"3,005",.,.,.,.,"9,196",.,.,.,"6,686","20,198"
HT64C,"Intermediate Elbow Procedures for Trauma, between 6 and 18 years","13,176",.,.,.,.,.,.,"4,275",.,.,.,.,"19,886",.,.,.,"1,299","38,636"
HT64D,"Intermediate Elbow Procedures for Trauma, 5 years and under","26,352",.,.,.,.,.,.,.,.,.,.,.,"20,637",.,.,.,.,"46,989"
HT65Z,Minor Elbow Procedures for Trauma,"1,389",.,.,.,.,.,.,.,.,.,.,.,"1,415",.,.,.,.,"2,804"
HT81C,"Complex, Hip or Knee Procedures for Trauma, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,.,.,"17,645",.,.,.,.,"17,645"
JA12E,"Malignant Breast Disorders with Interventions, with CC Score 3-6",.,.,"3,757",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,757"
JA12F,"Malignant Breast Disorders with Interventions, with CC Score 0-2","1,612","3,922","7,413",.,"3,060",.,.,.,.,.,.,.,.,.,.,.,"1,574","17,579"
JA12G,"Malignant Breast Disorders without Interventions, with CC Score 9+",.,.,"9,172",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,172"
JA12H,"Malignant Breast Disorders without Interventions, with CC Score 6-8",.,.,"12,032",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"12,032"
JA12J,"Malignant Breast Disorders without Interventions, with CC Score 4-5",.,.,"19,001",.,"1,504",.,.,.,.,.,.,.,.,.,.,.,"5,095","25,600"
JA12K,"Malignant Breast Disorders without Interventions, with CC Score 2-3","5,801",444,"12,877",.,439,.,.,.,.,.,.,.,.,.,.,.,"3,642","23,204"
JA12L,"Malignant Breast Disorders without Interventions, with CC Score 0-1",577,889,"44,676",.,"3,951",.,.,.,.,.,.,.,.,.,.,.,.,"50,093"
JA13A,Non-Malignant Breast Disorders with Interventions,"3,642",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,642"
JA13C,"Non-Malignant Breast Disorders without Interventions, with CC Score 0-3",893,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,400","3,292"
JA20D,Unilateral Major Breast Procedures with CC Score 6+,"14,448","19,709","53,046",.,"9,119",.,.,.,.,.,.,.,.,.,.,.,"12,469","108,791"
JA20E,Unilateral Major Breast Procedures with CC Score 3-5,"76,097","100,220","155,911",.,"48,550","2,431",.,.,.,.,.,.,.,.,.,.,"86,040","469,250"
JA20F,Unilateral Major Breast Procedures with CC Score 0-2,"473,231","435,494","582,352","6,149","427,695","11,310",.,.,.,.,.,.,"12,465",.,.,.,"260,911","2,209,607"
JA21A,Bilateral Major Breast Procedures with CC Score 1+,"7,572","21,405","152,067",.,"27,920",.,.,.,.,.,.,.,.,.,.,.,"60,877","269,841"
JA21B,Bilateral Major Breast Procedures with CC Score 0,"21,232","16,504","118,763",.,"11,856",.,.,.,.,.,.,.,"6,753",.,"12,314",.,"62,351","249,774"
JA30Z,Unilateral Delayed Pedicled Myocutaneous Breast Reconstruction,"11,026","37,633","14,719",.,"40,754",.,.,.,.,.,.,.,"12,780",.,.,.,"17,719","134,631"
JA31Z,Bilateral Delayed Pedicled Myocutaneous Breast Reconstruction,.,"2,951","39,852",.,"14,149",.,.,.,.,.,.,.,.,.,.,.,"6,229","63,181"
JA32Z,Unilateral Excision of Breast with Immediate Pedicled Myocutaneous Flap Reconstruction,"35,179","55,723","198,657",.,"43,447",.,.,.,.,.,.,.,.,.,.,.,"94,546","427,552"
JA33Z,Bilateral Excision of Breast with Immediate Pedicled Myocutaneous Flap Reconstruction,"25,723","11,097","195,998",.,"40,640",.,.,.,.,.,.,.,.,.,.,.,"52,183","325,641"
JA34Z,Unilateral Delayed Free Perforator Flap Breast Reconstruction,"10,321",.,"2,655",.,.,.,.,.,.,.,.,.,.,.,.,.,"10,209","23,185"
JA36Z,Unilateral Excision of Breast with Immediate Free Perforator Flap Reconstruction,.,.,"11,812",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,880","15,692"
JA38A,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 5+",.,"25,651","55,724",.,.,"7,732",.,.,.,.,.,.,.,.,.,.,"15,690","104,797"
JA38B,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 2-4","32,662","51,321","94,072",.,"35,820","13,336",.,.,.,.,.,.,.,.,.,.,"42,018","269,229"
JA38C,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 0-1","117,116","89,770","106,014",.,"94,592","40,860",.,.,.,.,.,.,.,.,.,.,"33,989","482,341"
JA39Z,Bilateral Major Breast Procedures with Lymph Node Clearance,"27,609","9,778","30,360",.,"5,953","7,258",.,.,.,.,.,.,.,.,.,.,"1,819","82,777"
JA40Z,Unilateral Therapeutic Mammoplasty,.,"2,080",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,080"
JA41Z,Bilateral Therapeutic Mammoplasty,.,.,"12,963",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,250","17,212"
JA42Z,Bilateral Intermediate Breast Procedures,"2,821","3,478","1,766",.,"9,825",.,.,.,.,.,.,.,.,.,.,.,.,"17,890"
JA43A,Unilateral Intermediate Breast Procedures with CC Score 3+,"2,375","1,810","14,986",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,360","20,531"
JA43B,Unilateral Intermediate Breast Procedures with CC Score 0-2,"36,556","14,369","46,210",.,"25,037","3,039",.,.,.,.,.,.,"3,458",.,.,.,"5,983","134,652"
JA45Z,Unilateral Minor Breast Procedures,.,.,763,.,"1,943",.,.,.,.,.,.,.,.,.,.,.,"2,491","5,198"
JB32A,Minor Burn (TBSA of less than 20%) with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,.,"129,830",.,.,.,.,"129,830"
JB32B,Minor Burn (TBSA of less than 20%) with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,"20,581",.,.,.,.,"20,581"
JB32C,Minor Burn (TBSA of less than 20%) without Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,"15,403",.,.,.,.,"15,403"
JB33A,Other Burn with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,.,"49,623",.,.,.,.,"49,623"
JB33B,Other Burn with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,"19,243",.,.,.,.,"19,243"
JB33C,Other Burn without Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,"11,790",.,.,.,.,"11,790"
JC40Z,Multiple Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19,834","19,834"
JC41Z,Major Skin Procedures,"31,687",.,"9,989",.,.,.,.,.,.,.,.,.,"33,122",.,"2,719",.,"206,408","283,924"
JC42A,"Intermediate Skin Procedures, 13 years and over","68,187","3,569","26,019","2,028","12,091","2,414",.,"11,646",.,.,"1,299",.,"53,161",.,"15,397",.,"104,378","300,190"
JC42B,"Intermediate Skin Procedures, 12 years and under","19,910",.,.,.,"1,397",.,.,.,.,.,.,.,"15,428",.,.,.,"1,430","38,164"
JC43A,"Minor Skin Procedures, 13 years and over","45,684",.,"5,457","1,229","3,841","4,575",.,"3,763",.,.,.,.,"12,972",.,"6,094",.,"10,257","93,872"
JC43B,"Minor Skin Procedures, 12 years and under","26,002",.,.,.,898,.,.,.,.,.,.,.,"7,686",.,.,.,.,"34,586"
JD07A,"Skin Disorders with Interventions, with CC Score 12+",.,.,.,.,.,.,.,.,.,.,.,.,"3,441",.,.,.,.,"3,441"
JD07B,"Skin Disorders with Interventions, with CC Score 8-11","2,387",.,.,.,.,.,.,"8,449",.,.,.,.,"41,509",.,.,.,"24,373","76,718"
JD07C,"Skin Disorders with Interventions, with CC Score 4-7","21,817",.,"25,378","1,434","1,552",.,.,.,.,.,.,.,"23,886",.,"4,687",.,"101,616","180,371"
JD07D,"Skin Disorders with Interventions, with CC Score 0-3","68,385","7,405","23,055","16,032","9,824","3,225",.,"19,178",.,.,"3,549",.,"255,210",.,"2,687",.,"305,212","713,761"
JD07F,"Skin Disorders without Interventions, with CC Score 14-18",.,.,"12,130",.,439,.,.,.,.,.,.,.,.,.,.,.,.,"12,569"
JD07G,"Skin Disorders without Interventions, with CC Score 10-13",.,"4,388","11,134",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"15,522"
JD07H,"Skin Disorders without Interventions, with CC Score 6-9","3,076",399,"21,962",.,"15,120",.,.,"18,235",.,.,.,.,"7,545",.,"6,135",.,"12,125","84,597"
JD07J,"Skin Disorders without Interventions, with CC Score 2-5","26,586","2,745","79,714",.,"31,096","3,487",.,"13,719",.,.,.,.,"11,742",.,"5,249",.,"2,400","176,736"
JD07K,"Skin Disorders without Interventions, with CC Score 0-1","121,054",800,"195,360",.,"42,064",872,.,.,.,.,.,.,"12,992",.,"1,312",.,"7,104","381,557"
KA03C,Parathyroid Procedures with CC Score 2+,.,"2,285","34,837",.,"5,295",.,.,.,.,.,.,.,"41,991",.,.,.,"34,056","118,464"
KA03D,Parathyroid Procedures with CC Score 0-1,"5,905","2,799","13,628",.,"20,793",.,.,.,.,.,.,.,"46,130",.,.,.,"50,173","139,428"
KA04A,Adrenal Procedures with CC Score 2+,.,.,"8,654",.,"5,991",.,.,.,.,.,.,.,"28,647",.,.,.,.,"43,292"
KA04B,Adrenal Procedures with CC Score 0-1,"1,089",.,.,.,"4,396",.,.,.,.,.,.,.,"64,581",.,.,.,.,"70,067"
KA05C,Anterior Pituitary Disorders with CC Score 2+,"2,675",.,.,.,.,.,.,.,.,.,.,.,"4,490",.,.,.,.,"7,166"
KA05D,Anterior Pituitary Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"2,466",.,.,.,.,"2,466"
KA06C,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 4+","7,102",.,"7,459",.,.,.,.,.,.,.,.,.,"5,715",.,.,.,.,"20,276"
KA06D,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 2-3",.,.,"7,434",.,.,.,.,.,.,.,.,.,"30,358",.,.,.,.,"37,792"
KA06E,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,.,"73,299","1,404",.,.,.,.,.,.,.,.,"29,390",.,.,.,.,"104,093"
KA07A,Non-Surgical Thyroid Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"2,716",.,.,.,886,"3,601"
KA07B,Non-Surgical Thyroid Disorders with CC Score 2-3,"1,784",.,.,.,408,.,.,.,.,.,.,.,"4,963",.,.,.,.,"7,154"
KA07C,Non-Surgical Thyroid Disorders with CC Score 0-1,"2,229",.,"13,932",.,.,"1,162",.,.,.,.,.,.,"10,709",.,514,.,.,"28,547"
KA08A,Other Endocrine Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"7,597",.,.,.,.,"7,597"
KA08B,Other Endocrine Disorders with CC Score 2-3,"5,009",.,.,.,.,.,.,.,.,.,.,.,"27,058",.,.,.,.,"32,068"
KA08C,Other Endocrine Disorders with CC Score 0-1,892,.,"1,187",.,"2,490",.,.,.,.,.,.,.,"19,391",.,"2,570",.,.,"26,531"
KA09C,Thyroid Procedures with CC Score 4+,.,.,"7,378",.,.,.,.,.,.,.,.,.,"11,125",.,.,.,.,"18,503"
KA09D,Thyroid Procedures with CC Score 2-3,.,"2,004",.,.,"13,210",.,.,.,.,.,.,.,"8,613",.,.,.,"11,425","35,252"
KA09E,Thyroid Procedures with CC Score 0-1,"234,746","51,176",.,.,"285,393",.,.,.,.,.,.,.,"217,871",.,.,.,"78,969","868,155"
KB01C,"Diabetes with Hypoglycaemic Disorders, with CC Score 8+",.,.,679,.,.,.,.,.,.,.,.,.,.,.,.,.,.,679
KB01D,"Diabetes with Hypoglycaemic Disorders, with CC Score 5-7",.,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,765
KB01E,"Diabetes with Hypoglycaemic Disorders, with CC Score 3-4",.,373,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,373
KB02G,"Diabetes with Hyperglycaemic Disorders, with CC Score 8+",.,.,"9,018",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,018"
KB02H,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7",.,.,711,.,.,.,.,.,.,.,.,.,"3,491",.,.,.,.,"4,202"
KB02J,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4",.,.,.,.,.,.,.,.,.,.,.,.,"6,254",.,.,.,"1,457","7,711"
KB02K,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",446,.,.,.,.,.,.,.,.,.,.,.,"1,860",.,.,.,.,"2,306"
KB03C,"Diabetes with Lower Limb Complications, with CC Score 9+",.,.,.,.,.,.,.,.,.,.,.,.,"7,038",.,.,.,.,"7,038"
KB03D,"Diabetes with Lower Limb Complications, with CC Score 5-8",.,"3,608",.,.,.,.,.,.,.,.,.,.,"2,642",.,.,.,.,"6,250"
KB04Z,Continuous Subcutaneous Insulin Infusion,.,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,401
KC04A,Inborn Errors of Metabolism with CC Score 3+,.,.,"5,042",.,.,.,.,.,.,.,.,.,"7,455",.,.,.,.,"12,497"
KC04B,Inborn Errors of Metabolism with CC Score 0-2,.,401,975,.,.,.,.,.,.,.,.,.,"14,130",.,.,.,.,"15,505"
KC05G,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 5+",.,.,"6,969",.,"11,689",.,.,.,.,.,.,.,"13,707",.,.,.,.,"32,365"
KC05H,"Fluid or Electrolyte Disorders, with Interventions, with CC Score 0-4",.,"3,916","10,407",.,.,.,.,.,.,.,.,.,"3,677",.,.,.,.,"18,000"
KC05J,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 10+","7,190","3,207","14,585",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"24,983"
KC05K,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9","8,327","12,572","6,565",.,"3,984",.,.,.,"2,959",.,.,.,"6,183",.,.,.,"4,575","45,163"
KC05L,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6","6,347","9,126","7,857",.,"4,390",.,.,.,.,.,.,.,"7,383",.,.,.,"2,550","37,652"
KC05M,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3","4,459","3,608","9,529",.,"3,324","1,453",.,.,370,.,.,.,"2,563",.,"3,234",.,.,"28,540"
KC05N,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1","1,338",.,"2,518",.,"2,578",452,.,.,.,.,"1,606",.,"8,522",.,.,.,.,"17,014"
LA01B,"Kidney Transplant, 18 years and under, from Cadaver Non Heart-Beating Donor",.,.,.,.,.,.,.,.,.,.,.,.,"12,508",.,.,.,.,"12,508"
LA02A,"Kidney Transplant, 19 years and over, from Cadaver Heart-Beating Donor",.,.,"323,896",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"323,896"
LA03A,"Kidney Transplant, 19 years and over, from Live Donor",.,.,"1,068,858",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,068,858"
LA03B,"Kidney Transplant, 18 years and under, from Live Donor",.,.,.,.,.,.,.,.,.,.,.,.,"10,496",.,.,.,.,"10,496"
LA04J,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 9-11",.,.,"5,849",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,849"
LA04K,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 6-8",892,.,"13,601",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"14,493"
LA04L,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 3-5","1,338",.,"21,822",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"23,160"
LA04M,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 0-2",.,.,"14,675",.,.,"1,707",.,.,.,.,.,.,.,.,.,.,"2,110","18,492"
LA04N,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 13+",.,.,.,.,"5,707",.,.,.,.,.,.,.,.,.,.,.,.,"5,707"
LA04P,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 8-12",.,"3,376",.,.,"9,773",.,.,.,.,.,.,.,.,.,.,.,595,"13,743"
