WARD93_ID,WARDS,DATASET,OSNI_SCALE,LGD,AREA_SQKMS,AREA_SQM,PERIM_M,PERIM_KM,OBJECTID
318,OBSERVATORY,WARDS 1993,1:50000,Armagh,4.132153,4132152.90112,10405.228543,10.405229,509
319,POYNTZ PASS,WARDS 1993,1:50000,Armagh,59.455584,59455583.907,43520.829427,43.520829,510
320,RICH HILL,WARDS 1993,1:50000,Armagh,5.076974,5076974.25312,11803.123956,11.803124,511
322,THE MALL,WARDS 1993,1:50000,Armagh,1.185555,1185555.28374,5584.149351,5.584149,512
601,BALLYDOWN,WARDS 1993,1:50000,Banbridge,7.945534,7945533.8238,14942.577281,14.942577,513
602,BANBRIDGE WEST,WARDS 1993,1:50000,Banbridge,1.31865,1318650.24361,5370.242772,5.370243,514
603,BANNSIDE,WARDS 1993,1:50000,Banbridge,71.193538,71193538.4766,49112.754199,49.112754,515
607,EDENDERRY,WARDS 1993,1:50000,Banbridge,0.935228,935228.029362,6040.917239,6.040917,516
608,FORT,WARDS 1993,1:50000,Banbridge,1.226749,1226749.13721,6276.297806,6.276298,517
611,KATESBRIDGE,WARDS 1993,1:50000,Banbridge,71.874284,71874283.5598,50797.954347,50.797954,518
613,LOUGHBRICKLAND,WARDS 1993,1:50000,Banbridge,41.949349,41949349.4934,32528.642226,32.528642,519
615,SEAPATRICK,WARDS 1993,1:50000,Banbridge,3.888381,3888380.59473,8885.378937,8.885379,520
617,BALLYWARD,WARDS 1993,1:50000,Banbridge,86.532663,86532663.4367,59282.876216,59.282876,521
619,RATHFRILAND,WARDS 1993,1:50000,Banbridge,6.185225,6185224.83108,12788.781193,12.788781,522
620,THE CUT,WARDS 1993,1:50000,Banbridge,0.735834,735834.144157,5204.061051,5.204061,523
1302,AUDLEYS ACRE,WARDS 1993,1:50000,Down,1.827576,1827576.33228,6570.333459,6.570333,524
1305,CASTLEWELLAN,WARDS 1993,1:50000,Down,23.121553,23121552.5917,31170.5047,31.170505,525
1306,CATHEDRAL,WARDS 1993,1:50000,Down,5.569873,5569872.52857,13760.930171,13.76093,526
1309,DONARD,WARDS 1993,1:50000,Down,10.1187,10118700.4829,15028.440755,15.028441,527
1311,DUNDRUM,WARDS 1993,1:50000,Down,24.156364,24156363.5844,26686.83556,26.686836,528
1314,KILLOUGH,WARDS 1993,1:50000,Down,58.696433,58696432.5892,51478.67887,51.478679,529
1317,MURLOUGH,WARDS 1993,1:50000,Down,12.143969,12143969.3316,21268.155772,21.268156,530
1318,QUOILE,WARDS 1993,1:50000,Down,12.505151,12505150.8763,20614.245311,20.614245,531
1320,SEAFORDE,WARDS 1993,1:50000,Down,73.292605,73292605.2769,52262.962403,52.262962,532
1321,SHIMNA,WARDS 1993,1:50000,Down,1.340253,1340253.28441,6036.362442,6.036362,533
1322,STRANGFORD,WARDS 1993,1:50000,Down,78.419597,78419596.7114,49562.675035,49.562675,534
1323,TOLLYMORE,WARDS 1993,1:50000,Down,69.063755,69063754.9549,45457.927804,45.457928,535
1325,BALLYMOTE,WARDS 1993,1:50000,Down,3.646497,3646497.43885,10288.144091,10.288144,536
1504,"BOHO, CLEENISH and LETTERBREEN",WARDS 1993,1:50000,Fermanagh,139.861651,139861651.316,78675.807488,78.675807,537
1505,BROOKEBOROUGH,WARDS 1993,1:50000,Fermanagh,123.972197,123972197.434,75021.603082,75.021603,538
1506,CASTLECOOLE,WARDS 1993,1:50000,Fermanagh,6.836279,6836279.47611,15790.329708,15.79033,539
1508,DERRYLIN,WARDS 1993,1:50000,Fermanagh,105.675481,105675481.197,54069.113618,54.069114,540
1509,DEVENISH,WARDS 1993,1:50000,Fermanagh,4.287491,4287491.13599,12067.035101,12.067035,541
1510,DONAGH,WARDS 1993,1:50000,Fermanagh,109.234843,109234842.667,64714.680118,64.71468,542
1512,ERNE,WARDS 1993,1:50000,Fermanagh,6.471725,6471725.29879,14453.979251,14.453979,543
1513,FLORENCE COURT AND KINAWLEY,WARDS 1993,1:50000,Fermanagh,163.885897,163885896.908,76567.020221,76.56702,544
1517,LISBELLAW,WARDS 1993,1:50000,Fermanagh,52.147901,52147900.7184,42360.965234,42.360965,545
1518,LISNASKEA,WARDS 1993,1:50000,Fermanagh,5.563214,5563213.8987,11330.941924,11.330942,546
1519,MAGUIRES BRIDGE,WARDS 1993,1:50000,Fermanagh,88.721796,88721795.9849,57190.218878,57.190219,547
1520,NEWTOWNBUTLER,WARDS 1993,1:50000,Fermanagh,90.90223,90902229.6094,85367.54772,85.367548,548
1521,ROSSLEA,WARDS 1993,1:50000,Fermanagh,95.442657,95442656.6089,53397.452682,53.397453,549
1522,ROSSORRY,WARDS 1993,1:50000,Fermanagh,5.750315,5750315.4419,14824.899614,14.8249,550
1527,PORTORA,WARDS 1993,1:50000,Fermanagh,4.142362,4142362.28336,14189.896291,14.189896,551
2201,ANNALONG,WARDS 1993,1:50000,Newry and Mourne,38.534393,38534392.9292,28441.835461,28.441835,552
2202,BALLYBOT,WARDS 1993,1:50000,Newry and Mourne,1.355504,1355503.5383,6116.616639,6.116617,553
2204,BESSBROOK,WARDS 1993,1:50000,Newry and Mourne,6.242492,6242491.50484,13927.041019,13.927041,554
2205,BINNIAN,WARDS 1993,1:50000,Newry and Mourne,65.604654,65604654.0643,44298.370818,44.298371,555
2206,CAMLOUGH,WARDS 1993,1:50000,Newry and Mourne,38.412682,38412681.5626,41820.518443,41.820518,556
2207,CLONALLAN,WARDS 1993,1:50000,Newry and Mourne,2.642233,2642232.61452,10130.797021,10.130797,557
2208,CREGGAN,WARDS 1993,1:50000,Newry and Mourne,60.009125,60009125.2683,49519.077844,49.519078,558
2209,CROSSMAGLEN,WARDS 1993,1:50000,Newry and Mourne,18.345934,18345934.1543,21871.149275,21.871149,559
2210,DAISY HILL,WARDS 1993,1:50000,Newry and Mourne,1.50719,1507190.02551,6320.740106,6.32074,560
2211,DERRYMORE,WARDS 1993,1:50000,Newry and Mourne,7.39088,7390880.40624,12763.453692,12.763454,561
2213,DRUMALANE,WARDS 1993,1:50000,Newry and Mourne,2.016631,2016631.3313,7013.574666,7.013575,562
2214,DRUMGULLION,WARDS 1993,1:50000,Newry and Mourne,1.507847,1507847.06006,7047.479012,7.047479,563
2215,FATHOM,WARDS 1993,1:50000,Newry and Mourne,26.458353,26458352.8746,28335.036313,28.335036,564
2216,FORKHILL,WARDS 1993,1:50000,Newry and Mourne,43.867878,43867877.7358,34747.270048,34.74727,565
2217,KILKEEL CENTRAL,WARDS 1993,1:50000,Newry and Mourne,6.278903,6278903.15905,16282.867221,16.282867,566
2218,KILKEEL SOUTH,WARDS 1993,1:50000,Newry and Mourne,4.500517,4500516.98598,11336.376253,11.336376,567
2219,LISNACREE,WARDS 1993,1:50000,Newry and Mourne,79.525268,79525268.3699,47488.293579,47.488294,568
2220,MAYOBRIDGE,WARDS 1993,1:50000,Newry and Mourne,54.781411,54781410.7209,39529.784539,39.529785,569
2221,NEWTOWNHAMILTON,WARDS 1993,1:50000,Newry and Mourne,77.316945,77316945.1847,48023.540623,48.023541,570
2222,DONAGHMORE,WARDS 1993,1:50000,Newry and Mourne,65.947448,65947447.955,50961.218196,50.961218,571
2223,ROSTREVOR,WARDS 1993,1:50000,Newry and Mourne,32.335205,32335204.7174,31589.042231,31.589042,572
2224,SEAVIEW,WARDS 1993,1:50000,Newry and Mourne,1.288342,1288341.98647,5955.296994,5.955297,573
2225,SILVER BRIDGE,WARDS 1993,1:50000,Newry and Mourne,56.7186,56718599.823,44801.758657,44.801759,574
2226,SPELGA,WARDS 1993,1:50000,Newry and Mourne,79.031467,79031466.7381,44677.295508,44.677296,575
2227,ST MARY'S,WARDS 1993,1:50000,Newry and Mourne,1.989063,1989063.19976,6561.129719,6.56113,576
2228,ST PATRICK'S,WARDS 1993,1:50000,Newry and Mourne,1.622851,1622851.01599,6204.602748,6.204603,577
2229,TULLYHAPPY,WARDS 1993,1:50000,Newry and Mourne,64.934707,64934706.8816,48776.899442,48.776899,578
2230,WINDSOR HILL,WARDS 1993,1:50000,Newry and Mourne,1.565233,1565232.54955,7824.527873,7.824528,579
2232,BURREN AND KILBRONEY,WARDS 1993,1:50000,Newry and Mourne,46.521042,46521041.8349,41564.065533,41.564066,580
2233,DERRYLECKAGH,WARDS 1993,1:50000,Newry and Mourne,14.915798,14915798.1072,23681.216111,23.681216,581
1301,ARDGLASS,WARDS 1993,1:50000,Down,35.024636,35024636.1357,42309.942063,42.309942,582
